term,Metabolite,MetaboliteID,Description,pubchem,MetaboliteID_pubchem_from_ambiguity_bygroup,MetaboliteID_pubchem_to_ambiguity_bygroup,MetaboliteID_pubchem_ambiguity_bygroup,MetaboliteID_pubchem_from_ambiguity,MetaboliteID_pubchem_to_ambiguity,MetaboliteID_pubchem_ambiguity
Bile secretion - Homo sapiens (human),Cholesterol ester,C02530,Bile secretion - Homo sapiens (human),4057801,1,26,one-to-many,1,26,one-to-many
Bile secretion - Homo sapiens (human),Estrone 3-sulfate,C02538,Bile secretion - Homo sapiens (human),3001028,1,1,one-to-one,1,1,one-to-one
Bile secretion - Homo sapiens (human),1-Methylnicotinamide,C02918,Bile secretion - Homo sapiens (human),457,1,1,one-to-one,1,1,one-to-one
Bile secretion - Homo sapiens (human),beta-D-Glucuronoside,C03033,Bile secretion - Homo sapiens (human),9547634,1,6,one-to-many,1,6,one-to-many
Bile secretion - Homo sapiens (human),beta-D-Glucuronoside,C03033,Bile secretion - Homo sapiens (human),126511,1,6,one-to-many,1,6,one-to-many
Bile secretion - Homo sapiens (human),beta-D-Glucuronoside,C03033,Bile secretion - Homo sapiens (human),44263358,1,6,one-to-many,1,6,one-to-many
Bile secretion - Homo sapiens (human),beta-D-Glucuronoside,C03033,Bile secretion - Homo sapiens (human),101020190,1,6,one-to-many,1,6,one-to-many
Bile secretion - Homo sapiens (human),beta-D-Glucuronoside,C03033,Bile secretion - Homo sapiens (human),53480452,1,6,one-to-many,1,6,one-to-many
Bile secretion - Homo sapiens (human),beta-D-Glucuronoside,C03033,Bile secretion - Homo sapiens (human),53461996,1,6,one-to-many,1,6,one-to-many
Bile secretion - Homo sapiens (human),Taurolithocholate sulfate,C03642,Bile secretion - Homo sapiens (human),440071,1,1,one-to-one,1,1,one-to-one
Bile secretion - Homo sapiens (human),Dopamine,C03758,Bile secretion - Homo sapiens (human),681,1,3,one-to-many,1,3,one-to-many
Bile secretion - Homo sapiens (human),Dopamine,C03758,Bile secretion - Homo sapiens (human),65340,1,3,one-to-many,1,3,one-to-many
Bile secretion - Homo sapiens (human),Dopamine,C03758,Bile secretion - Homo sapiens (human),3713609,1,3,one-to-many,1,3,one-to-many
Bile secretion - Homo sapiens (human),Lithocholic acid,C03990,Bile secretion - Homo sapiens (human),9903,1,2,one-to-many,1,2,one-to-many
Bile secretion - Homo sapiens (human),Lithocholic acid,C03990,Bile secretion - Homo sapiens (human),5283803,1,2,one-to-many,1,2,one-to-many
Bile secretion - Homo sapiens (human),Deoxycholic acid,C04483,Bile secretion - Homo sapiens (human),222528,1,1,one-to-one,1,1,one-to-one
Bile secretion - Homo sapiens (human),Dehydroepiandrosterone sulfate,C04555,Bile secretion - Homo sapiens (human),12594,1,2,one-to-many,1,2,one-to-many
Bile secretion - Homo sapiens (human),Dehydroepiandrosterone sulfate,C04555,Bile secretion - Homo sapiens (human),159663,1,2,one-to-many,1,2,one-to-many
Bile secretion - Homo sapiens (human),Taurocholate,C05122,Bile secretion - Homo sapiens (human),6675,1,5,one-to-many,1,5,one-to-many
Bile secretion - Homo sapiens (human),Taurocholate,C05122,Bile secretion - Homo sapiens (human),21252258,1,5,one-to-many,1,5,one-to-many
Bile secretion - Homo sapiens (human),Taurocholate,C05122,Bile secretion - Homo sapiens (human),44263378,1,5,one-to-many,1,5,one-to-many
Bile secretion - Homo sapiens (human),Taurocholate,C05122,Bile secretion - Homo sapiens (human),12359086,1,5,one-to-many,1,5,one-to-many
Bile secretion - Homo sapiens (human),Taurocholate,C05122,Bile secretion - Homo sapiens (human),5247,1,5,one-to-many,1,5,one-to-many
Bile secretion - Homo sapiens (human),Microcystin LR,C05371,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Taurochenodeoxycholate,C05465,Bile secretion - Homo sapiens (human),387316,1,2,one-to-many,1,2,one-to-many
Bile secretion - Homo sapiens (human),Taurochenodeoxycholate,C05465,Bile secretion - Homo sapiens (human),9548902,1,2,one-to-many,1,2,one-to-many
Bile secretion - Homo sapiens (human),Glycochenodeoxycholate,C05466,Bile secretion - Homo sapiens (human),53477907,1,2,one-to-many,1,2,one-to-many
Bile secretion - Homo sapiens (human),Glycochenodeoxycholate,C05466,Bile secretion - Homo sapiens (human),12544,1,2,one-to-many,1,2,one-to-many
Bile secretion - Homo sapiens (human),Estradiol-17beta 3-glucuronide,C05503,Bile secretion - Homo sapiens (human),66651,1,2,one-to-many,1,2,one-to-many
Bile secretion - Homo sapiens (human),Estradiol-17beta 3-glucuronide,C05503,Bile secretion - Homo sapiens (human),440713,1,2,one-to-many,1,2,one-to-many
Bile secretion - Homo sapiens (human),Penicillin G,C05551,Bile secretion - Homo sapiens (human),5904,1,1,one-to-one,1,1,one-to-one
Bile secretion - Homo sapiens (human),Thromboxane B2,C05963,Bile secretion - Homo sapiens (human),5283137,1,2,one-to-many,1,2,one-to-many
Bile secretion - Homo sapiens (human),Thromboxane B2,C05963,Bile secretion - Homo sapiens (human),16061116,1,2,one-to-many,1,2,one-to-many
Bile secretion - Homo sapiens (human),Quinine,C06526,Bile secretion - Homo sapiens (human),3034034,1,1,one-to-one,1,1,one-to-one
Bile secretion - Homo sapiens (human),Tetracycline,C06570,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Rifampicin,C06688,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Acetaminophen,C06804,Bile secretion - Homo sapiens (human),1983,1,1,one-to-one,1,1,one-to-one
Bile secretion - Homo sapiens (human),Aciclovir,C06810,Bile secretion - Homo sapiens (human),2022,1,2,one-to-many,1,2,one-to-many
Bile secretion - Homo sapiens (human),Aciclovir,C06810,Bile secretion - Homo sapiens (human),135398513,1,2,one-to-many,1,2,one-to-many
Bile secretion - Homo sapiens (human),Cefazolin,C06880,Bile secretion - Homo sapiens (human),33255,1,1,one-to-one,1,1,one-to-one
Bile secretion - Homo sapiens (human),Ceftizoxime,C06890,Bile secretion - Homo sapiens (human),6533629,1,1,one-to-one,1,1,one-to-one
Bile secretion - Homo sapiens (human),Digoxin,C06956,Bile secretion - Homo sapiens (human),2724385,1,3,one-to-many,1,3,one-to-many
Bile secretion - Homo sapiens (human),Digoxin,C06956,Bile secretion - Homo sapiens (human),52931493,1,3,one-to-many,1,3,one-to-many
Bile secretion - Homo sapiens (human),Digoxin,C06956,Bile secretion - Homo sapiens (human),3062,1,3,one-to-many,1,3,one-to-many
Bile secretion - Homo sapiens (human),Fexofenadine,C06999,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Fluvastatin,C07014,Bile secretion - Homo sapiens (human),1548972,1,1,one-to-one,1,1,one-to-one
Bile secretion - Homo sapiens (human),Indinavir,C07051,Bile secretion - Homo sapiens (human),5362440,1,1,one-to-one,1,1,one-to-one
Bile secretion - Homo sapiens (human),Lamivudine,C07065,Bile secretion - Homo sapiens (human),60825,1,1,one-to-one,1,1,one-to-one
Bile secretion - Homo sapiens (human),Metformin,C07151,Bile secretion - Homo sapiens (human),4091,1,1,one-to-one,1,1,one-to-one
Bile secretion - Homo sapiens (human),Valacyclovir,C07184,Bile secretion - Homo sapiens (human),60773,1,2,one-to-many,1,2,one-to-many
Bile secretion - Homo sapiens (human),Valacyclovir,C07184,Bile secretion - Homo sapiens (human),135398742,1,2,one-to-many,1,2,one-to-many
Bile secretion - Homo sapiens (human),Valproic acid,C07185,Bile secretion - Homo sapiens (human),3121,1,1,one-to-one,1,1,one-to-one
Bile secretion - Homo sapiens (human),Vinblastine,C07201,Bile secretion - Homo sapiens (human),241903,1,1,one-to-one,1,1,one-to-one
Bile secretion - Homo sapiens (human),Zalcitabine,C07207,Bile secretion - Homo sapiens (human),24066,1,1,one-to-one,1,1,one-to-one
Bile secretion - Homo sapiens (human),Zidovudine,C07210,Bile secretion - Homo sapiens (human),35370,1,1,one-to-one,1,1,one-to-one
Bile secretion - Homo sapiens (human),Ritonavir,C07240,Bile secretion - Homo sapiens (human),392622,1,1,one-to-one,1,1,one-to-one
Bile secretion - Homo sapiens (human),Paclitaxel,C07394,Bile secretion - Homo sapiens (human),36314,1,3,one-to-many,1,3,one-to-many
Bile secretion - Homo sapiens (human),Paclitaxel,C07394,Bile secretion - Homo sapiens (human),441276,1,3,one-to-many,1,3,one-to-many
Bile secretion - Homo sapiens (human),Paclitaxel,C07394,Bile secretion - Homo sapiens (human),4666,1,3,one-to-many,1,3,one-to-many
Bile secretion - Homo sapiens (human),Tetraethylammonium,C07512,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),5-FU,C07649,Bile secretion - Homo sapiens (human),3385,1,1,one-to-one,1,1,one-to-one
Bile secretion - Homo sapiens (human),Levofloxacin,C07660,Bile secretion - Homo sapiens (human),149096,1,1,one-to-one,1,1,one-to-one
Bile secretion - Homo sapiens (human),Cerivastatin,C07966,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Estradiol-17beta 3-sulfate,C08357,Bile secretion - Homo sapiens (human),66416,1,1,one-to-one,1,1,one-to-one
Bile secretion - Homo sapiens (human),Phalloidin,C08439,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Ochratoxin A,C09955,Bile secretion - Homo sapiens (human),442530,1,1,one-to-one,1,1,one-to-one
Bile secretion - Homo sapiens (human),Topotecan,C11158,Bile secretion - Homo sapiens (human),60700,1,1,one-to-one,1,1,one-to-one
Bile secretion - Homo sapiens (human),Docetaxel anhydrous,C11231,Bile secretion - Homo sapiens (human),148124,1,2,one-to-many,1,2,one-to-many
Bile secretion - Homo sapiens (human),Docetaxel anhydrous,C11231,Bile secretion - Homo sapiens (human),3143,1,2,one-to-many,1,2,one-to-many
Bile secretion - Homo sapiens (human),Glucuronosyletoposide,C11245,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Adefovir,C11277,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),1-Methyl-4-phenylpyridinium,C11310,Bile secretion - Homo sapiens (human),13651,1,1,one-to-one,1,1,one-to-one
Bile secretion - Homo sapiens (human),Sulfobromophthalein,C11363,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),BQ 123,C11587,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Cephaloridine,C11754,Bile secretion - Homo sapiens (human),5773,1,1,one-to-one,1,1,one-to-one
Bile secretion - Homo sapiens (human),Saquinavir mesylate,C12560,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Cholecystokinin-8,C16114,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Morphine-6-glucuronide,C16578,Bile secretion - Homo sapiens (human),5360621,1,1,one-to-one,1,1,one-to-one
Bile secretion - Homo sapiens (human),Morphine-3-glucuronide,C16643,Bile secretion - Homo sapiens (human),5484731,1,1,one-to-one,1,1,one-to-one
Bile secretion - Homo sapiens (human),Etoposide (JP18/USP/INN),D00125,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Erythromycin (JP18/USP/INN),D00140,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Methotrexate (JP18/USP/INN),D00142,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Cyclosporine (USP),D00184,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Ciprofloxacin (JP18/USP/INN),D00186,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Tetracycline (JAN/USP/INN),D00201,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Dactinomycin (USP),D00214,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Allopurinol (JP18/USP/INN),D00224,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Aztreonam (JP18/USP/INN),D00240,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Bumetanide (JP18/USP/INN),D00247,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Cimetidine (JP18/USP/INN),D00295,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Digoxin (JP18/USP),D00298,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Famotidine (JP18/USP/INN),D00318,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Furosemide (JP18/USP/INN),D00331,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Ganciclovir (JAN/USP/INN),D00333,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Hydrochlorothiazide (JP18/USP/INN),D00340,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Lamivudine (JAN/USP/INN),D00353,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Lovastatin (USP/INN),D00359,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Valsartan (JP18/USP/INN),D00400,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Ranitidine (USAN/INN),D00422,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Ritonavir (JAN/USP/INN),D00427,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Saquinavir (JAN/USP/INN),D00429,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Nitrofurantoin (JAN/USP/INN),D00439,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Ofloxacin (JP18/USP/INN),D00453,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Ondansetron (JAN/USP/INN),D00456,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Paclitaxel (JAN/USP/INN),D00491,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Phenytoin (JP18/USP/INN),D00512,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Terfenadine (JAN/USAN/INN),D00521,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Colchicine (JP18/USP),D00570,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Sparfloxacin (JAN/USAN/INN),D00590,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Vecuronium bromide (JAN/USP/INN),D00767,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Ivermectin (JAN/USP/INN),D00804,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Irinotecan hydrochloride (USP),D01061,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Daunorubicin hydrochloride (JP18/USP),D01264,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Doxorubicin hydrochloride (JP18/USP),D01275,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Aminohippurate sodium (USP),D01421,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Domperidone (JP18/USAN/INN),D01745,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Pitavastatin calcium (JAN),D01862,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Methotrexate sodium,D02115,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Mitoxantrone hydrochloride (JAN/USP),D02166,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Epirubicin hydrochloride (JP18/USP),D02214,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Ciprofloxacin hydrochloride (USP),D02216,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Verapamil (USAN/INN),D02356,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Bisantrene hydrochloride (USAN),D03130,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Indinavir (USAN),D03833,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Doxorubicin (USAN/INN),D03899,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Mercaptopurine (INN),D04931,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Olmesartan (USAN/INN),D05246,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Technetium Tc 99m tetrofosmin (USP),D06050,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Tenofovir (USAN),D06074,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Amitriptyline (INN),D07448,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Bosentan (INN),D07538,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Caspofungin (INN),D07626,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Cerivastatin (INN),D07661,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Daunorubicin (INN),D07776,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Diltiazem (INN),D07845,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Docetaxel (JAN/INN),D07866,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Epirubicin (INN),D07901,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Erlotinib (INN),D07907,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Fexofenadine (INN),D07958,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Folinic acid (BAN),D07986,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Folinic acid calcium salt pentahydrate,D07987,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Imatinib (INN),D08066,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Irinotecan (INN),D08086,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Lapatinib (INN),D08108,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Loperamide (INN),D08144,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Losartan (INN),D08146,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Mitoxantrone (INN),D08224,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Nelfinavir (INN),D08259,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Ofloxacin hydrochloride,D08291,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Oseltamivir (INN),D08306,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Prazosin (INN),D08411,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Quinidine (BAN),D08458,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Rosuvastatin (INN),D08492,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Topotecan (BAN),D08618,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Vinblastine (INN),D08675,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Bile secretion - Homo sapiens (human),Vincristine (INN),D08679,Bile secretion - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Carbohydrate digestion and absorption - Homo sapiens (human),D-Glucose,C00031,Carbohydrate digestion and absorption - Homo sapiens (human),64689,1,3,one-to-many,2,3,many-to-many
Carbohydrate digestion and absorption - Homo sapiens (human),D-Glucose,C00031,Carbohydrate digestion and absorption - Homo sapiens (human),5793,1,3,one-to-many,2,3,many-to-many
Carbohydrate digestion and absorption - Homo sapiens (human),D-Glucose,C00031,Carbohydrate digestion and absorption - Homo sapiens (human),107526,1,3,one-to-many,2,3,many-to-many
Carbohydrate digestion and absorption - Homo sapiens (human),Acetate,C00033,Carbohydrate digestion and absorption - Homo sapiens (human),176,1,2,one-to-many,1,2,one-to-many
Carbohydrate digestion and absorption - Homo sapiens (human),Acetate,C00033,Carbohydrate digestion and absorption - Homo sapiens (human),175,1,2,one-to-many,1,2,one-to-many
Carbohydrate digestion and absorption - Homo sapiens (human),Sucrose,C00089,Carbohydrate digestion and absorption - Homo sapiens (human),5988,1,1,one-to-one,1,1,one-to-one
Carbohydrate digestion and absorption - Homo sapiens (human),D-Glucose 6-phosphate,C00092,Carbohydrate digestion and absorption - Homo sapiens (human),5958,1,3,one-to-many,1,3,one-to-many
Carbohydrate digestion and absorption - Homo sapiens (human),D-Glucose 6-phosphate,C00092,Carbohydrate digestion and absorption - Homo sapiens (human),439958,1,3,one-to-many,1,3,one-to-many
Carbohydrate digestion and absorption - Homo sapiens (human),D-Glucose 6-phosphate,C00092,Carbohydrate digestion and absorption - Homo sapiens (human),23616120,1,3,one-to-many,1,3,one-to-many
Carbohydrate digestion and absorption - Homo sapiens (human),D-Fructose,C00095,Carbohydrate digestion and absorption - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Carbohydrate digestion and absorption - Homo sapiens (human),D-Galactose,C00124,Carbohydrate digestion and absorption - Homo sapiens (human),NA,1,0,one-to-none,1,0,one-to-none
Carbohydrate digestion and absorption - Homo sapiens (human),Propanoate,C00163,Carbohydrate digestion and absorption - Homo sapiens (human),1032,1,2,one-to-many,1,2,one-to-many
Carbohydrate digestion and absorption - Homo sapiens (human),Propanoate,C00163,Carbohydrate digestion and absorption - Homo sapiens (human),104745,1,2,one-to-many,1,2,one-to-many
Carbohydrate digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Carbohydrate digestion and absorption - Homo sapiens (human),644078,1,19,one-to-many,1,19,one-to-many
Carbohydrate digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Carbohydrate digestion and absorption - Homo sapiens (human),9543678,1,19,one-to-many,1,19,one-to-many
Carbohydrate digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Carbohydrate digestion and absorption - Homo sapiens (human),9543688,1,19,one-to-many,1,19,one-to-many
Carbohydrate digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Carbohydrate digestion and absorption - Homo sapiens (human),9543972,1,19,one-to-many,1,19,one-to-many
Carbohydrate digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Carbohydrate digestion and absorption - Homo sapiens (human),9543695,1,19,one-to-many,1,19,one-to-many
Carbohydrate digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Carbohydrate digestion and absorption - Homo sapiens (human),9543715,1,19,one-to-many,1,19,one-to-many
Carbohydrate digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Carbohydrate digestion and absorption - Homo sapiens (human),9543736,1,19,one-to-many,1,19,one-to-many
Carbohydrate digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Carbohydrate digestion and absorption - Homo sapiens (human),9543694,1,19,one-to-many,1,19,one-to-many
Carbohydrate digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Carbohydrate digestion and absorption - Homo sapiens (human),9543699,1,19,one-to-many,1,19,one-to-many
Carbohydrate digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Carbohydrate digestion and absorption - Homo sapiens (human),3246945,1,19,one-to-many,1,19,one-to-many
Carbohydrate digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Carbohydrate digestion and absorption - Homo sapiens (human),9543748,1,19,one-to-many,1,19,one-to-many
Carbohydrate digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Carbohydrate digestion and absorption - Homo sapiens (human),6438587,1,19,one-to-many,1,19,one-to-many
Carbohydrate digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Carbohydrate digestion and absorption - Homo sapiens (human),9543747,1,19,one-to-many,1,19,one-to-many
Carbohydrate digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Carbohydrate digestion and absorption - Homo sapiens (human),9543756,1,19,one-to-many,1,19,one-to-many
Carbohydrate digestion and absorption - Homo sapiens (human),Diacylglycerol,C00165,Carbohydrate digestion and absorption - Homo sapiens (human),9543729,1,19,one-to-many,1,19,one-to-many
