"";"original_row_id";"Metabolite";"CAS";"SUPER_PATHWAY";"SUB_PATHWAY";"COMP_ID";"PLATFORM";"RI";"MASS";"PUBCHEM";"KEGG";"HMDB";"CHEBI";"manual_correction";"correction_tbl";"row_id";"seed1_type";"seed1_id";"seed2_type";"seed2_id";"pair_compatible";"compatibility_path";"n_seed_ids";"all_seed_ids_compatible"
"85";"34";"N-acetylglucosamine 6-phosphate";"102029-88-9";"Carbohydrate";"Aminosugars metabolism";"15107";"LC/MS Neg";"628";"300.10000000000002";"440996, 25243963";"C00357";"HMDB02817";NA;TRUE;"keeping_only_compatible_for_partially_compatible_features";34;"HMDB";"HMDB0002817";"PUBCHEM";"440996";FALSE;"no_match";4;FALSE
"86";"34";"N-acetylglucosamine 6-phosphate";"102029-88-9";"Carbohydrate";"Aminosugars metabolism";"15107";"LC/MS Neg";"628";"300.10000000000002";"440996, 25243963";"C00357";"HMDB02817";NA;TRUE;"keeping_only_compatible_for_partially_compatible_features";34;"HMDB";"HMDB0002817";"PUBCHEM";"25243963";FALSE;"no_match";4;FALSE
"87";"34";"N-acetylglucosamine 6-phosphate";"102029-88-9";"Carbohydrate";"Aminosugars metabolism";"15107";"LC/MS Neg";"628";"300.10000000000002";"440996, 25243963";"C00357";"HMDB02817";NA;TRUE;"keeping_only_compatible_for_partially_compatible_features";34;"KEGG";"C00357";"PUBCHEM";"440996";TRUE;"direct";4;FALSE
"88";"34";"N-acetylglucosamine 6-phosphate";"102029-88-9";"Carbohydrate";"Aminosugars metabolism";"15107";"LC/MS Neg";"628";"300.10000000000002";"440996, 25243963";"C00357";"HMDB02817";NA;TRUE;"keeping_only_compatible_for_partially_compatible_features";34;"KEGG";"C00357";"PUBCHEM";"25243963";TRUE;"direct";4;FALSE
"89";"34";"N-acetylglucosamine 6-phosphate";"102029-88-9";"Carbohydrate";"Aminosugars metabolism";"15107";"LC/MS Neg";"628";"300.10000000000002";"440996, 25243963";"C00357";"HMDB02817";NA;TRUE;"keeping_only_compatible_for_partially_compatible_features";34;"PUBCHEM";"440996";"PUBCHEM";"25243963";TRUE;"secondary";4;FALSE
"90";"35";"1-linoleoylglycerophosphoethanolamine*";NA;"Lipid";"Lysolipid";"32635";"LC/MS Neg";"5725";"476.3";NA;NA;"HMDB11507";NA;FALSE;NA;35;NA;NA;NA;NA;NA;"no_match";1;TRUE
"91";"36";"N-acetylglutamine";"2490-97-3";"Amino acid";"Glutamate metabolism";"33943";"LC/MS Pos";"1204";"189.1";"182230";"C02716";"HMDB06029";NA;TRUE;"keeping_only_compatible_for_partially_compatible_features";36;"HMDB";"HMDB0006029";"KEGG";"C02716";FALSE;"no_match";3;FALSE
"92";"36";"N-acetylglutamine";"2490-97-3";"Amino acid";"Glutamate metabolism";"33943";"LC/MS Pos";"1204";"189.1";"182230";"C02716";"HMDB06029";NA;TRUE;"keeping_only_compatible_for_partially_compatible_features";36;"HMDB";"HMDB0006029";"PUBCHEM";"182230";TRUE;"direct";3;FALSE
"93";"36";"N-acetylglutamine";"2490-97-3";"Amino acid";"Glutamate metabolism";"33943";"LC/MS Pos";"1204";"189.1";"182230";"C02716";"HMDB06029";NA;TRUE;"keeping_only_compatible_for_partially_compatible_features";36;"KEGG";"C02716";"PUBCHEM";"182230";FALSE;"no_match";3;FALSE
"94";"37";"N-acetylglycine";"543-24-8";"Amino acid";"Glycine, serine and threonine metabolism";"27710";"GC/MS";"1396.4";"143.9";"10972";NA;"HMDB00532";NA;FALSE;NA;37;"HMDB";"HMDB0000532";"PUBCHEM";"10972";TRUE;"direct";2;TRUE
"95";"38";"N-acetylisoleucine";NA;"Amino acid";"Valine, leucine and isoleucine metabolism";"33967";"LC/MS Pos";"3370";"174.1";"7036275";NA;NA;NA;FALSE;NA;38;NA;NA;NA;NA;NA;"no_match";1;TRUE
"96";"39";"N-acetylleucine";"1188-21-2";"Amino acid";"Valine, leucine and isoleucine metabolism";"1587";"LC/MS Pos";"3444";"174.1";"70912";"C02710";"HMDB11756";NA;FALSE;NA;39;"HMDB";"HMDB0011756";"KEGG";"C02710";TRUE;"direct";3;TRUE
"97";"39";"N-acetylleucine";"1188-21-2";"Amino acid";"Valine, leucine and isoleucine metabolism";"1587";"LC/MS Pos";"3444";"174.1";"70912";"C02710";"HMDB11756";NA;FALSE;NA;39;"HMDB";"HMDB0011756";"PUBCHEM";"70912";TRUE;"direct";3;TRUE
"98";"39";"N-acetylleucine";"1188-21-2";"Amino acid";"Valine, leucine and isoleucine metabolism";"1587";"LC/MS Pos";"3444";"174.1";"70912";"C02710";"HMDB11756";NA;FALSE;NA;39;"KEGG";"C02710";"PUBCHEM";"70912";TRUE;"direct";3;TRUE
"99";"40";"N-acetylmethionine";"65-82-7";"Amino acid";"Cysteine, methionine, SAM, taurine metabolism";"1589";"LC/MS Pos";"2588";"192.1";"448580";"C02712";"HMDB11745";NA;FALSE;NA;40;"HMDB";"HMDB0011745";"KEGG";"C02712";TRUE;"direct";3;TRUE
"100";"40";"N-acetylmethionine";"65-82-7";"Amino acid";"Cysteine, methionine, SAM, taurine metabolism";"1589";"LC/MS Pos";"2588";"192.1";"448580";"C02712";"HMDB11745";NA;FALSE;NA;40;"HMDB";"HMDB0011745";"PUBCHEM";"448580";TRUE;"direct";3;TRUE
"101";"40";"N-acetylmethionine";"65-82-7";"Amino acid";"Cysteine, methionine, SAM, taurine metabolism";"1589";"LC/MS Pos";"2588";"192.1";"448580";"C02712";"HMDB11745";NA;FALSE;NA;40;"KEGG";"C02712";"PUBCHEM";"448580";TRUE;"direct";3;TRUE
"102";"41";"N-acetylneuraminate";"131-48-6";"Carbohydrate";"Aminosugars metabolism";"32377";"LC/MS Neg";"695";"308.1";NA;"C00270";"HMDB00230";NA;TRUE;"completely_incompatible_manual_with_cas";41;"HMDB";"HMDB0000230";"KEGG";"C00270";FALSE;"no_match";2;FALSE
"103";"42";"N-acetylornithine";"6205-08-9";"Amino acid";"Urea cycle, arginine-, proline-, metabolism";"15630";"LC/MS Pos";"875";"175.2";"439232";"C00437";"HMDB03357";NA;FALSE;NA;42;"HMDB";"HMDB0003357";"KEGG";"C00437";TRUE;"direct";3;TRUE
"104";"42";"N-acetylornithine";"6205-08-9";"Amino acid";"Urea cycle, arginine-, proline-, metabolism";"15630";"LC/MS Pos";"875";"175.2";"439232";"C00437";"HMDB03357";NA;FALSE;NA;42;"HMDB";"HMDB0003357";"PUBCHEM";"439232";TRUE;"direct";3;TRUE
"105";"42";"N-acetylornithine";"6205-08-9";"Amino acid";"Urea cycle, arginine-, proline-, metabolism";"15630";"LC/MS Pos";"875";"175.2";"439232";"C00437";"HMDB03357";NA;FALSE;NA;42;"KEGG";"C00437";"PUBCHEM";"439232";TRUE;"direct";3;TRUE
"106";"43";"N-acetylphenylalanine";"2018-61-3";"Amino acid";"Phenylalanine & tyrosine metabolism";"33950";"LC/MS Neg";"2590";"206.2";"74839";"C03519";"HMDB00512";NA;FALSE;NA;43;"HMDB";"HMDB0000512";"KEGG";"C03519";TRUE;"direct";3;TRUE
"107";"43";"N-acetylphenylalanine";"2018-61-3";"Amino acid";"Phenylalanine & tyrosine metabolism";"33950";"LC/MS Neg";"2590";"206.2";"74839";"C03519";"HMDB00512";NA;FALSE;NA;43;"HMDB";"HMDB0000512";"PUBCHEM";"74839";TRUE;"direct";3;TRUE
"108";"43";"N-acetylphenylalanine";"2018-61-3";"Amino acid";"Phenylalanine & tyrosine metabolism";"33950";"LC/MS Neg";"2590";"206.2";"74839";"C03519";"HMDB00512";NA;FALSE;NA;43;"KEGG";"C03519";"PUBCHEM";"74839";TRUE;"direct";3;TRUE
"109";"44";"N-acetylserine";"97-14-3";"Amino acid";"Glycine, serine and threonine metabolism";"37076";"GC/MS";"1526";"218";"65249";NA;"HMDB02931";NA;FALSE;NA;44;"HMDB";"HMDB0002931";"PUBCHEM";"65249";TRUE;"direct";2;TRUE
"110";"45";"N-acetylthreonine";NA;"Amino acid";"Glycine, serine and threonine metabolism";"33939";"LC/MS Neg";"846";"160.1";"152204";NA;NA;NA;TRUE;"completely_incompatible_manual_no_cas";45;NA;NA;NA;NA;NA;"no_match";1;TRUE
"111";"46";"1-methylimidazoleacetate";"2625-49-2";"Amino acid";"Histidine metabolism";"32350";"LC/MS Pos";"845";"141.1";"75810";"C05828";"HMDB02820";NA;FALSE;NA;46;"HMDB";"HMDB0002820";"KEGG";"C05828";TRUE;"direct";3;TRUE
"112";"46";"1-methylimidazoleacetate";"2625-49-2";"Amino acid";"Histidine metabolism";"32350";"LC/MS Pos";"845";"141.1";"75810";"C05828";"HMDB02820";NA;FALSE;NA;46;"HMDB";"HMDB0002820";"PUBCHEM";"75810";TRUE;"direct";3;TRUE
"113";"46";"1-methylimidazoleacetate";"2625-49-2";"Amino acid";"Histidine metabolism";"32350";"LC/MS Pos";"845";"141.1";"75810";"C05828";"HMDB02820";NA;FALSE;NA;46;"KEGG";"C05828";"PUBCHEM";"75810";TRUE;"direct";3;TRUE
"114";"47";"N-acetyltryptophan";"1218-34-4";"Amino acid";"Tryptophan metabolism";"33959";"LC/MS Neg";"2650";"245.2";"700653";"C03137";NA;NA;TRUE;"completely_incompatible_manual_with_cas";47;"KEGG";"C03137";"PUBCHEM";"700653";FALSE;"no_match";2;FALSE
"115";"48";"N-acetyltyrosine";"537-55-3";"Amino acid";"Phenylalanine & tyrosine metabolism";"32390";"LC/MS Neg";"1677";"222.2";"68310";NA;"HMDB00866";NA;FALSE;NA;48;"HMDB";"HMDB0000866";"PUBCHEM";"68310";TRUE;"direct";2;TRUE
"116";"49";"N-acetylvaline";"96-81-1";"Amino acid";"Valine, leucine and isoleucine metabolism";"1591";"LC/MS Pos";"2654";"160.1";"66789";NA;"HMDB11757";NA;FALSE;NA;49;"HMDB";"HMDB0011757";"PUBCHEM";"66789";TRUE;"direct";2;TRUE
"117";"50";"N-methylglutamate";"35989-16-3";"Amino acid";"Glutamate metabolism";"31532";"GC/MS";"1665";"260.2";"439377";"C01046";NA;NA;FALSE;NA;50;"KEGG";"C01046";"PUBCHEM";"439377";TRUE;"direct";2;TRUE
"118";"51";"N1-Methyl-2-pyridone-5-carboxamide";"701-44-0";"Cofactors and vitamins";"Nicotinate and nicotinamide metabolism";"40469";"LC/MS Pos";"1707.3";"153.19999999999999";"69698";"C05842";"HMDB04193";NA;FALSE;NA;51;"HMDB";"HMDB0004193";"KEGG";"C05842";TRUE;"direct";3;TRUE
"119";"51";"N1-Methyl-2-pyridone-5-carboxamide";"701-44-0";"Cofactors and vitamins";"Nicotinate and nicotinamide metabolism";"40469";"LC/MS Pos";"1707.3";"153.19999999999999";"69698";"C05842";"HMDB04193";NA;FALSE;NA;51;"HMDB";"HMDB0004193";"PUBCHEM";"69698";TRUE;"direct";3;TRUE
"120";"51";"N1-Methyl-2-pyridone-5-carboxamide";"701-44-0";"Cofactors and vitamins";"Nicotinate and nicotinamide metabolism";"40469";"LC/MS Pos";"1707.3";"153.19999999999999";"69698";"C05842";"HMDB04193";NA;FALSE;NA;51;"KEGG";"C05842";"PUBCHEM";"69698";TRUE;"direct";3;TRUE
"121";"52";"N1-methyladenosine";"15763-06-1";"Nucleotide";"Purine metabolism, adenine containing";"15650";"LC/MS Pos";"1356";"282.10000000000002";"27476";"C02494";"HMDB03331";NA;FALSE;NA;52;"HMDB";"HMDB0003331";"KEGG";"C02494";TRUE;"direct";3;TRUE
"122";"52";"N1-methyladenosine";"15763-06-1";"Nucleotide";"Purine metabolism, adenine containing";"15650";"LC/MS Pos";"1356";"282.10000000000002";"27476";"C02494";"HMDB03331";NA;FALSE;NA;52;"HMDB";"HMDB0003331";"PUBCHEM";"27476";TRUE;"direct";3;TRUE
"123";"52";"N1-methyladenosine";"15763-06-1";"Nucleotide";"Purine metabolism, adenine containing";"15650";"LC/MS Pos";"1356";"282.10000000000002";"27476";"C02494";"HMDB03331";NA;FALSE;NA;52;"KEGG";"C02494";"PUBCHEM";"27476";TRUE;"direct";3;TRUE
"124";"53";"N1-methylguanosine";"2140-65-0";"Nucleotide";"Purine metabolism, guanine containing";"31609";"LC/MS Pos";"1850";"298.10000000000002";"96373";NA;"HMDB01563";NA;FALSE;NA;53;"HMDB";"HMDB0001563";"PUBCHEM";"96373";TRUE;"direct";2;TRUE
"125";"54";"N2,N2-dimethylguanosine";"2140-67-2";"Nucleotide";"Purine metabolism, guanine containing";"35137";"LC/MS Pos";"2157";"312.10000000000002";"92919";NA;"HMDB04824";NA;FALSE;NA;54;"HMDB";"HMDB0004824";"PUBCHEM";"92919";TRUE;"direct";2;TRUE
"126";"55";"N2-acetyllysine";"1946-82-3";"Amino acid";"Lysine metabolism";"36751";"LC/MS Pos";"853";"189.1";"92907";"C12989";"HMDB00446";NA;FALSE;NA;55;"HMDB";"HMDB0000446";"KEGG";"C12989";TRUE;"direct";3;TRUE
"127";"55";"N2-acetyllysine";"1946-82-3";"Amino acid";"Lysine metabolism";"36751";"LC/MS Pos";"853";"189.1";"92907";"C12989";"HMDB00446";NA;FALSE;NA;55;"HMDB";"HMDB0000446";"PUBCHEM";"92907";TRUE;"direct";3;TRUE
"128";"55";"N2-acetyllysine";"1946-82-3";"Amino acid";"Lysine metabolism";"36751";"LC/MS Pos";"853";"189.1";"92907";"C12989";"HMDB00446";NA;FALSE;NA;55;"KEGG";"C12989";"PUBCHEM";"92907";TRUE;"direct";3;TRUE
"129";"56";"N2-methylguanosine";"2140-77-4";"Nucleotide";"Purine metabolism, guanine containing";"35133";"LC/MS Pos";"1950";"298.10000000000002";"3035422";NA;"HMDB05862";NA;FALSE;NA;56;"HMDB";"HMDB0005862";"PUBCHEM";"3035422";TRUE;"direct";2;TRUE
"130";"57";"1-myristoylglycerophosphocholine";"20559-16-4";"Lipid";"Lysolipid";"35626";"LC/MS Pos";"5481";"468.3";"460604";NA;"HMDB10379";NA;FALSE;NA;57;"HMDB";"HMDB0010379";"PUBCHEM";"460604";TRUE;"direct";2;TRUE
"131";"58";"N6-acetyllysine";"692-04-6";"Amino acid";"Lysine metabolism";"36752";"LC/MS Pos";"1134";"189.1";"92832";"C02727";"HMDB00206";NA;FALSE;NA;58;"HMDB";"HMDB0000206";"KEGG";"C02727";TRUE;"direct";3;TRUE
"132";"58";"N6-acetyllysine";"692-04-6";"Amino acid";"Lysine metabolism";"36752";"LC/MS Pos";"1134";"189.1";"92832";"C02727";"HMDB00206";NA;FALSE;NA;58;"HMDB";"HMDB0000206";"PUBCHEM";"92832";TRUE;"direct";3;TRUE
"133";"58";"N6-acetyllysine";"692-04-6";"Amino acid";"Lysine metabolism";"36752";"LC/MS Pos";"1134";"189.1";"92832";"C02727";"HMDB00206";NA;FALSE;NA;58;"KEGG";"C02727";"PUBCHEM";"92832";TRUE;"direct";3;TRUE
"134";"59";"N6-carbamoylthreonyladenosine";"24719-82-2";"Nucleotide";"Purine metabolism, guanine containing";"35157";"LC/MS Pos";"2656";"413";NA;NA;NA;NA;FALSE;NA;59;NA;NA;NA;NA;NA;"no_match";0;TRUE
"135";"60";"S-adenosylhomocysteine (SAH)";"979-92-0";"Amino acid";"Cysteine, methionine, SAM, taurine metabolism";"15948";"LC/MS Neg";"1821";"383.1";NA;"C00021";"HMDB00939";NA;FALSE;NA;60;"HMDB";"HMDB0000939";"KEGG";"C00021";TRUE;"direct";2;TRUE
"136";"61";"S-adenosylmethionine (SAM)";"24346-00-7";"Amino acid";"Cysteine, methionine, SAM, taurine metabolism";"15915";"LC/MS Pos";"676";"399.1";NA;NA;NA;NA;FALSE;NA;61;NA;NA;NA;NA;NA;"no_match";0;TRUE
"137";"62";"S-methylcysteine";"1187-84-4";"Amino acid";"Cysteine, methionine, SAM, taurine metabolism";"40262";"GC/MS";"1447.8";"162.1";"24417";NA;"HMDB02108";NA;FALSE;NA;62;"HMDB";"HMDB0002108";"PUBCHEM";"24417";TRUE;"direct";2;TRUE
"138";"63";"VGAHAGEYGAEALER*";NA;"Peptide";"Polypeptide";"35211";"LC/MS Pos";"2542";"765.8";NA;NA;NA;NA;FALSE;NA;63;NA;NA;NA;NA;NA;"no_match";0;TRUE
"139";"64";"acetylcarnitine";"5080-50-2";"Lipid";"Carnitine metabolism";"32198";"LC/MS Pos";"1203";"204.2";"7045767";"C02571";"HMDB00201";NA;FALSE;NA;64;"HMDB";"HMDB0000201";"KEGG";"C02571";TRUE;"direct";3;TRUE
"140";"64";"acetylcarnitine";"5080-50-2";"Lipid";"Carnitine metabolism";"32198";"LC/MS Pos";"1203";"204.2";"7045767";"C02571";"HMDB00201";NA;FALSE;NA;64;"HMDB";"HMDB0000201";"PUBCHEM";"7045767";TRUE;"direct";3;TRUE
"141";"64";"acetylcarnitine";"5080-50-2";"Lipid";"Carnitine metabolism";"32198";"LC/MS Pos";"1203";"204.2";"7045767";"C02571";"HMDB00201";NA;FALSE;NA;64;"KEGG";"C02571";"PUBCHEM";"7045767";TRUE;"direct";3;TRUE
"142";"65";"adenine";"73-24-5";"Nucleotide";"Purine metabolism, adenine containing";"554";"GC/MS";"1804.2";"264";"190";"C00147";"HMDB00034";NA;FALSE;NA;65;"HMDB";"HMDB0000034";"KEGG";"C00147";TRUE;"direct";3;TRUE
"143";"65";"adenine";"73-24-5";"Nucleotide";"Purine metabolism, adenine containing";"554";"GC/MS";"1804.2";"264";"190";"C00147";"HMDB00034";NA;FALSE;NA;65;"HMDB";"HMDB0000034";"PUBCHEM";"190";TRUE;"direct";3;TRUE
"144";"65";"adenine";"73-24-5";"Nucleotide";"Purine metabolism, adenine containing";"554";"GC/MS";"1804.2";"264";"190";"C00147";"HMDB00034";NA;FALSE;NA;65;"KEGG";"C00147";"PUBCHEM";"190";TRUE;"direct";3;TRUE
"145";"66";"adenosine";"58-61-7";"Nucleotide";"Purine metabolism, adenine containing";"555";"LC/MS Pos";"1650";"268.10000000000002";"60961";"C00212";"HMDB00050";NA;FALSE;NA;66;"HMDB";"HMDB0000050";"KEGG";"C00212";TRUE;"direct";3;TRUE
"146";"66";"adenosine";"58-61-7";"Nucleotide";"Purine metabolism, adenine containing";"555";"LC/MS Pos";"1650";"268.10000000000002";"60961";"C00212";"HMDB00050";NA;FALSE;NA;66;"HMDB";"HMDB0000050";"PUBCHEM";"60961";TRUE;"direct";3;TRUE
"147";"66";"adenosine";"58-61-7";"Nucleotide";"Purine metabolism, adenine containing";"555";"LC/MS Pos";"1650";"268.10000000000002";"60961";"C00212";"HMDB00050";NA;FALSE;NA;66;"KEGG";"C00212";"PUBCHEM";"60961";TRUE;"direct";3;TRUE
"148";"67";"adenosine 2'-monophosphate (2'-AMP)";"130-49-4";"Nucleotide";"Purine metabolism, adenine containing";"36815";"LC/MS Pos";"1625";"348.1";NA;"C00946";"HMDB11617";NA;FALSE;NA;67;"HMDB";"HMDB0011617";"KEGG";"C00946";TRUE;"direct";2;TRUE
"149";"68";"1-myristoylglycerophosphoethanolamine";NA;"Lipid";"Lysolipid";"35627";"LC/MS Pos";"5481";"426.1";"9547070";NA;"HMDB11500";NA;FALSE;NA;68;"HMDB";"HMDB0011500";"PUBCHEM";"9547070";TRUE;"direct";2;TRUE
"150";"69";"adenosine 3'-monophosphate (3'-AMP)";"84-21-9";"Nucleotide";"Purine metabolism, adenine containing";"35142";"LC/MS Pos";"1451";"348.1";"41211";"C01367";"HMDB03540";NA;FALSE;NA;69;"HMDB";"HMDB0003540";"KEGG";"C01367";TRUE;"direct";3;TRUE
"151";"69";"adenosine 3'-monophosphate (3'-AMP)";"84-21-9";"Nucleotide";"Purine metabolism, adenine containing";"35142";"LC/MS Pos";"1451";"348.1";"41211";"C01367";"HMDB03540";NA;FALSE;NA;69;"HMDB";"HMDB0003540";"PUBCHEM";"41211";TRUE;"direct";3;TRUE
"152";"69";"adenosine 3'-monophosphate (3'-AMP)";"84-21-9";"Nucleotide";"Purine metabolism, adenine containing";"35142";"LC/MS Pos";"1451";"348.1";"41211";"C01367";"HMDB03540";NA;FALSE;NA;69;"KEGG";"C01367";"PUBCHEM";"41211";TRUE;"direct";3;TRUE
"153";"70";"adenosine 5'-monophosphate (AMP)";"149022-20-8";"Nucleotide";"Purine metabolism, adenine containing";"32342";"LC/MS Pos";"1210";"348.1";"15938965";"C00020";"HMDB00045";NA;FALSE;NA;70;"HMDB";"HMDB0000045";"KEGG";"C00020";TRUE;"direct";3;TRUE
"154";"70";"adenosine 5'-monophosphate (AMP)";"149022-20-8";"Nucleotide";"Purine metabolism, adenine containing";"32342";"LC/MS Pos";"1210";"348.1";"15938965";"C00020";"HMDB00045";NA;FALSE;NA;70;"HMDB";"HMDB0000045";"PUBCHEM";"15938965";TRUE;"direct";3;TRUE
"155";"70";"adenosine 5'-monophosphate (AMP)";"149022-20-8";"Nucleotide";"Purine metabolism, adenine containing";"32342";"LC/MS Pos";"1210";"348.1";"15938965";"C00020";"HMDB00045";NA;FALSE;NA;70;"KEGG";"C00020";"PUBCHEM";"15938965";TRUE;"direct";3;TRUE
"156";"71";"adenylosuccinate";"19046-78-7";"Nucleotide";"Purine metabolism, adenine containing";"18360";"LC/MS Neg";"569";"462.1";"195";"C03794";"HMDB00536";NA;TRUE;"keeping_only_compatible_for_partially_compatible_features";71;"HMDB";"HMDB0000536";"KEGG";"C03794";TRUE;"direct";3;FALSE
"157";"71";"adenylosuccinate";"19046-78-7";"Nucleotide";"Purine metabolism, adenine containing";"18360";"LC/MS Neg";"569";"462.1";"195";"C03794";"HMDB00536";NA;TRUE;"keeping_only_compatible_for_partially_compatible_features";71;"HMDB";"HMDB0000536";"PUBCHEM";"195";FALSE;"no_match";3;FALSE
"158";"71";"adenylosuccinate";"19046-78-7";"Nucleotide";"Purine metabolism, adenine containing";"18360";"LC/MS Neg";"569";"462.1";"195";"C03794";"HMDB00536";NA;TRUE;"keeping_only_compatible_for_partially_compatible_features";71;"KEGG";"C03794";"PUBCHEM";"195";FALSE;"no_match";3;FALSE
"159";"72";"adipate";"124-04-9";"Lipid";"Fatty acid, dicarboxylate";"21134";"GC/MS";"1520";"110.9";"196";"C06104";"HMDB00448";NA;FALSE;NA;72;"HMDB";"HMDB0000448";"KEGG";"C06104";TRUE;"direct";3;TRUE
"160";"72";"adipate";"124-04-9";"Lipid";"Fatty acid, dicarboxylate";"21134";"GC/MS";"1520";"110.9";"196";"C06104";"HMDB00448";NA;FALSE;NA;72;"HMDB";"HMDB0000448";"PUBCHEM";"196";TRUE;"direct";3;TRUE
"161";"72";"adipate";"124-04-9";"Lipid";"Fatty acid, dicarboxylate";"21134";"GC/MS";"1520";"110.9";"196";"C06104";"HMDB00448";NA;FALSE;NA;72;"KEGG";"C06104";"PUBCHEM";"196";TRUE;"direct";3;TRUE
"162";"73";"adrenate (22:4n6)";"2091-25-0";"Lipid";"Long chain fatty acid";"32980";"LC/MS Neg";"5684";"331.3";"5282844";"C16527";"HMDB02226";NA;TRUE;"keeping_only_compatible_for_partially_compatible_features";73;"HMDB";"HMDB0002226";"KEGG";"C16527";TRUE;"direct";3;FALSE
"163";"73";"adrenate (22:4n6)";"2091-25-0";"Lipid";"Long chain fatty acid";"32980";"LC/MS Neg";"5684";"331.3";"5282844";"C16527";"HMDB02226";NA;TRUE;"keeping_only_compatible_for_partially_compatible_features";73;"HMDB";"HMDB0002226";"PUBCHEM";"5282844";FALSE;"no_match";3;FALSE
"164";"73";"adrenate (22:4n6)";"2091-25-0";"Lipid";"Long chain fatty acid";"32980";"LC/MS Neg";"5684";"331.3";"5282844";"C16527";"HMDB02226";NA;TRUE;"keeping_only_compatible_for_partially_compatible_features";73;"KEGG";"C16527";"PUBCHEM";"5282844";FALSE;"no_match";3;FALSE
"165";"74";"agmatine";"2482-00-0";"Amino acid";"Polyamine metabolism";"15496";"GC/MS";"1526";"174";"199";"C00179";"HMDB01432";NA;FALSE;NA;74;"HMDB";"HMDB0001432";"KEGG";"C00179";TRUE;"direct";3;TRUE
"166";"74";"agmatine";"2482-00-0";"Amino acid";"Polyamine metabolism";"15496";"GC/MS";"1526";"174";"199";"C00179";"HMDB01432";NA;FALSE;NA;74;"HMDB";"HMDB0001432";"PUBCHEM";"199";TRUE;"direct";3;TRUE
"167";"74";"agmatine";"2482-00-0";"Amino acid";"Polyamine metabolism";"15496";"GC/MS";"1526";"174";"199";"C00179";"HMDB01432";NA;FALSE;NA;74;"KEGG";"C00179";"PUBCHEM";"199";TRUE;"direct";3;TRUE
"168";"75";"alanine";"56-41-7";"Amino acid";"Alanine and aspartate metabolism";"1126";"GC/MS";"1147.5999999999999";"115.9";"5950";"C00041";"HMDB00161";NA;FALSE;NA;75;"HMDB";"HMDB0000161";"KEGG";"C00041";TRUE;"direct";3;TRUE
"169";"75";"alanine";"56-41-7";"Amino acid";"Alanine and aspartate metabolism";"1126";"GC/MS";"1147.5999999999999";"115.9";"5950";"C00041";"HMDB00161";NA;FALSE;NA;75;"HMDB";"HMDB0000161";"PUBCHEM";"5950";TRUE;"direct";3;TRUE
"170";"75";"alanine";"56-41-7";"Amino acid";"Alanine and aspartate metabolism";"1126";"GC/MS";"1147.5999999999999";"115.9";"5950";"C00041";"HMDB00161";NA;FALSE;NA;75;"KEGG";"C00041";"PUBCHEM";"5950";TRUE;"direct";3;TRUE
"171";"76";"alanylalanine";"1948-31-8";"Peptide";"Dipeptide";"15129";"LC/MS Pos";"757";"161.1";"5460362";"C00993";"HMDB03459";NA;FALSE;NA;76;"HMDB";"HMDB0003459";"KEGG";"C00993";TRUE;"direct";3;TRUE
"172";"76";"alanylalanine";"1948-31-8";"Peptide";"Dipeptide";"15129";"LC/MS Pos";"757";"161.1";"5460362";"C00993";"HMDB03459";NA;FALSE;NA;76;"HMDB";"HMDB0003459";"PUBCHEM";"5460362";TRUE;"direct";3;TRUE
"173";"76";"alanylalanine";"1948-31-8";"Peptide";"Dipeptide";"15129";"LC/MS Pos";"757";"161.1";"5460362";"C00993";"HMDB03459";NA;FALSE;NA;76;"KEGG";"C00993";"PUBCHEM";"5460362";TRUE;"direct";3;TRUE
"174";"77";"alanylglutamate";NA;"Peptide";"Dipeptide";"37064";"LC/MS Pos";"766";"219";"656476";NA;NA;NA;FALSE;NA;77;NA;NA;NA;NA;NA;"no_match";1;TRUE
"175";"78";"alanylglycine";NA;"Peptide";"Dipeptide";"37075";"GC/MS";"1412";"272.10000000000002";"6998028";NA;"HMDB06899";NA;FALSE;NA;78;"HMDB";"HMDB0006899";"PUBCHEM";"6998028";TRUE;"direct";2;TRUE
"176";"79";"1-oleoylglycerol (1-monoolein)";"111-03-5";"Lipid";"Monoacylglycerol";"21184";"GC/MS";"2181.1999999999998";"397.4";"5283468";NA;"HMDB11567";NA;FALSE;NA;79;"HMDB";"HMDB0011567";"PUBCHEM";"5283468";TRUE;"direct";2;TRUE
"177";"80";"alanylisoleucine";NA;"Peptide";"Dipeptide";"37118";"LC/MS Pos";"2011";"203.1";"7408079";NA;NA;NA;FALSE;NA;80;NA;NA;NA;NA;NA;"no_match";1;TRUE
"178";"81";"alanylleucine";NA;"Peptide";"Dipeptide";"37093";"LC/MS Pos";"2150";"203";"259583";NA;NA;NA;FALSE;NA;81;NA;NA;NA;NA;NA;"no_match";1;TRUE
"179";"82";"alanylmethionine";NA;"Peptide";"Dipeptide";"37065";"LC/MS Pos";"1596";"221";"98509, 5242543";NA;NA;NA;TRUE;"completely_incompatible_manual_no_cas";82;"PUBCHEM";"98509";"PUBCHEM";"5242543";FALSE;"no_match";2;FALSE
"180";"83";"alanylphenylalanine";"3061-90-3";"Peptide";"Dipeptide";"38679";"LC/MS Pos";"2422";"237.2";"96814";NA;NA;NA;FALSE;NA;83;NA;NA;NA;NA;NA;"no_match";1;TRUE
