"Plot","Metabolite","CAS","SUPER_PATHWAY","SUB_PATHWAY","COMP_ID","PLATFORM","RI","MASS","HMDB","KEGG","PUBCHEM","CHEBI","manual_correction","correction_tbl"
"Adapted","gabapentin","60142-96-3","Xenobiotics","Drug",38686,"LC/MS Pos",2482,172.2,"HMDB0005015",NA,"3446","42797","FALSE",NA
"Adapted","galactose","59-23-4","Carbohydrate","Fructose, mannose, galactose, starch, and sucrose metabolism",12055,"GC/MS",1793.8,203.9,NA,"C01582","3037556","17118","TRUE","completely_incompatible_manual_with_cas"
"Adapted","gamma-aminobutyrate (GABA)","56-12-2","Amino acid","Glutamate metabolism",1416,"GC/MS",1539.7,304.1,"HMDB0000112","C00334","119, 5460232","16865, 59888, 30566","FALSE",NA
"Adapted","gamma-glutamylcysteine","636-58-8","Peptide","gamma-glutamyl",1778,"LC/MS Pos",1274,251.1,"HMDB0001049, HMDB0029146, HMDB0303807","C00669","123938, 7059430, 842","17515, 58173","TRUE","keeping_only_compatible_for_partially_compatible_features"
"Adapted","gamma-glutamylglutamate","1116-22-9","Peptide","gamma-glutamyl",36738,"LC/MS Pos",1036,277.1,"HMDB0011737, HMDB0029148","C05282","92865","73705","FALSE",NA
"Adapted","gamma-glutamylglutamine","10148-81-9","Peptide","gamma-glutamyl",2730,"LC/MS Pos",806,276.1,"HMDB0011738","C05283","150914","73707","FALSE",NA
"Adapted","gamma-glutamylisoleucine*",NA,"Peptide","gamma-glutamyl",34456,"LC/MS Pos",2644,261.2,"HMDB0011170, HMDB0029152",NA,"22885096","68434","FALSE",NA
"Adapted","1-palmitoylplasmenylethanolamine*",NA,"Lipid","Lysolipid",39270,"LC/MS Neg",6153,436.4,NA,NA,NA,NA,"FALSE",NA
"Adapted","gamma-glutamylleucine","2566-39-4","Peptide","gamma-glutamyl",18369,"LC/MS Pos",2744,261.2,"HMDB0011171, HMDB0029153",NA,"151023","68433","FALSE",NA
"Adapted","gamma-glutamylphenylalanine","7432-24-8","Peptide","gamma-glutamyl",33422,"LC/MS Pos",2846,295.1,"HMDB0000594, HMDB0029562",NA,"111299","89582","FALSE",NA
"Adapted","gamma-glutamylvaline","2746-34-1","Peptide","gamma-glutamyl",32393,"LC/MS Pos",2040,247.2,"HMDB0011172, HMDB0029162",NA,"7015683","68848","FALSE",NA
"Adapted","gamma-tocopherol","54-28-4","Cofactors and vitamins","Tocopherol metabolism",33420,"GC/MS",2264,488.4,"HMDB0001492, HMDB0002634","C02483","92729","18185","FALSE",NA
"Adapted","glucarate (saccharate)","5793-88-4","Cofactors and vitamins","Ascorbate and aldarate metabolism",1476,"GC/MS",1885.8,333.1,"HMDB0000663, HMDB0029881","C00818","33037","16002, 30612","FALSE",NA
"Adapted","gluconate","527-07-1","Carbohydrate","Nucleotide sugars, pentose metabolism",587,"GC/MS",1879.4,333,"HMDB0000625, HMDB0003373","C00257","10690","33198, 18391","FALSE",NA
"Adapted","glucose","50-99-7","Carbohydrate","Glycolysis, gluconeogenesis, pyruvate metabolism",20488,"GC/MS",1866.8,217.1,"HMDB0000122, HMDB0304632, HMDB0000516, HMDB0003340, HMDB0006564, HMDB0062170, HMDB0003345, HMDB0061922","C00221, C00031, C00267","64689, 5793, 107526, 79025","15903, 4167, 42758, 17925","TRUE","keeping_only_compatible_for_partially_compatible_features"
"Adapted","glucose 1-phosphate","56401-20-8","Carbohydrate","Glycolysis, gluconeogenesis, pyruvate metabolism",15561,"GC/MS",2017,299.1,"HMDB0001586, HMDB0001306","C00103","65533, 439165","29042, 16077, 58601","FALSE",NA
"Adapted","glucose-6-phosphate (G6P)","103192-55-8","Carbohydrate","Glycolysis, gluconeogenesis, pyruvate metabolism",31260,"GC/MS",2042.7,387.2,"HMDB0001401, HMDB0001549, HMDB0006793","C00092, C00668","21604864, 439284, 5958, 439958, 23616120","4170, 15954, 57584, 61548, 58225, 17665","TRUE","completely_incompatible_manual_with_cas"
"Adapted","glucuronate","207300-70-7","Carbohydrate","Glycolysis, gluconeogenesis, pyruvate metabolism",15443,"GC/MS",1886.5,217,"HMDB0000127","C00191","444791","42717","FALSE",NA
"Adapted","1-pentadecanoylglycerophosphocholine*",NA,"Lipid","Lysolipid",37418,"LC/MS Pos",5563,482.3,NA,NA,NA,NA,"FALSE",NA
"Adapted","glutamate","56-86-0","Amino acid","Glutamate metabolism",57,"LC/MS Pos",700,148.1,"HMDB0000148, HMDB0003339, HMDB0060475","C00025, C00217, C00302","33032, 14598502, 23327, 611, 4179667, 5128032","18237, 14321, 29987, 15966, 29986, 16015, 29985","TRUE","completely_incompatible_manual_with_cas"
"Adapted","glutamate, gamma-methyl ester","1499-55-4","Amino acid","Glutamate metabolism",33487,"LC/MS Pos",1062,162.1,"HMDB0061715",NA,"68662",NA,"FALSE",NA
"Adapted","glutamine","56-85-9","Amino acid","Glutamate metabolism",53,"LC/MS Pos",684,147.2,"HMDB0000641, HMDB0003423","C00064","5961, 6992086, 145815, 738","18050, 58359, 17061, 28300","FALSE",NA
"Adapted","glutarate (pentanedioate)","110-94-1","Amino acid","Lysine metabolism",396,"GC/MS",1433.6,261,"HMDB0000661","C00489","743","17859, 30921","FALSE",NA
"Adapted","glutaroyl carnitine","102636-82-8","Amino acid","Lysine metabolism",35439,"LC/MS Pos",1565,276.1,"HMDB0013130, HMDB0062587",NA,"53481622","82952, 165628","FALSE",NA
"Adapted","glutathione, oxidized (GSSG)","103239-24-3","Amino acid","Glutathione metabolism",27727,"LC/MS Pos",1535,613.1,"HMDB0000656, HMDB0003337","C00127","53477713, 65359, 11215652, 11767258","143243, 17858, 167606","FALSE",NA
"Adapted","glutathione, reduced (GSH)","70-18-8","Amino acid","Glutathione metabolism",2127,"LC/MS Pos",1274,308.1,"HMDB0000125, HMDB0001463, HMDB0006960","C00051","124886, 448106","16856, 57925","FALSE",NA
"Adapted","glycerate","600-19-1","Carbohydrate","Glycolysis, gluconeogenesis, pyruvate metabolism",1572,"GC/MS",1360.7,189,"HMDB0000138, HMDB0032596, HMDB0031818, HMDB0000139","C00258, C01921","10140, 5460316, 439194, 5460358","32398, 16659, 17687, 29746","FALSE",NA
"Adapted","glycerol","56-81-5","Lipid","Glycerolipid metabolism",15122,"GC/MS",1311,205,"HMDB0000131","C00116","753","17754","FALSE",NA
"Adapted","glycerol 2-phosphate","819-83-0","Xenobiotics","Chemical",27728,"GC/MS",1691.8,243,"HMDB0002520","C02979","2526","17270, 58083","FALSE",NA
"Adapted","1,5-anhydroglucitol (1,5-AG)","154-58-5","Carbohydrate","Glycolysis, gluconeogenesis, pyruvate metabolism",20675,"GC/MS",1788.7,217,"HMDB0002712, HMDB0011726, HMDB0011736","C07326","64960","16070","FALSE",NA
"Adapted","1-stearoylglycerol (1-monostearin)","123-94-4","Lipid","Monoacylglycerol",21188,"GC/MS",2186.6,399.4,NA,NA,"24699","75555","FALSE",NA
"Adapted","glycerol 3-phosphate (G3P)","29849-82-9","Lipid","Glycerolipid metabolism",15365,"GC/MS",1719.7,357.1,"HMDB0000126, HMDB0002722, HMDB0252849","C00093, C03189","439162, 7048686, 754","14336, 231935, 15978, 57597","TRUE","keeping_only_compatible_for_partially_compatible_features"
"Adapted","glycerophosphoethanolamine","33049-08-0","Lipid","Glycerolipid metabolism",37455,"GC/MS",1906,357.1,"HMDB0000114","C01233","123874","52330","FALSE",NA
"Adapted","glycerophosphorylcholine (GPC)","28319-77-9","Lipid","Glycerolipid metabolism",15990,"LC/MS Pos",694,258.1,"HMDB0000086, HMDB0000049","C00670","657272","16870","FALSE",NA
"Adapted","glycine","56-40-6","Amino acid","Glycine, serine and threonine metabolism",11777,"GC/MS",1166,101.9,"HMDB0000123","C00037","750","15428, 57305","FALSE",NA
"Adapted","glycocholenate sulfate*",NA,"Lipid","Bile acid metabolism",32599,"LC/MS Neg",4763,254.8,NA,NA,NA,NA,"FALSE",NA
"Adapted","glycolate (hydroxyacetate)","79-14-1","Xenobiotics","Chemical",15737,"GC/MS",1119,177,"HMDB0000115, HMDB0003035","C00160, C03547","757, 5460308","17497, 29805","TRUE","keeping_only_compatible_for_partially_compatible_features"
"Adapted","glycolithocholate sulfate*",NA,"Lipid","Bile acid metabolism",32620,"LC/MS Neg",5015,512.3,"HMDB0002639, HMDB0062801","C11301","72222, 443113, 3623888","9347","FALSE",NA
"Adapted","glycylglycine","556-50-3","Peptide","Dipeptide",21029,"GC/MS",1757.9,174,"HMDB0011733","C02037","11163","17201, 356445","FALSE",NA
"Adapted","glycylisoleucine","19461-38-2","Peptide","Dipeptide",36659,"LC/MS Pos",2080,189.1,NA,NA,NA,NA,"FALSE",NA
"Adapted","glycylleucine","869-19-2","Peptide","Dipeptide",34398,"LC/MS Pos",2236,189.1,"HMDB0000759","C02155","92843","73514, 143163","FALSE",NA
"Adapted","1-stearoylglycerophosphocholine","19420-57-6","Lipid","Lysolipid",33961,"LC/MS Pos",5844,524.4,"HMDB0010380, HMDB0010381, HMDB0010382, HMDB0010383, HMDB0010384, HMDB0010385, HMDB0010387, HMDB0010390, HMDB0010391, HMDB0010392, HMDB0010393, HMDB0010395, HMDB0010396, HMDB0010397, HMDB0010398, HMDB0010399, HMDB0010400, HMDB0010401, HMDB0010402, HMDB0010403, HMDB0010404, HMDB0010405, HMDB0010406, HMDB0010408, HMDB0012108, HMDB0013122, HMDB0062541, HMDB0094688, HMDB0258493","C04230","24779456, 24779458, 460602, 24779461, 497299, 53480465, 52924045, 24779473, 52924051, 52924053, 24779476, 53480469, 11757087, 24779479, 53480471, 52924059, 52924039, 53480473, 53480475, 10415542, 24779481, 53480477, 24779513, 24779463, 24779527, 53480467","73794, 131924, 72998, 73851, 73858, 86255, 88698, 74968, 88685, 83055, 74344, 86259, 88684, 88952, 133657, 74348, 133734, 73873, 86260, 88948, 84753, 74340, 133662, 74343, 88686, 183975","FALSE",NA
"Adapted","glycyllysine","31461-63-9","Peptide","Dipeptide",41529,"GC/MS",2088.3,174.1,"HMDB0028846",NA,"306144",NA,"FALSE",NA
"Adapted","glycylmethionine","554-94-9","Peptide","Dipeptide",42012,"LC/MS Pos",1593,207.1,"HMDB0028847",NA,"96757",NA,"FALSE",NA
"Adapted","glycylphenylalanine","51-907-7","Peptide","Dipeptide",33954,"LC/MS Neg",2193,221.2,NA,NA,"1549344, 92953",NA,"TRUE","completely_incompatible_manual_with_cas"
"Adapted","glycylproline","704-15-4","Peptide","Dipeptide",22171,"LC/MS Pos",1115,173.1,"HMDB0000721",NA,"3013625","70744, 73779","FALSE",NA
"Adapted","glycylthreonine","7093-70-1","Peptide","Dipeptide",42050,"GC/MS",1911.1,174.1,"HMDB0028851",NA,"351980",NA,"FALSE",NA
"Adapted","glycyltryptophan",NA,"Peptide","Dipeptide",38151,"LC/MS Pos",2542,262.4,NA,NA,"1551340, 92181",NA,"TRUE","completely_incompatible_manual_no_cas"
"Adapted","glycyltyrosine","658-79-7","Peptide","Dipeptide",33958,"LC/MS Pos",1728,239.1,"HMDB0028853",NA,"92829","73517","FALSE",NA
"Adapted","glycylvaline","1963-21-9","Peptide","Dipeptide",18357,"LC/MS Pos",1572,175.1,"HMDB0028854",NA,"2724807","73922","FALSE",NA
"Adapted","guanidinoacetate","352-97-6","Amino acid","Guanidino and acetamido metabolism",12359,"GC/MS",1696.6,172,"HMDB0000128","C00581","763","16344, 57742","FALSE",NA
"Adapted","guanine","73-40-5","Nucleotide","Purine metabolism, guanine containing",418,"GC/MS",1942.3,352.1,"HMDB0000132","C00242","764","16235","FALSE",NA
"Adapted","1-stearoylglycerophosphoethanolamine","69747-55-3","Lipid","Lysolipid",34416,"LC/MS Pos",5842,482.3,"HMDB0011130",NA,"9547068","75036","FALSE",NA
"Adapted","guanosine","118-00-3","Nucleotide","Purine metabolism, guanine containing",1573,"LC/MS Neg",1675,282.1,"HMDB0000133","C00387","6802","16750","FALSE",NA
"Adapted","guanosine 5'- monophosphate (5'-GMP)","5550-12-9","Nucleotide","Purine metabolism, guanine containing",2849,"LC/MS Pos",1300,364,NA,NA,"135414246",NA,"FALSE",NA
"Adapted","gulono-1,4-lactone","1128-23-0","Cofactors and vitamins","Ascorbate and aldarate metabolism",33454,"GC/MS",1862,333.1,"HMDB0003466, HMDB0243497","C01040, C05410","439373, 608","17587, 5571","TRUE","keeping_only_compatible_for_partially_compatible_features"
"Adapted","heme","14875-96-8","Cofactors and vitamins","Hemoglobin and porphyrin metabolism",41754,"LC/MS Pos",5057,616.2,"HMDB0003178","C00032","444098","17627, 26355, 30413, 60344","FALSE",NA
"Adapted","hexanoylcarnitine","6920-35-0","Lipid","Carnitine metabolism",32328,"LC/MS Pos",3174,260.2,"HMDB0000535, HMDB0061883, HMDB0000756, HMDB0000705","C01585","3246938, 6426853, 8892, 4398339","30776, 17120, 84834, 70749","TRUE","keeping_only_compatible_for_partially_compatible_features"
"Adapted","hippurate","495-69-2","Xenobiotics","Benzoate metabolism",15753,"LC/MS Neg",2136,178.1,"HMDB0000714, HMDB0011723, HMDB0062583","C01586","464, 91637","18089, 68455, 606565","FALSE",NA
"Adapted","histamine","51-45-6","Amino acid","Histidine metabolism",1574,"GC/MS",1808,174.1,"HMDB0000870, HMDB0060263","C00388","774, 25201573","18295, 58432","FALSE",NA
"Adapted","histidine","5934-29-2","Amino acid","Histidine metabolism",59,"LC/MS Neg",757,154.1,"HMDB0000177, HMDB0003412","C00135","6274, 86580368, 773","15971, 57595, 32513, 27570, 27947","FALSE",NA
"Adapted","histidylleucine","7763-65-7","Peptide","Dipeptide",40061,"LC/MS Pos",1482,269.2,"HMDB0028889, HMDB0253179","C05010","189008, 440549","5729, 147392","FALSE",NA
"Adapted","histidylmethionine","2488-11-1","None","None",41965,"LC/MS Pos",1025,287.2,"HMDB0028891",NA,"7408103","74053","FALSE",NA
"Adapted","1-stearoylglycerophosphoinositol","796963-93-4","Lipid","Lysolipid",19324,"LC/MS Neg",5800,599.4,NA,NA,NA,NA,"FALSE",NA
"Adapted","histidylphenylalanine","16874-81-0","Peptide","Dipeptide",42084,"LC/MS Pos",1730,303.2,"HMDB0028892",NA,"152198","141438","FALSE",NA
"Adapted","histidyltryptophan","23403-90-9","Peptide","Dipeptide",41912,"LC/MS Pos",1961,342.2,"HMDB0304782",NA,"6539217",NA,"FALSE",NA
"Adapted","histidyltyrosine","35979-00-1","Peptide","Dipeptide",41899,"LC/MS Pos",1253,319.2,"HMDB0028897",NA,"515713","74059","FALSE",NA
"Adapted","homocysteine","454-29-5","Amino acid","Cysteine, methionine, SAM, taurine metabolism",40266,"GC/MS",1648.2,234,"HMDB0000742, HMDB0000165","C00155, C05330","91552, 778, 6971015","17588, 17230, 58065, 58199","FALSE",NA
"Adapted","homoserine","672-15-1","Amino acid","Glycine, serine and threonine metabolism",23642,"GC/MS",1471,218.1,"HMDB0000719","C00263","12647","15699, 57476","FALSE",NA
"Adapted","homostachydrine*","1195-94-4","Xenobiotics","Food component/Plant",33009,"LC/MS Pos",1199,158.2,"HMDB0033433, HMDB0304552","C08283","441447, 4479243","5757","FALSE",NA
"Adapted","hydantoin-5-propionic acid","5624-26-0","Amino acid","Histidine metabolism",40473,"LC/MS Neg",762,171.3,"HMDB0001212","C05565","782","28297","FALSE",NA
"Adapted","hydrochlorothiazide","58-93-5","Xenobiotics","Drug",39625,"LC/MS Neg",2041.6,296.1,"HMDB0001928","C07041","3639","5778","FALSE",NA
"Adapted","hypotaurine","300-84-5","Amino acid","Cysteine, methionine, SAM, taurine metabolism",590,"GC/MS",1598.5,188,"HMDB0000965","C00519","107812","16668, 57853","FALSE",NA
"Adapted","hypoxanthine","68-94-0","Nucleotide","Purine metabolism, (hypo)xanthine/inosine containing",3127,"LC/MS Neg",1313,135.1,"HMDB0000157","C00262","790","17368","FALSE",NA
"Adapted","10-heptadecenoate (17:1n7)","29743-97-3","Lipid","Long chain fatty acid",33971,"LC/MS Neg",5558,267.3,"HMDB0060038, HMDB0062542",NA,"5312435","75094","FALSE",NA
"Adapted","imidazole propionate","1074-59-5","Amino acid","Histidine metabolism",40730,"LC/MS Pos",1011.7,141.1,"HMDB0002271","C20522","70630","73087, 72991","FALSE",NA
"Adapted","indoleacetate","6505-45-9","Amino acid","Tryptophan metabolism",27513,"GC/MS",1862,202,"HMDB0000197, HMDB0302181","C00954","802, 801","16411, 30854","FALSE",NA
"Adapted","indolelactate","832-97-3","Amino acid","Tryptophan metabolism",18349,"GC/MS",1964.9,202,"HMDB0000671","C02043","676157",NA,"FALSE",NA
"Adapted","inosine","58-63-9","Nucleotide","Purine metabolism, (hypo)xanthine/inosine containing",1123,"LC/MS Neg",1600,267.2,"HMDB0000195","C00294","6021","17596","FALSE",NA
"Adapted","inositol 1-phosphate (I1P)","106032-59-1","Lipid","Inositol metabolism",1481,"GC/MS",2057.8,318.1,"HMDB0000213","C01177",NA,"18297, 58433","FALSE",NA
"Adapted","isobutyrylcarnitine","25518-49-4","Amino acid","Valine, leucine and isoleucine metabolism",33441,"LC/MS Pos",1941,232.2,"HMDB0000736, HMDB0002083, HMDB0062556, HMDB0062606",NA,"168379, 10177002","84838, 73017","FALSE",NA
"Adapted","isoleucine","73-32-5","Amino acid","Valine, leucine and isoleucine metabolism",1125,"LC/MS Pos",1614,132.1,"HMDB0000172, HMDB0000557","C00407","6306, 99288","17191, 58045, 22359, 24898, 38264, 43433","FALSE",NA
"Adapted","isoleucylalanine","24787-73-3","Peptide","Dipeptide",40046,"LC/MS Pos",1686,203.2,NA,NA,"7009577",NA,"FALSE",NA
"Adapted","isoleucylarginine","55715-01-0","Peptide","Dipeptide",40071,"LC/MS Pos",1245,288.2,"HMDB0028901",NA,"9900561",NA,"FALSE",NA
"Adapted","isoleucylglutamate","42516-53-0","Peptide","Dipeptide",40057,"LC/MS Pos",1650,261.2,NA,NA,NA,NA,"FALSE",NA
"Adapted","10-nonadecenoate (19:1n9)","73033-09-7","Lipid","Long chain fatty acid",33972,"LC/MS Neg",5775,295.4,"HMDB0013622, HMDB0062543, HMDB0062658",NA,"5312513","83051","FALSE",NA
"Adapted","isoleucylglycine","868-28-0","Peptide","Dipeptide",40008,"LC/MS Pos",1732,189.2,"HMDB0028907",NA,"342532",NA,"FALSE",NA
"Adapted","isoleucylhistidine",NA,"Peptide","Dipeptide",40085,"LC/MS Pos",1021,269.2,NA,NA,NA,NA,"FALSE",NA
"Adapted","isoleucylisoleucine","42537-99-5","Peptide","Dipeptide",36761,"LC/MS Pos",2678,245.1,NA,NA,NA,NA,"FALSE",NA
"Adapted","isoleucylmethionine","42384-14-5","Peptide","Dipeptide",40058,"LC/MS Pos",2392,263.2,NA,NA,NA,NA,"FALSE",NA
"Adapted","isoleucylphenylalanine","22951-98-0","Peptide","Dipeptide",40067,"LC/MS Pos",3155,279.2,"HMDB0028914",NA,"435728",NA,"FALSE",NA
"Adapted","isoleucylserine","6403-14-1","Peptide","Dipeptide",40012,"LC/MS Pos",1472.5,219.2,NA,NA,NA,NA,"FALSE",NA
"Adapted","isoleucyltryptophan","13589-06-5","Peptide","Dipeptide",40079,"LC/MS Pos",3080,318.2,"HMDB0028918",NA,"9797038",NA,"FALSE",NA
"Adapted","isoleucyltyrosine","38579-21-4","Peptide","Dipeptide",40073,"LC/MS Pos",2300,295.2,"HMDB0028919",NA,"342468",NA,"FALSE",NA
"Adapted","isoleucylvaline","41017-96-3","Peptide","Dipeptide",40049,"LC/MS Pos",2202,231.2,NA,NA,"449407",NA,"FALSE",NA
"Adapted","isovalerylcarnitine",NA,"Amino acid","Valine, leucine and isoleucine metabolism",34407,"LC/MS Pos",2533,246.2,"HMDB0000688",NA,"6426851","73025","FALSE",NA
"Adapted","13-HODE + 9-HODE",NA,"Lipid","Fatty acid, monohydroxy",37752,"LC/MS Neg",5247,295.2,NA,NA,NA,NA,"FALSE",NA
"Adapted","kynurenine","2922-83-0","Amino acid","Tryptophan metabolism",15140,"LC/MS Pos",1902,209.1,"HMDB0000684, HMDB0000183","C00328","161166, 846","16946, 57959, 28683, 86262","FALSE",NA
"Adapted","lactate","79-33-4","Carbohydrate","Glycolysis, gluconeogenesis, pyruvate metabolism",527,"GC/MS",1102.8,116.9,"HMDB0000190, HMDB0003328, HMDB0062492","C00186","107689, 5460161","422, 16651","FALSE",NA
"Adapted","laurate (12:0)","143-07-7","Lipid","Medium chain fatty acid",1645,"LC/MS Neg",5288,199.3,"HMDB0000638","C02679","3893","30805, 18262","FALSE",NA
"Adapted","laurylcarnitine",NA,"Lipid","Carnitine metabolism",34534,"LC/MS Pos",5066,344.3,"HMDB0002250, HMDB0062713",NA,"10427569, 168381","73054, 77086","TRUE","completely_incompatible_manual_no_cas"
"Adapted","leucine","61-90-5","Amino acid","Valine, leucine and isoleucine metabolism",60,"LC/MS Pos",1674,132.2,"HMDB0000687, HMDB0013773","C00123","6106, 5255803, 857, 439524","15603, 57427, 25017, 28225","FALSE",NA
"Adapted","leucylalanine","7298-84-2","Peptide","Dipeptide",40010,"LC/MS Pos",1760,203.2,"HMDB0028922",NA,"81721","73527","FALSE",NA
"Adapted","leucylarginine","26607-15-8","Peptide","Dipeptide",40028,"LC/MS Pos",1300,288.2,"HMDB0028923",NA,"3800205",NA,"FALSE",NA
"Adapted","leucylasparagine","14608-81-2","Peptide","Dipeptide",40052,"LC/MS Pos",1418,246.2,"HMDB0028924",NA,"4128305",NA,"FALSE",NA
"Adapted","leucylglutamate",NA,"Peptide","Dipeptide",40021,"LC/MS Pos",1716,261.2,"HMDB0028928",NA,"5259589, 5259590",NA,"TRUE","completely_incompatible_manual_no_cas"
"Adapted","leucylglycine","686-50-0","Peptide","Dipeptide",40045,"LC/MS Pos",1800,189.2,"HMDB0028929",NA,"79070",NA,"FALSE",NA
"Adapted","15-methylpalmitate (isobar with 2-methylpalmitate)",NA,"Lipid","Fatty acid, branched",38768,"LC/MS Neg",5698,269.4,NA,NA,NA,NA,"FALSE",NA
"Adapted","leucylhistidine","38062-72-5","Peptide","Dipeptide",40077,"LC/MS Pos",1056,269.2,"HMDB0028931",NA,"341684",NA,"FALSE",NA
"Adapted","leucylleucine","3303-31-9","Peptide","Dipeptide",36756,"LC/MS Pos",3012,245.1,"HMDB0028933, HMDB0254039","C11332","94244","73531, 6418, 191208","FALSE",NA
"Adapted","leucylmethionine","36077-39-1","Peptide","Dipeptide",40022,"LC/MS Pos",2504,263.2,"HMDB0028935",NA,"118276",NA,"FALSE",NA
"Adapted","leucylphenylalanine","3063-05-6","Peptide","Dipeptide",40026,"LC/MS Pos",3308,279.2,"HMDB0302841",NA,"259325",NA,"FALSE",NA
"Adapted","leucylserine","6209-12-7","Peptide","Dipeptide",40048,"LC/MS Pos",1519.7,219.2,"HMDB0028938",NA,"3621685",NA,"FALSE",NA
"Adapted","leucyltryptophan","5156-22-9","Peptide","Dipeptide",40034,"LC/MS Pos",3216,318.2,"HMDB0028940",NA,"329275","174310","FALSE",NA
"Adapted","leucyltyrosine","968-21-8","Peptide","Dipeptide",40030,"LC/MS Pos",2413,295.2,"HMDB0028941",NA,"273262",NA,"FALSE",NA
"Adapted","lidocaine","137-58-6","Xenobiotics","Drug",35661,"LC/MS Pos",2761,235.2,"HMDB0014426","C07073","3676","6456","FALSE",NA
