Metabolite,Log2FC,AveExpr,t.val,p.val,p.adj,B,log2(MS55_01),log2(MS55_02),log2(MS55_03),log2(MS55_04),log2(MS55_05),log2(MS55_06),log2(MS55_07),log2(MS55_08),log2(MS55_17),log2(MS55_18),log2(MS55_19),log2(MS55_20),log2(MS55_21),log2(MS55_22),log2(MS55_23),log2(MS55_24),log2(MS55_33),log2(MS55_34),log2(MS55_35),log2(MS55_36),log2(MS55_37),log2(MS55_38),log2(MS55_39),log2(MS55_40)
glutamylglutamate,0.17765520131511892,21.63755652331236,3.144345589074373,0.002914142333431967,0.004186188590088779,-4.015935396991185,21.645179747827747,21.609069357137862,21.47690501375596,21.55414682128245,21.968777202705432,21.99465460261243,22.049584961121564,21.946875058891884,21.637771626624964,21.64905442793159,21.58274933462094,21.579736547670016,21.62347618892951,21.760784861354185,21.76909988255043,21.79100502313186,21.412087552860758,21.507929820725945,21.60247831103277,21.576324122104296,21.488421207575875,21.482192476853875,21.53580662426122,21.55461700936848
4-hydroxyphenyllactate,-1.210212157098237,21.31296137941137,-24.636571886415755,3.8394427723631194e-28,3.158814280898748e-27,53.64850300849061,22.362608579595143,22.33041404828334,22.397034659174246,22.24680189891674,21.076759980366766,21.11631144362346,20.955125447801972,21.0573322840794,22.070607657595403,22.182071579381855,22.10217157106995,22.19073292988797,20.775355816503076,20.965592158850548,20.928459312332755,21.001423186879844,22.21383084252613,22.14864549753656,22.262248774425704,22.197281655622767,21.027272253932196,20.985527801344706,21.169115158748664,21.123628964373548
glutamyllysine,-0.8814323054405122,18.94240766064792,-6.008559624068391,2.811387910034245e-7,5.300637622043733e-7,5.018625277132395,19.500668726626365,19.332167167111958,19.25168102779488,19.269883112256988,18.945118204743682,19.21090809284351,18.98992089983705,19.588285478485655,19.23211904563868,19.286403206545426,19.188727283017677,19.037716643871292,18.36791354016626,18.398301989745068,18.2908262811572,18.30823066749815,19.550638438862226,19.22806478283461,19.546813346884054,19.48399965375285,17.679599268121517,18.00783868716286,17.637389748446683,17.907361911703244
glutamylthreonine,-0.0066448866383233,22.065100111903778,-0.11222837516951599,0.9111306445276319,0.9111306445276319,-8.582978942290818,22.098588474678607,21.989036335704032,21.97467825069871,21.805110251727843,22.30079929273613,22.085423833783103,22.266913526595175,21.99629113699994,22.097961391930276,22.047053867478358,22.120601428436988,22.154595882531975,21.834765930996902,21.968159549795036,21.814104912427865,21.96806034950005,21.947000479471864,21.878329710398717,21.93343094028923,22.13371199603835,22.013595346046966,21.925046159048577,21.86982268443456,22.05737764736078
glutathione,-0.5949885358496267,31.015067186404643,-9.40898941720487,2.7233512575582336e-12,6.7524188714800046e-12,16.61408988389088,31.893556186659197,31.924832144881655,31.91877639479299,31.840030989853663,31.380786405643978,31.362859418270045,31.324339585046904,31.3136215479526,31.565442060825895,31.643577534202684,31.607256911009873,31.676609938626992,30.89511784760331,31.059649987644818,31.12472680593569,31.0825762083974,31.51868350073754,31.50316352721633,31.619689601069176,31.488418247686003,30.842715905233444,30.8618793789017,30.859594555872835,30.952306960863787
glutathione oxidized,-0.9505818718563681,22.100673183818937,-12.071146677575223,7.368437934530992e-16,2.260486891779847e-15,24.928329421366104,23.302291816589612,23.389068981831173,23.26333886182384,23.21284099332079,22.48319106806668,22.621353830370975,22.401729262743192,22.49067833591367,22.91184801914008,23.18272812401229,22.995817564095795,22.989754058793505,21.830618277588105,22.092055192505974,22.155229046081345,22.087860832708124,22.941037528966035,23.079374846486463,23.10013154874051,22.828489960581386,21.93873294155544,21.86290999621601,21.862332713709325,21.963048344646275
glyceraldehyde 3-phosphate,0.15270622522848853,24.22170869673733,1.9937150084745578,0.0521318847124812,0.06758648910133777,-6.642431476965978,24.462630320647577,24.586869201964337,24.54311655370195,24.430125126863484,24.52366613190808,24.595805888295914,24.58280412881009,24.48913029197086,24.2003340829993,24.334959518192964,24.196911998481657,24.407432371885317,24.247621298968042,24.476918389307745,24.532127603670062,24.477696573438,24.31194969637341,24.409198603819757,24.44677901227688,24.30159117555728,24.623053280891707,24.632292582461446,24.623644896424228,24.65961129935952
glycerol 3-phosphate,-1.8231869695057696,23.859118798123678,-25.495163021729716,8.823365368327001e-29,7.985145658335936e-28,55.141269723724136,24.652886480274525,24.66547087052213,24.708179792981873,24.603580684063527,22.918051575451212,22.89244517990592,22.886285391894003,22.771022890542874,24.61742516178497,24.673667612150066,24.60008596279817,24.73281659574462,22.489986420038125,22.61870849327305,22.67309047007141,22.658739976013916,24.52272931920088,24.528878997299383,24.641426167083935,24.646964285657614,22.88562301337044,22.898559624411458,22.97197560851074,23.051379652009338
glycerophosphocholine,-1.0565798245562164,33.33836368161769,-14.75729186634028,4.600462311863261e-19,1.8101819096679354e-18,32.41496918527392,33.46122112073303,33.443253456458784,33.54257129894775,33.39689617227195,32.68675012442456,32.58931368735715,32.76324470017998,32.707440228056015,33.30610076563965,33.350967688508504,33.43308315406082,33.35912737003212,32.09427963927565,32.07022084581972,32.20951079361833,32.2008419381992,33.57085754636903,33.45812906411399,33.692523425272284,33.576036512412344,32.36802427662081,32.35044910710403,32.434776094072326,32.43695824541786
glycerophosphoethanolamine,-1.8783252129709425,27.596868041094172,-26.483347043554225,1.711564142452166e-29,1.7210728321324558e-28,56.80568843807676,28.78710365235661,28.798046355155247,28.806742442001696,28.69473235318763,27.031093702747068,26.929512961425008,27.001479511905792,26.986752577124047,28.3482956249915,28.421155025915663,28.425770205827483,28.465441454854226,26.430015675354166,26.47527412584417,26.564645886692407,26.479183518958834,28.411789230623345,28.338096465426386,28.559711141221403,28.42605307292549,26.488279475366337,26.506839259443517,26.49452817391587,26.555429600058083
glycerophosphoinositol,-1.9925708847925456,25.101036317749767,-14.201715700267002,1.969188009453662e-18,7.425479785648185e-18,30.93880154210137,27.076781444713973,27.1146342737484,27.060692708973846,27.087907487484067,24.317620877377806,24.14933448894631,24.425332352932994,24.774598075514188,26.597877572327295,26.553838243595703,26.537896785692787,26.62801032062603,24.904434823312695,24.885429085941542,24.982370891961615,24.877278346965582,26.28447019153727,26.434338449005683,26.346407734107856,26.410467436353958,24.850183793873857,24.656637572719657,24.661216118955593,24.738035602154557
glycine,-3.445116243101019,22.408527495731676,-44.7739733073,1.3878045459719875e-39,4.186543713682162e-38,80.30268293178844,25.01380136845893,24.945067917082937,25.00029633307781,24.865865929743492,21.67966900702865,21.35421091486725,21.274264991761676,21.36704624531486,24.646180000377583,24.54887857122542,24.77390520864157,24.857953059655827,21.015787649440682,21.41343904798822,21.075679753007673,21.13097056130565,24.65325716082655,24.57304346647501,24.673642062338914,24.588869860969773,21.336671330740472,21.3868798546904,21.383167384330143,21.381579281185985
5-aminolevulinic acid,-0.5603747616278447,22.00098443615828,-9.329003059067066,3.533550342082641e-12,8.527634825559442e-12,16.351066144624426,22.389786179041764,22.353846615034215,22.35488731880133,22.33138727608141,21.794940188071354,21.715430532830297,21.74929550765848,21.79350112283147,22.17854396867897,22.387919756932135,22.23463785560823,22.296656742935102,21.50339806149641,21.864669501762165,21.773697393123765,21.667663495056246,22.434850674614324,22.547916854657792,22.51867360640445,22.49987354026018,22.098139125088736,21.994786655817776,21.971305043441305,21.877656622337835
Gly-Gly,-1.2214813032488863,20.201219409701416,-21.86325410559637,6.10851689152878e-26,4.252467528333497e-25,48.50022222505538,21.039700696201994,21.170592985769108,21.274818663314175,21.078936261225884,19.95159007700672,20.01186821434204,20.091179240224974,19.835264486093976,20.95793173995564,21.02505719982994,21.009973262383067,21.161763465817018,19.682604328727564,19.836455078216318,19.650272196526934,19.766747234962182,21.105748454803265,21.286320621885228,21.260581532360014,21.164686915695736,20.082989292134943,20.047660847860335,19.90740079256707,20.014304371591376
GMP,-0.26137296623655004,20.67930959474744,-1.3861264681338412,0.17239103474457418,0.21082957627545898,-7.628131494940688,21.38229394953231,21.378361926021647,21.48666563210932,21.18832208843954,21.408409547726926,21.43800095924407,21.51970701863001,21.437308786445474,20.207264578826564,20.573011303297786,20.700556024949126,20.50506242246349,19.92935067704519,19.948444278824365,20.20039647571645,19.961516419026978,20.74266262577076,20.713188986077775,20.72396618457592,20.540239027521874,20.013452692300103,20.267670149017288,20.542801148399743,20.338061002370903
GTP,-0.17836641282891463,22.929777552543612,-0.8282091323741866,0.4118285650638266,0.4658810642284539,-8.241695350223305,23.64925919310037,23.795130328082937,23.841116335315636,23.465971142511375,23.83465177155158,23.913133632871375,23.886933790418475,23.57989269494679,22.450828081862575,22.627024149003258,23.021597961908704,22.49612764050501,22.067105295150412,22.20071026342297,22.37059550413277,22.483266132886065,22.932953722029502,22.68847871072282,22.95530483385841,22.52642862472641,22.28992140573161,22.518485942341016,22.57545019785857,22.58967713836844
guanosine,-0.35970651480495874,19.522980689249707,-1.496644319127103,0.14131618384915193,0.17640158121859656,-7.4724676577804114,19.67057212535425,19.997994700919843,19.762495410232795,19.395123511280875,20.35505801384947,20.270948064914467,19.97535534748216,20.247141357543722,19.442009923780553,19.512223390929936,19.440487680755673,19.653960652817844,19.029321697918704,19.425594030425927,19.570727820119348,19.172464251670405,19.51155078354133,19.795109556104446,19.843979996230797,19.499803556372715,17.68262321427162,19.125287136303648,18.43806842598287,17.91624375017918
hexanoylcarnitine C6,-0.4556105006615603,22.079983602044717,-6.4765423664940895,5.572163906552847e-8,1.1206240745400725e-7,6.633160513193367,22.768877544386577,22.79951265628937,22.63941303879039,22.46210881464651,22.517696623696896,22.438377316830657,22.42887865566467,22.315050741954078,22.87518103271198,22.929031479346154,22.939208992428618,22.897377517628197,21.863818556525345,22.188798950289872,22.174577234966435,22.166094300533675,22.472341449756136,22.522527131920814,22.56291536429479,22.51957108962511,22.33426068934623,22.172804874202544,22.133871243411733,22.186510916463913
hexenoylcarnitine C6:1,-0.027445613213529896,20.79606366307872,-0.228935871251986,0.819933554901429,0.831525554377559,-8.562659209446096,21.089273103040338,21.224414317439916,20.683698088635975,20.57842415932105,21.344802654409115,21.2934507725378,20.931717312171052,20.975650467584828,21.11534055766078,21.37147637611169,20.79411027479748,21.23562808557609,20.514148531956085,20.646045095797533,20.825126511983694,20.925941894824785,20.584501059395258,20.86183003837406,20.882370575130487,20.1330664908537,20.44517815271651,20.919088027386348,20.78651619122178,20.617120155184885
hexosamine phosphate,-1.6112234965496164,22.720271600438178,-19.208270996296964,1.3238181682800273e-23,7.987036281956164e-23,43.03603599774253,24.39282423967005,24.457587131874952,24.371628261508977,24.264557178292797,22.53769524767601,22.51833616468587,22.533025826248476,22.39654173443067,23.83096470933198,24.019685778095994,23.87004883807235,23.983576162656828,22.08256714606664,22.329347969895334,22.366213342259826,22.284250777789286,23.669384998749358,23.692691870860727,23.78812226707315,23.635881408779106,22.284078495857486,22.36997833116085,22.375406455409504,22.564829394890925
histidine,-1.037187525211234,28.92554731376253,-16.25234473697426,1.0940978679160276e-20,4.9507928523200254e-20,36.21192969304775,29.928656513862993,29.87741241689282,29.930499303806144,29.759306851400183,28.79724556345691,28.799071867583265,28.75706045304949,28.671306035289895,29.502474086063746,29.63328904510438,29.59687180696449,29.595130038343527,28.405615473343314,28.65519095922029,28.622019899123252,28.552397063924843,29.605979417992582,29.60036713817756,29.769790646720402,29.469900406291757,28.67302482547251,28.549669280437026,28.71506621831093,28.625759729874108
homoarginine,0.08642031724926369,20.866803422429037,0.8446596656427012,0.40267261304327384,0.4612895124103327,-8.227851844455053,21.218968957217395,21.04022547699013,21.060269885830934,20.740248266273163,21.05379164979824,20.928188915903853,21.075487880220322,20.864476457728795,20.409478259308592,20.82600705232515,20.621489954170283,20.79218030455609,20.833679528137928,21.115954166798222,20.956013010002188,20.75934336063984,21.05679392056848,21.013726376445188,21.14715717622592,20.78393813142601,21.17724710329449,20.777538263174606,21.10222996517579,21.10357726745412
hypotaurine,0.9432958340960518,20.396316923778485,11.38557010872055,5.604442420609157e-15,1.5606216586619343e-14,22.87224585600837,20.440941975572695,20.345779203863703,20.42308023308174,20.33926176719945,21.170145632961336,21.142504234376982,21.054244957326258,21.084801380351383,19.79307463645771,19.771214325871934,19.885208220571457,19.90038431539523,20.674426458073025,20.87344686118422,20.8156547224116,20.688563952767637,19.519412336497158,19.765680155100767,19.57619025706576,19.776878880121426,20.905374159748558,20.722835378409773,20.82392146406086,20.900737114279977
