"";"MetaboliteID";"Description";"term";"Metabolite";"pubchem";"Metabolite_Name";"Log2FC";"t.val";"p.val";"p.adj"
"212";"C00022";"map01060";"Biosynthesis of plant secondary metabolites";"Pyruvate";"3324";NA;NA;NA;NA;NA
"213";"C00022";"map00710";"Carbon fixation by Calvin cycle";"Pyruvate";"3324";NA;NA;NA;NA;NA
"214";"C00022";"map00730";"Thiamine metabolism";"Pyruvate";"3324";NA;NA;NA;NA;NA
"215";"C00022";"map00760";"Nicotinate and nicotinamide metabolism";"Pyruvate";"3324";NA;NA;NA;NA;NA
"216";"C00022";"map00770";"Pantothenate and CoA biosynthesis";"Pyruvate";"3324";NA;NA;NA;NA;NA
"217";"C00022";"map00785";"Lipoic acid metabolism";"Pyruvate";"3324";NA;NA;NA;NA;NA
"218";"C00022";"map01066";"Biosynthesis of alkaloids derived from terpenoid and polyketide";"Pyruvate";"3324";NA;NA;NA;NA;NA
"219";"C00022";"map00900";"Terpenoid backbone biosynthesis";"Pyruvate";"3324";NA;NA;NA;NA;NA
"220";"C00022";"map00997";"Biosynthesis of various other secondary metabolites";"Pyruvate";"3324";NA;NA;NA;NA;NA
"221";"C00022";"map00998";"Biosynthesis of various antibiotics";"Pyruvate";"3324";NA;NA;NA;NA;NA
"222";"C00022";"map01061";"Biosynthesis of phenylpropanoids";"Pyruvate";"3324";NA;NA;NA;NA;NA
"223";"C00022";"map01062";"Biosynthesis of terpenoids and steroids";"Pyruvate";"3324";NA;NA;NA;NA;NA
"224";"C00022";"map01063";"Biosynthesis of alkaloids derived from shikimate pathway";"Pyruvate";"3324";NA;NA;NA;NA;NA
"225";"C00022";"map01064";"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid";"Pyruvate";"3324";NA;NA;NA;NA;NA
"226";"C00022";"map01065";"Biosynthesis of alkaloids derived from histidine and purine";"Pyruvate";"3324";NA;NA;NA;NA;NA
"227";"C00022";"map01070";"Biosynthesis of plant hormones";"Pyruvate";"3324";NA;NA;NA;NA;NA
"228";"C00022";"map01100";"Metabolic pathways";"Pyruvate";"3324";NA;NA;NA;NA;NA
"229";"C00022";"map04922";"Glucagon signaling pathway";"Pyruvate";"3324";NA;NA;NA;NA;NA
"230";"C00022";"map01110";"Biosynthesis of secondary metabolites";"Pyruvate";"3324";NA;NA;NA;NA;NA
"231";"C00022";"map01200";"Carbon metabolism";"Pyruvate";"3324";NA;NA;NA;NA;NA
"232";"C00022";"map02020";"Two-component system";"Pyruvate";"3324";NA;NA;NA;NA;NA
"233";"C00022";"map01120";"Microbial metabolism in diverse environments";"Pyruvate";"3324";NA;NA;NA;NA;NA
"234";"C00022";"map01230";"Biosynthesis of amino acids";"Pyruvate";"3324";NA;NA;NA;NA;NA
"235";"C00022";"map01210";"2-Oxocarboxylic acid metabolism";"Pyruvate";"3324";NA;NA;NA;NA;NA
"236";"C00022";"map02060";"Phosphotransferase system (PTS)";"Pyruvate";"3324";NA;NA;NA;NA;NA
"237";"C00022";"map01220";"Degradation of aromatic compounds";"Pyruvate";"3324";NA;NA;NA;NA;NA
"238";"C00022";"map01502";"Vancomycin resistance";"Pyruvate";"3324";NA;NA;NA;NA;NA
"239";"C00022";"map01240";"Biosynthesis of cofactors";"Pyruvate";"3324";NA;NA;NA;NA;NA
"240";"C00022";"map04911";"Insulin secretion";"Pyruvate";"3324";NA;NA;NA;NA;NA
"241";"C00022";"map05415";"Diabetic cardiomyopathy";"Pyruvate";"3324";NA;NA;NA;NA;NA
"242";"C00022";"map04066";"HIF-1 signaling pathway";"Pyruvate";"3324";NA;NA;NA;NA;NA
"243";"C00022";"map04152";"AMPK signaling pathway";"Pyruvate";"3324";NA;NA;NA;NA;NA
"244";"C00022";"map05230";"Central carbon metabolism in cancer";"Pyruvate";"3324";NA;NA;NA;NA;NA
"245";"C00022";"map04931";"Insulin resistance";"Pyruvate";"3324";NA;NA;NA;NA;NA
"246";"C00022";"map04930";"Type II diabetes mellitus";"Pyruvate";"3324";NA;NA;NA;NA;NA
"247";"C00023";"map05208";"Chemical carcinogenesis - reactive oxygen species";"Iron";"3325";NA;NA;NA;NA;NA
"248";"C00024";"map00010";"Glycolysis / Gluconeogenesis";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"249";"C00024";"map00020";"Citrate cycle (TCA cycle)";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"250";"C00024";"map00061";"Fatty acid biosynthesis";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"251";"C00024";"map00062";"Fatty acid elongation";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"252";"C00024";"map00071";"Fatty acid degradation";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"253";"C00024";"map00074";"Mycolic acid biosynthesis";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"254";"C00024";"map00642";"Ethylbenzene degradation";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"255";"C00024";"map00650";"Butanoate metabolism";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"256";"C00024";"map00660";"C5-Branched dibasic acid metabolism";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"257";"C00024";"map00254";"Aflatoxin biosynthesis";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"258";"C00024";"map00720";"Other carbon fixation pathways";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"259";"C00024";"map00280";"Valine, leucine and isoleucine degradation";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"260";"C00024";"map00290";"Valine, leucine and isoleucine biosynthesis";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"261";"C00024";"map00300";"Lysine biosynthesis";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"262";"C00024";"map00310";"Lysine degradation";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"263";"C00024";"map00360";"Phenylalanine metabolism";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"264";"C00024";"map00362";"Benzoate degradation";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"265";"C00024";"map00380";"Tryptophan metabolism";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"266";"C00024";"map00410";"beta-Alanine metabolism";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"267";"C00024";"map00430";"Taurine and hypotaurine metabolism";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"268";"C00024";"map00480";"Glutathione metabolism";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"269";"C00024";"map00562";"Inositol phosphate metabolism";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"270";"C00024";"map00996";"Biosynthesis of various alkaloids";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"271";"C00024";"map00620";"Pyruvate metabolism";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"272";"C00024";"map00621";"Dioxin degradation";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"273";"C00024";"map00622";"Xylene degradation";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"274";"C00024";"map00625";"Chloroalkane and chloroalkene degradation";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"275";"C00024";"map00630";"Glyoxylate and dicarboxylate metabolism";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"276";"C00024";"map01056";"Biosynthesis of type II polyketide backbone";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"277";"C00024";"map00640";"Propanoate metabolism";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"278";"C00024";"map00680";"Methane metabolism";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"279";"C00024";"map01060";"Biosynthesis of plant secondary metabolites";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"280";"C00024";"map00785";"Lipoic acid metabolism";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"281";"C00024";"map01063";"Biosynthesis of alkaloids derived from shikimate pathway";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"282";"C00024";"map00900";"Terpenoid backbone biosynthesis";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"283";"C00024";"map00907";"Pinene, camphor and geraniol degradation";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"284";"C00024";"map00984";"Steroid degradation";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"285";"C00024";"map00997";"Biosynthesis of various other secondary metabolites";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"286";"C00024";"map00998";"Biosynthesis of various antibiotics";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"287";"C00024";"map00999";"Biosynthesis of various plant secondary metabolites";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"288";"C00024";"map01061";"Biosynthesis of phenylpropanoids";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"289";"C00024";"map01062";"Biosynthesis of terpenoids and steroids";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"290";"C00024";"map01064";"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"291";"C00024";"map01065";"Biosynthesis of alkaloids derived from histidine and purine";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"292";"C00024";"map01066";"Biosynthesis of alkaloids derived from terpenoid and polyketide";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"293";"C00024";"map01070";"Biosynthesis of plant hormones";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"294";"C00024";"map01100";"Metabolic pathways";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"295";"C00024";"map01212";"Fatty acid metabolism";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"296";"C00024";"map01110";"Biosynthesis of secondary metabolites";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"297";"C00024";"map01200";"Carbon metabolism";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"298";"C00024";"map01120";"Microbial metabolism in diverse environments";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"299";"C00024";"map04714";"Thermogenesis";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"300";"C00024";"map01220";"Degradation of aromatic compounds";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"301";"C00024";"map04936";"Alcoholic liver disease";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"302";"C00024";"map01210";"2-Oxocarboxylic acid metabolism";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"303";"C00024";"map04216";"Ferroptosis";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"304";"C00024";"map04066";"HIF-1 signaling pathway";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"305";"C00024";"map01240";"Biosynthesis of cofactors";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"306";"C00024";"map05415";"Diabetic cardiomyopathy";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"307";"C00024";"map05230";"Central carbon metabolism in cancer";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"308";"C00024";"map04922";"Glucagon signaling pathway";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"309";"C00024";"map04976";"Bile secretion";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"310";"C00024";"map04152";"AMPK signaling pathway";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"311";"C00024";"map04931";"Insulin resistance";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"312";"C00024";"map04725";"Cholinergic synapse";"Acetyl-CoA";"3326";NA;NA;NA;NA;NA
"313";"C00025";"map00630";"Glyoxylate and dicarboxylate metabolism";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"314";"C00025";"map05031";"Amphetamine addiction";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"315";"C00025";"map04723";"Retrograde endocannabinoid signaling";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"316";"C00025";"map01200";"Carbon metabolism";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"317";"C00025";"map01110";"Biosynthesis of secondary metabolites";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"318";"C00025";"map05030";"Cocaine addiction";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"319";"C00025";"map00860";"Porphyrin metabolism";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"320";"C00025";"map04974";"Protein digestion and absorption";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"321";"C00025";"map04720";"Long-term potentiation";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"322";"C00025";"map04072";"Phospholipase D signaling pathway";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"323";"C00025";"map00910";"Nitrogen metabolism";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"324";"C00025";"map04724";"Glutamatergic synapse";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"325";"C00025";"map05016";"Huntington disease";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"326";"C00025";"map01064";"Biosynthesis of alkaloids derived from ornithine, lysine and nicotinic acid";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"327";"C00025";"map02020";"Two-component system";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"328";"C00025";"map00330";"Arginine and proline metabolism";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"329";"C00025";"map04721";"Synaptic vesicle cycle";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"330";"C00025";"map01120";"Microbial metabolism in diverse environments";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"331";"C00025";"map00998";"Biosynthesis of various antibiotics";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"332";"C00025";"map02010";"ABC transporters";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"333";"C00025";"map05017";"Spinocerebellar ataxia";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"334";"C00025";"map04742";"Taste transduction";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"335";"C00025";"map05033";"Nicotine addiction";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"336";"C00025";"map00470";"D-Amino acid metabolism";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"337";"C00025";"map00332";"Carbapenem biosynthesis";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"338";"C00025";"map05014";"Amyotrophic lateral sclerosis";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"339";"C00025";"map00997";"Biosynthesis of various other secondary metabolites";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"340";"C00025";"map05034";"Alcoholism";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"341";"C00025";"map04080";"Neuroactive ligand-receptor interaction";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"342";"C00025";"map01100";"Metabolic pathways";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"343";"C00025";"map04068";"FoxO signaling pathway";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"344";"C00025";"map01060";"Biosynthesis of plant secondary metabolites";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"345";"C00025";"map00970";"Aminoacyl-tRNA biosynthesis";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"346";"C00025";"map00480";"Glutathione metabolism";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"347";"C00025";"map05230";"Central carbon metabolism in cancer";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"348";"C00025";"map04216";"Ferroptosis";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"349";"C00025";"map00430";"Taurine and hypotaurine metabolism";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"350";"C00025";"map04540";"Gap junction";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"351";"C00025";"map00524";"Neomycin, kanamycin and gentamicin biosynthesis";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"352";"C00025";"map04082";"Neuroactive ligand signaling";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"353";"C00025";"map01230";"Biosynthesis of amino acids";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"354";"C00025";"map04713";"Circadian entrainment";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"355";"C00025";"map04964";"Proximal tubule bicarbonate reclamation";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"356";"C00025";"map01240";"Biosynthesis of cofactors";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"357";"C00025";"map00660";"C5-Branched dibasic acid metabolism";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"358";"C00025";"map00340";"Histidine metabolism";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"359";"C00025";"map04730";"Long-term depression";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"360";"C00025";"map00220";"Arginine biosynthesis";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"361";"C00025";"map05215";"Prostate cancer";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"362";"C00025";"map05022";"Pathways of neurodegeneration - multiple diseases";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"363";"C00025";"map04727";"GABAergic synapse";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"364";"C00025";"map00650";"Butanoate metabolism";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"365";"C00025";"map00250";"Alanine, aspartate and glutamate metabolism";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"366";"C00025";"map01210";"2-Oxocarboxylic acid metabolism";"L-Glutamate";"3327";"glutamate";0,585429320354535;7,3540520334157;6,98331604285404e-12;2,74516561684607e-11
"367";"C00026";"map00020";"Citrate cycle (TCA cycle)";"2-Oxoglutarate";"3328";NA;NA;NA;NA;NA
"368";"C00026";"map00040";"Pentose and glucuronate interconversions";"2-Oxoglutarate";"3328";NA;NA;NA;NA;NA
"369";"C00026";"map00053";"Ascorbate and aldarate metabolism";"2-Oxoglutarate";"3328";NA;NA;NA;NA;NA
"370";"C00026";"map00220";"Arginine biosynthesis";"2-Oxoglutarate";"3328";NA;NA;NA;NA;NA
"371";"C00026";"map00650";"Butanoate metabolism";"2-Oxoglutarate";"3328";NA;NA;NA;NA;NA
"372";"C00026";"map00660";"C5-Branched dibasic acid metabolism";"2-Oxoglutarate";"3328";NA;NA;NA;NA;NA
"373";"C00026";"map00250";"Alanine, aspartate and glutamate metabolism";"2-Oxoglutarate";"3328";NA;NA;NA;NA;NA
"374";"C00026";"map00300";"Lysine biosynthesis";"2-Oxoglutarate";"3328";NA;NA;NA;NA;NA
"375";"C00026";"map00310";"Lysine degradation";"2-Oxoglutarate";"3328";NA;NA;NA;NA;NA
"376";"C00026";"map00340";"Histidine metabolism";"2-Oxoglutarate";"3328";NA;NA;NA;NA;NA
"377";"C00026";"map00365";"Furfural degradation";"2-Oxoglutarate";"3328";NA;NA;NA;NA;NA
"378";"C00026";"map00430";"Taurine and hypotaurine metabolism";"2-Oxoglutarate";"3328";NA;NA;NA;NA;NA
"379";"C00026";"map00470";"D-Amino acid metabolism";"2-Oxoglutarate";"3328";NA;NA;NA;NA;NA
"380";"C00026";"map00630";"Glyoxylate and dicarboxylate metabolism";"2-Oxoglutarate";"3328";NA;NA;NA;NA;NA
"381";"C00026";"map00720";"Other carbon fixation pathways";"2-Oxoglutarate";"3328";NA;NA;NA;NA;NA
"382";"C00026";"map00785";"Lipoic acid metabolism";"2-Oxoglutarate";"3328";NA;NA;NA;NA;NA
"383";"C00026";"map00997";"Biosynthesis of various other secondary metabolites";"2-Oxoglutarate";"3328";NA;NA;NA;NA;NA
