Metabolite,Metabolite_Name,Log2FC,t.val,p.val,p.adj,top_bottom_percentage,Significant,Cluster_ChangedMetabolites
NA_191,phenylalanylmethionine,1.323068957953905,4.64915234273245,6.516001676814002e-6,1.406863998403023e-5,NA,TRUE,FALSE
NA_192,phenylalanylphenylalanine,1.904750745769787,6.2046471072934,3.806742215038706e-9,1.124271016876716e-8,NA,TRUE,FALSE
NA_193,phenylalanylproline,1.114610297437079,7.129375076678327,2.502827188418358e-11,9.086697435659008e-11,NA,TRUE,FALSE
NA_194,phenylalanylserine,2.831306657721663,12.00337941334848,1.224458394043754e-24,1.342194778086423e-23,TRUE,TRUE,TRUE
NA_195,phenylalanyltryptophan,0.2224925340954034,1.311820577707428,0.1912882446469778,0.2312044461505892,NA,FALSE,FALSE
NA_196,phenylalanyltyrosine,1.222310813449972,6.008973295328556,1.046235915161112e-8,2.952249859613039e-8,NA,TRUE,FALSE
NA_197,phenylalanylvaline,1.024931465673122,3.955399235926333,1.105967363647465e-4,2.115440930466628e-4,NA,TRUE,FALSE
NA_198,pivaloylcarnitine,-1.006422446372187,-5.757068570365238,3.733330636641458e-8,1.008530077196982e-7,NA,TRUE,FALSE
NA_199,pregnanediol-3-glucuronide,-0.2846290659328715,-4.756910514181128,4.077046555711125e-6,9.007428437036206e-6,NA,TRUE,FALSE
NA_2,1-arachidonoylglycerophosphoinositol*,-1.01242984200502,-9.633737781727865,6.566373212185145e-18,4.024551323597346e-17,NA,TRUE,FALSE
NA_20,1-palmitoylplasmenylethanolamine*,-2.889179110311224,-16.73090756914739,3.149528041960832e-38,1.056018225833926e-36,TRUE,TRUE,TRUE
NA_200,pro-hydroxy-pro,-1.260323415614595,-11.68622434900651,1.005247785625438e-23,1.005247785625438e-22,TRUE,TRUE,TRUE
NA_201,prolylglycine,-1.328553846905043,-8.914592111489409,6.09161491340806e-16,3.128126577155491e-15,NA,TRUE,FALSE
NA_202,prolylmethionine,0.04549091064444099,0.2190677230262055,0.826850990448955,0.8613493694071881,NA,FALSE,FALSE
NA_203,pyroglutamine*,1.232140266995761,6.899913983230351,9.02322749127523e-11,3.117114951531443e-10,NA,TRUE,FALSE
NA_204,ranitidine,-0.07635929836021971,-1.686258881985912,0.09351679716572588,0.1187184284731932,NA,FALSE,FALSE
NA_205,S-adenosylmethionine (SAM),0.06637026364903105,0.584714452701951,0.5594881220377972,0.609767169333737,NA,FALSE,FALSE
NA_206,S-methylcysteine,-0.3296397879994238,-2.441348615782718,0.0156216673522123,0.02242909418327711,NA,FALSE,FALSE
NA_207,serylisoleucine*,-0.0314547508511217,-0.1912569660833287,0.8485446080678332,0.8765011499739126,NA,FALSE,FALSE
NA_208,serylleucine,1.757686874915773,7.749458007893975,7.049251618638971e-13,2.954465751929569e-12,TRUE,TRUE,TRUE
NA_209,serylphenyalanine,1.136777822849823,6.355681220841219,1.721616382721223e-9,5.27592117285536e-9,NA,TRUE,FALSE
NA_21,1-pentadecanoylglycerophosphocholine*,-1.56443753079965,-7.859521128548457,3.68636662640665e-13,1.591840134130144e-12,NA,TRUE,FALSE
NA_210,serylvaline,0.3803595967862142,1.992909485099674,0.04781582332289864,0.06338376580012145,NA,FALSE,FALSE
NA_211,stearoylcarnitine,0.0941182598011192,0.3431338622395622,0.7319070362561877,0.7725685382704204,NA,FALSE,FALSE
NA_212,streptomycin,0.00469544604637198,0.325313150325979,0.7453302630694418,0.7838344095010735,NA,FALSE,FALSE
NA_213,succinylcarnitine,-0.2958676430272393,-1.573692084715867,0.1173535412282776,0.1468499865079674,NA,FALSE,FALSE
NA_214,threonylglutamate,-0.2066485042500178,-1.032056241024627,0.30346108546878,0.3515707697504158,NA,FALSE,FALSE
NA_215,threonylleucine,1.315435175467123,5.103839946192606,8.568589846027769e-7,2.026595938687066e-6,NA,TRUE,FALSE
NA_216,threonylmethionine,0.524767987475927,2.106653758324097,0.03656435494561084,0.04938787279383454,NA,FALSE,FALSE
NA_217,threonylphenylalanine,2.597538728287596,7.297368365208935,9.654754502076034e-12,3.718385179853608e-11,NA,TRUE,FALSE
NA_218,threonylvaline,0.4068132751551947,2.385166233011039,0.018133313739659,0.02566226877301282,NA,FALSE,FALSE
NA_219,triethyleneglycol,-0.116581039737194,-0.6110916324195168,0.5419269054770663,0.5963288342122158,NA,FALSE,FALSE
NA_22,1-stearoylglycerol (1-monostearin),-0.7480304822894295,-6.279821657164403,2.568247164707932e-9,7.664402533421577e-9,NA,TRUE,FALSE
NA_220,tryptophylasparagine,1.218706000698851,3.239999694689677,0.00142911497704751,0.00235432236103202,NA,TRUE,FALSE
NA_221,tryptophylglutamate,0.6590603324260287,3.992419214072647,9.589431817355574e-5,1.852873266404297e-4,NA,TRUE,FALSE
NA_222,tryptophylleucine,1.742682809169857,5.411899145649615,2.016211678791134e-7,5.094150799029758e-7,NA,TRUE,FALSE
NA_223,tyrosylalanine,1.130382227207609,6.730412897631465,2.293321865671856e-10,7.644406218906189e-10,NA,TRUE,FALSE
NA_224,tyrosylglutamine,1.053434245602842,7.011017360189745,4.862932143864172e-11,1.711031680248505e-10,NA,TRUE,FALSE
NA_225,tyrosylglycine,0.6938375396489396,5.1283009635899814,7.65453118843547e-7,1.833228057734545e-6,NA,TRUE,FALSE
NA_226,tyrosylhistidine,0.853875010707722,4.645415429328919,6.621921514657341e-6,1.424337835228183e-5,NA,TRUE,FALSE
NA_227,tyrosylleucine,2.51960818815735,6.800798869820409,1.559231042220466e-10,5.282900011559518e-10,NA,TRUE,FALSE
NA_228,tyrosyllysine,0.06743094149317863,0.4886938950515353,0.6256664618881003,0.6741585695202593,NA,FALSE,FALSE
NA_229,tyrosylphenylalanine,1.392646886086395,7.137688969602769,2.388216221879288e-11,8.726174656866628e-11,NA,TRUE,FALSE
NA_23,1-stearoylglycerophosphoethanolamine,-3.584548249911734,-14.12895525967104,8.614524526664646e-31,1.487963327332984e-29,TRUE,TRUE,TRUE
NA_230,tyrosyltyrosine,0.7118590832364453,3.231105339103044,0.00147173820733822,0.00241755267487834,NA,TRUE,FALSE
NA_231,tyrosylvaline,1.679692328103939,8.483500416204073,8.674984582155379e-15,4.190458654092005e-14,TRUE,TRUE,TRUE
NA_232,undecanedioate,0.4251391497983733,4.07581517946478,6.929221525512479e-5,1.357270195718939e-4,NA,TRUE,FALSE
NA_233,uridine monophosphate (5' or 3'),1.253726809697342,5.792978141414299,3.120643763721094e-8,8.593077030536345e-8,NA,TRUE,FALSE
NA_234,valerylcarnitine,-1.073024431701699,-6.606223457091634,4.505479559654916e-10,1.484464363585724e-9,NA,TRUE,FALSE
NA_235,valylalanine,0.4236121695654886,2.070427549091622,0.03987151291228551,0.05360085462264797,NA,FALSE,FALSE
NA_236,valylarginine,0.6583398409397749,3.471035970045087,6.521232853924102e-4,0.00115197925871914,NA,TRUE,FALSE
NA_237,valylaspartate,0.1148594801359579,0.6622025447734421,0.5087070970487231,0.5641304383614244,NA,FALSE,FALSE
NA_238,valylglutamate,0.4287013788261973,2.458319215176487,0.01492626722867773,0.02159383837651347,NA,FALSE,FALSE
NA_239,valylglutamine,0.2843764320508071,1.515570891089315,0.1314208148129385,0.1621425637302489,NA,FALSE,FALSE
NA_24,1-stearoylglycerophosphoinositol,-1.883278238018788,-14.1840286602512,5.971578564332959e-31,1.063687431771808e-29,TRUE,TRUE,TRUE
NA_240,valylglycine,-0.4608250394401952,-2.420149868363151,0.01653061015088784,0.02349737602495279,NA,FALSE,FALSE
NA_241,valylhistidine,-0.3408791794048532,-1.766895800334022,0.07897795620013173,0.1011627753574721,NA,FALSE,FALSE
NA_242,valylisoleucine,0.2504764782140906,0.9554183241629066,0.3406759015018422,0.3915025480968751,NA,FALSE,FALSE
NA_243,valylleucine,1.134985986929026,4.24796992094875,3.48873634421985e-5,6.9774726884397e-5,NA,TRUE,FALSE
NA_244,valyllysine,-0.1083906421776923,-0.6263730000461653,0.5318814087524977,0.5864069690308001,NA,FALSE,FALSE
NA_245,valylmethionine,1.496815675568854,5.929369567313581,1.569626883948412e-8,4.385722175738209e-8,NA,TRUE,FALSE
NA_246,valylphenylalanine,1.059905709537171,4.28142974090698,3.045837283162818e-5,6.134725269974582e-5,NA,TRUE,FALSE
NA_247,valylserine,0.4628417051397395,2.615411246472195,0.00968519636650271,0.01448966385539776,NA,FALSE,FALSE
NA_248,valyltryptophan,1.234406048653585,4.416304705443388,1.748458543458524e-5,3.664049153571171e-5,NA,TRUE,FALSE
NA_249,valyltyrosine,0.8704884173957794,3.138306987177844,0.00199257768752769,0.00323580991991677,NA,TRUE,FALSE
NA_25,10-heptadecenoate (17:1n7),0.7046740903737337,8.576511983744064,4.91154234888225e-15,2.392802682788788e-14,TRUE,TRUE,TRUE
NA_250,valylvaline,0.333662066660618,1.312405656502394,0.1910912786135241,0.2312044461505892,NA,FALSE,FALSE
NA_251,VGAHAGEYGAEALER*,1.688705287622013,8.100669457042324,8.781596892722138e-14,3.910554866290327e-13,TRUE,TRUE,TRUE
NA_26,10-nonadecenoate (19:1n9),1.052944609134577,10.2340724544143,1.384959152085232e-19,9.867833958607276e-19,TRUE,TRUE,TRUE
NA_27,13-HODE + 9-HODE,0.00166941875298565,0.01132731569715755,0.9909751252725576,0.9979784830483356,NA,FALSE,FALSE
NA_28,15-methylpalmitate (isobar with 2-methylpalmitate),0.4131474435945754,7.141581631695756,2.336350247070218e-11,8.59173961825822e-11,NA,TRUE,FALSE
NA_29,2'-deoxyadenosine 3'-monophosphate,0.4241909120537125,2.291478975926993,0.02311982360329671,0.03229975356342923,NA,FALSE,FALSE
NA_3,1-docosahexaenoylglycerophosphocholine*,-1.133935182285108,-6.601981639946666,4.610034925558707e-10,1.501554232896264e-9,NA,TRUE,FALSE
NA_30,2'-deoxycytidine 3'-monophosphate,0.1251510477105593,1.25623646913426,0.2106942423694239,0.2528330908433087,NA,FALSE,FALSE
NA_31,2-arachidonoylglycerophosphocholine*,-0.1223735009546328,-0.5703553591817472,0.5691637007120456,0.617949160773078,NA,FALSE,FALSE
NA_32,2-arachidonoylglycerophosphoethanolamine*,-0.2897911576608457,-2.669642845614318,0.00830355427398233,0.01252123263537018,NA,FALSE,FALSE
NA_33,2-docosahexaenoylglycerophosphocholine*,-0.5355923831537821,-2.770649785060144,0.00619508203802001,0.00946701544684024,NA,TRUE,FALSE
NA_34,2-docosahexaenoylglycerophosphoethanolamine*,-0.2060165882535522,-1.177178709730692,0.2407127826372797,0.2858464293817697,NA,FALSE,FALSE
NA_35,2-docosapentaenoylglycerophosphocholine*,-0.161698645892131,-0.9372953996036736,0.3498903078996128,0.3988749510055586,NA,FALSE,FALSE
NA_36,2-docosapentaenoylglycerophosphoethanolamine*,0.2441774086363865,1.697803431166541,0.09131124880282812,0.1161772585214554,NA,FALSE,FALSE
NA_37,2-eicosatrienoylglycerophosphocholine*,-0.1713850514443058,-0.8785831785482358,0.38082452216328,0.4306944000656142,NA,FALSE,FALSE
NA_38,2-ethylhexanoate,-0.463898720777949,-3.795553002297749,2.024465129075043e-4,3.771062495335865e-4,NA,TRUE,FALSE
NA_39,2-hydroxyacetaminophen sulfate*,-0.00220263491640089,-0.1663469738755715,0.8680747396341307,0.889932736675278,NA,FALSE,FALSE
NA_4,1-heptadecanoylglycerophosphoethanolamine*,-4.888206072364378,-17.54697219505576,1.637197875435791e-40,7.7766899083200065e-39,TRUE,TRUE,TRUE
NA_40,2-hydroxyisobutyrate,-1.309194047693676,-10.86670575939371,2.239454878912375e-21,1.823556115685791e-20,TRUE,TRUE,TRUE
NA_41,2-hydroxypalmitate,0.7361225609922082,5.203708605873128,5.393844870124372e-7,1.308294287647188e-6,NA,TRUE,FALSE
NA_42,2-linoleoylglycerol (2-monolinolein),0.7927702399313075,3.373247848861924,9.134897384839288e-4,0.00157307900584845,NA,TRUE,FALSE
NA_43,2-linoleoylglycerophosphocholine*,-0.2067757034666631,-0.9339263946164952,0.3516206644439601,0.4000474625410325,NA,FALSE,FALSE
NA_44,2-linoleoylglycerophosphoethanolamine*,-1.457790660937766,-8.633638759965391,3.459129262340349e-15,1.714524938725216e-14,NA,TRUE,FALSE
NA_45,2-methoxyacetaminophen sulfate*,NA,NA,NA,NA,TRUE,NA,FALSE
NA_46,2-methylbutyroylcarnitine,-1.711827062141924,-12.31352803378106,1.555167166156656e-25,1.809072009610804e-24,TRUE,TRUE,TRUE
NA_47,2-myristoylglycerophosphocholine*,0.4597185365610193,2.864505917682778,0.00468467934930695,0.00731580062768482,NA,TRUE,FALSE
NA_48,2-oleoylglycerol (2-monoolein),0.8567739205688272,3.854695299642294,1.622173863136306e-4,3.061718880753956e-4,NA,TRUE,FALSE
NA_49,2-oleoylglycerophosphocholine*,-0.6532845344009577,-2.976580711331149,0.00332502261463288,0.00526461913983539,NA,TRUE,FALSE
NA_5,1-linoleoylglycerol (1-monolinolein),0.319859037721047,1.543595067921801,0.1244815767782148,0.1549224863833678,NA,FALSE,FALSE
NA_50,2-oleoylglycerophosphoethanolamine*,-3.28148518939741,-18.8536344488967,4.158585641148757e-44,2.962992269318489e-42,TRUE,TRUE,TRUE
NA_51,2-oleoylglycerophosphoserine*,-0.546646332409659,-3.425142782874244,7.645684365988042e-4,0.00133273397205296,NA,TRUE,FALSE
NA_52,2-palmitoleoylglycerophosphocholine*,1.126075220936243,6.392788467716209,1.414251593657053e-9,4.425520498701434e-9,NA,TRUE,FALSE
NA_53,2-palmitoylglycerol (2-monopalmitin),-0.1995053038031274,-1.245605080156796,0.2145641612957375,0.2569360755011983,NA,FALSE,FALSE
NA_54,2-palmitoylglycerophosphocholine*,-0.6430340060862385,-3.12864578832239,0.00205564529866646,0.00332874380749967,NA,TRUE,FALSE
NA_55,2-palmitoylglycerophosphoethanolamine*,-5.356118339699753,-17.27418562836523,9.429668398229993e-40,3.839222133565068e-38,TRUE,TRUE,TRUE
NA_56,2-stearoylglycerophosphocholine*,-1.367109019864506,-6.085910042540758,7.046992406543453e-9,2.028679632186752e-8,NA,TRUE,FALSE
NA_57,2-stearoylglycerophosphoethanolamine*,-2.965337699334066,-9.852679278228466,1.619006146307963e-18,1.03689157684892e-17,NA,TRUE,FALSE
NA_58,3-(cystein-S-yl)acetaminophen*,-0.1294075386401707,-2.498742344086985,0.01337947615615068,0.01958909960701597,NA,FALSE,FALSE
NA_59,3-(N-acetyl-L-cystein-S-yl) acetaminophen*,-0.2114483989455596,-2.518795856659696,0.01266650172658555,0.01860800511379836,NA,FALSE,FALSE
NA_6,1-linoleoylglycerophosphoethanolamine*,-2.712786642983223,-15.96984364765854,4.489029434318109e-36,1.112498598939705e-34,TRUE,TRUE,TRUE
NA_60,3-carboxy-4-methyl-5-propyl-2-furanpropanoate (CMPF),0.2152009164160918,0.9476846435854,0.3445886662563203,0.3936183161645342,NA,FALSE,FALSE
NA_61,3-hydroxydecanoate,-0.4375994131523066,-2.843504027840069,0.00499000546230089,0.00777131998227188,NA,TRUE,FALSE
NA_62,3-hydroxyhippurate,-2.257632003890878,-10.0754816133401,3.860951894972658e-19,2.651497084499295e-18,TRUE,TRUE,TRUE
NA_63,3-hydroxyoctanoate,-0.4490640881492525,-3.329387233588088,0.00106006395096024,0.00178768181079094,NA,TRUE,FALSE
NA_64,3-indoxyl sulfate,-0.5494425014179863,-3.338133089042731,0.00102919086800445,0.00174594879393612,NA,TRUE,FALSE
NA_65,4-hydroxyhippurate,-2.998327679502169,-14.24550406210947,3.967374051207287e-31,7.797942100648806e-30,TRUE,TRUE,TRUE
NA_66,5-methyluridine (ribothymidine),-0.1730901509281868,-2.976998297430756,0.00332071680589902,0.00526461913983539,NA,TRUE,FALSE
NA_67,6'-sialyllactose,0.6243052301218708,2.568166275021531,0.01105369025299854,0.01632280685028283,NA,FALSE,FALSE
NA_68,Ac-Ser-Asp-Lys-Pro-OH,0.48409488863497,3.241001524324469,0.00142438663339409,0.00235333443778154,NA,TRUE,FALSE
NA_69,alanylglutamate,1.050532213983778,3.263852251849765,0.00132040865126783,0.00218788642797286,NA,TRUE,FALSE
NA_7,1-myristoylglycerophosphocholine,-1.34794708330364,-7.519274539072545,2.697471733981844e-12,1.090467296716065e-11,NA,TRUE,FALSE
NA_70,alanylglycine,0.01992288673242892,0.1385164985978808,0.8899905005106127,0.9091300811667548,NA,FALSE,FALSE
NA_71,alanylisoleucine,0.07048209562472119,0.3060245401948161,0.7599474438968438,0.7977348858585652,NA,FALSE,FALSE
NA_72,alanylleucine,1.534286286159185,5.687165962468022,5.281621106145698e-8,1.400243735117697e-7,NA,TRUE,FALSE
NA_73,alanylmethionine,0.946077445201806,3.211685156012001,0.00156894088225505,0.00256981696231431,NA,TRUE,FALSE
NA_74,alanylphenylalanine,1.760627953792087,5.99109173082153,1.146378088126368e-8,3.218894139074038e-8,NA,TRUE,FALSE
NA_75,alanylthreonine,0.2617349357435634,1.104190267652171,0.2710170916349713,0.317859551917559,NA,FALSE,FALSE
NA_76,alanyltryptophan,0.8360717748085573,3.38732643681444,8.706109551727111e-4,0.00150835332659101,NA,TRUE,FALSE
NA_77,alanyltyrosine,1.2056123743373,4.615844178602509,7.520714989283177e-6,1.611581783417824e-5,NA,TRUE,FALSE
NA_78,alanylvaline,0.1101717681313721,0.5523847942907486,0.5813851631257343,0.6288226622043046,NA,FALSE,FALSE
NA_79,alpha-glutamyltryptophan,0.4643424737698423,1.880546759923465,0.06168453162454528,0.08009153308881733,NA,FALSE,FALSE
NA_8,1-myristoylglycerophosphoethanolamine,-1.784609577769056,-10.01865888786642,5.569415092273914e-19,3.73478423834839e-18,NA,TRUE,FALSE
NA_80,alpha-glutamyltyrosine,0.6722661114301215,2.317936979699461,0.02160236499767285,0.03025392640951726,NA,FALSE,FALSE
NA_81,alpha-hydroxyisovalerate,0.1136042472927652,0.8413410014575706,0.4012979507082886,0.4520550037623013,NA,FALSE,FALSE
NA_82,arginylleucine,2.76163649539976,5.702883431354269,4.88642159889468e-8,1.309293719624399e-7,NA,TRUE,FALSE
NA_83,arginylmethionine,0.5617075783776935,3.47074339809447,6.527882466075138e-4,0.00115197925871914,NA,TRUE,FALSE
NA_84,arginylphenylalanine,2.898462867298688,7.691971549143906,9.873430587464925e-13,4.019896739182147e-12,TRUE,TRUE,TRUE
NA_85,arginyltyrosine,0.8624101072902357,3.367676795130318,9.309961152328676e-4,0.00159839694482751,NA,TRUE,FALSE
NA_86,arginylvaline,0.3453626198265058,2.140287536719758,0.03370768631155475,0.04596502678848376,NA,FALSE,FALSE
NA_87,aspartate-glutamate,-0.6961052420816066,-4.283317170459945,3.022530979115494e-5,6.109371127999403e-5,NA,TRUE,FALSE
NA_88,aspartylleucine,1.289354881478351,7.051207116739414,3.883547363070498e-11,1.392215092421499e-10,NA,TRUE,FALSE
NA_89,aspartylphenylalanine,0.6732792729727912,3.342052898677524,0.00101562799165839,0.00172808344849338,NA,TRUE,FALSE
NA_9,1-oleoylglycerol (1-monoolein),0.419503496329916,2.647886747876798,0.00883492280461499,0.01328735091986951,NA,FALSE,FALSE
NA_90,aspartyltryptophan,-0.7481490786840443,-3.839484585269059,1.717701531358884e-4,3.231319712457306e-4,NA,TRUE,FALSE
NA_91,aspartylvaline,-0.5019987040317355,-2.045472418866842,0.04229583302218916,0.05659301601560522,NA,FALSE,FALSE
NA_92,atenolol,-0.1113864652651098,-1.181004147668242,0.2391936620486349,0.2846354642332399,NA,FALSE,FALSE
NA_93,C-glycosyltryptophan*,-0.2919973123510999,-3.286625923356651,0.00122384563222507,0.00204572437058151,NA,TRUE,FALSE
NA_94,catechol sulfate,-0.6331449433481042,-4.235279317324368,3.67234182018764e-5,7.307189230360984e-5,NA,TRUE,FALSE
NA_95,choline,-0.5599259088839197,-5.75968692807069,3.684937625089289e-8,1.000197355381379e-7,NA,TRUE,FALSE
NA_96,choline phosphate,0.4155970155121909,4.378547851245363,2.044928169760741e-5,4.238578388231353e-5,NA,TRUE,FALSE
NA_97,cinnamoylglycine,-0.2915436833503446,-4.334648940930618,2.450399192971326e-5,5.006191899618838e-5,NA,TRUE,FALSE
NA_98,cytidine 5'-diphosphocholine,0.4566284541802491,2.037559402584167,0.04309036218907591,0.05738669730788146,NA,FALSE,FALSE
NA_99,dihydrocholesterol,0.4402434660897126,2.132406850219881,0.03435917181910801,0.04651954379309161,NA,FALSE,FALSE
