Metabolite,Log2FC,AveExpr,t.val,p.val,p.adj,B,log2(DIAG-16094),log2(DIAG-16095),log2(DIAG-16104),log2(DIAG-16105),log2(DIAG-16154),log2(DIAG-16155),log2(DIAG-16174),log2(DIAG-16175),log2(DIAG-16192),log2(DIAG-16193),log2(DIAG-16272),log2(DIAG-16273),log2(DIAG-16324),log2(DIAG-16325),log2(DIAG-16348),log2(DIAG-16349)
leucylglutamate,-0.6371638626436996,-0.7245437433318387,-0.8090625303632436,0.4312463250316457,0.6307967810315047,-6.175848826124199,-0.2920423771766218,0.45811948117450646,-0.5967999140987187,-0.45649421818594893,-3.7811469316984025,-0.017428734865925943,0.13797297901966424,-0.7059045244720633,-3.7811469316984025,0.07542309856035338,-0.34198507998231376,-0.2759068339640026,-0.08725817340969498,1.4556441673715748,0.39740103181497993,-3.7811469316984025
leucylglycine,-0.4482460349326227,-0.33367495086901583,-0.8846553998965428,0.390435745058879,0.5918839752222368,-6.112157127483954,-1.0344912617782578,1.0536306132100743,-0.8099136453690362,-1.005417379536137,-1.9884929112469647,0.02526697902215559,0.34621145799831654,-0.398387147996717,-2.5485815506919294,-0.3968192458498431,0.38269491681424317,-1.0846152486634248,0.6163106415965367,0.9730366544048972,0.5738786059944738,-0.04311069181264094
leucylhistidine,-0.3915824929683769,-2.344947713037658,-0.35221317874309355,0.7296248530114537,0.8963580082715228,-6.445623091395402,-0.32959833909614855,-4.069342887972236,-4.069342887972236,-4.069342887972236,-4.069342887972236,0.36370487366246657,-0.8324031416669414,-4.069342887972236,-4.069342887972236,-4.069342887972236,-1.4298246651340591,-4.069342887972236,-1.4567139783886778,2.7897578337709557,-4.069342887972236,0
leucylleucine,-0.12476941966431314,-0.14178712244258226,-0.3641097629840826,0.7209060992355434,0.8932966881831733,-6.4412130419449705,-0.2674876579417725,1.5003248269872415e-4,-0.8493571434058064,-0.956577097522465,-0.6888014985579631,0.5226041905100753,1.1345876466061644,-0.23417334958510405,-0.9451876342347157,-0.9215541172375438,-0.005136471100622101,-0.2040784860291247,-0.021425071944132092,1.279362532248192,0.009433172380936898,-0.1209530057501343
leucylmethionine,-1.9692589424412703,-1.8124837927319961,-2.4834862570632583,0.025448315876589096,0.08433453517241736,-3.8282703916536858,-3.5016224872805406,0.4926643681159311,-3.5016224872805406,-0.8918301970693863,-3.5016224872805406,-0.5889491207587725,-3.5016224872805406,0.15628787639974678,-3.5016224872805406,-3.5016224872805406,-3.5016224872805406,-3.5016224872805406,-1.296424388066359,1.9078712948363623,-0.07074679987144838,-0.6956338190536858
leucylphenylalanine,-0.6294498256989716,-2.808362590879037,-0.4887545140224614,0.6321516964903859,0.8157415617945581,-6.386414268428856,-4.977145037819401,-4.977145037819401,-4.977145037819401,-4.977145037819401,-4.977145037819401,-0.8954030075467286,0.10097226703398166,-0.06671139667913055,-4.977145037819401,-4.977145037819401,-4.977145037819401,-4.977145037819401,-0.031084980946778834,1.458864396839962,-0.16886212681838378,-0.5372712655729039
leucylserine,-0.24799001444869195,-1.9471255611363145,-0.20676006100038777,0.8390043090495236,0.9597670418350505,-6.487827672644641,-4.7976637800665225,-1.0135264431298825,-4.7976637800665225,-4.7976637800665225,-0.6949446917261266,0.5741053843428978,0.6549294922524712,-0.27629815904993615,-4.7976637800665225,-4.7976637800665225,-0.7689928437295379,-4.7976637800665225,-0.4938693183406724,1.6905574469524578,-0.8730958451418471,-1.1668913202117206
leucyltryptophan,-0.6427766215065142,-1.1021021342494897,-0.9481243650064616,0.3582347634737537,0.567115715148488,-6.05475061709181,-2.1827860757416735,0.23870983228715256,-2.1827860757416735,-2.1827860757416735,-2.1827860757416735,0,-2.1827860757416735,-2.1827860757416735,-2.1827860757416735,-2.1827860757416735,-0.16503319055898746,-2.1827860757416735,-1.0191733032389958,1.9105239164554726,0.7102133124843735,0.33619996625421217
leucyltyrosine,-0.3818140313648577,-3.4888891985971666,-0.4923545131466832,0.6296650503216339,0.8157415617945581,-6.384600352364245,-4.0194511092846,-4.0194511092846,-4.0194511092846,-4.0194511092846,-4.0194511092846,-4.0194511092846,-4.0194511092846,-4.0194511092846,-4.0194511092846,-4.0194511092846,-4.0194511092846,-4.0194511092846,-1.3022119492445645,1.752300301674303,-4.0194511092846,-4.0194511092846
lidocaine,-0.12656901617386032,-0.20385130839742224,-0.22449282740673984,0.8254321429745914,0.9585438134098795,-6.483847991744412,-0.40761807453055077,0.9762976405492874,0.8476907021145408,-0.32914153992272455,-0.29566981171475665,-0.45183171687435547,-1.3942060642431477,-0.9380330682765177,-2.169861524257001,-2.4644167983212903,0.006283659721422005,0.20936602144738053,0.7911655980835666,1.6394326908702983,0.4851289829511078,0.233792368043985
1-pentadecanoylglycerophosphocholine*,-2.409276023285039,-0.13414623838213752,-4.137538627222269,8.937380940369256e-4,0.007172369813452542,-0.6286997258007254,-1.30616650277616,2.6116152737401874,-1.3740562541741115,2.9812526230584377,0.045219279770582,0.6100413928438579,-2.416569492737319,0.17379264720924537,-2.416569492737319,0,-0.7767529319967768,0.9813163824119596,-0.04880911280883522,2.0181911859397355,-2.416569492737319,-0.8122753191203658
linoleate (18:2n6),-0.061133542117305345,-0.023822853812171172,-0.2051789179904978,0.8402171120626143,0.9597670418350505,-6.488166725447402,0.21426658048527095,0.3279253030186534,-0.36654274929201935,-0.20451397295549129,-0.3267475237206685,-0.4875101395859115,0.4642730398825802,0.5583381749749153,0.5794408525896652,-4.6173629483240293e-4,-1.492244931407981,0.22554641237329612,0.9522120319010224,0.11063184429572377,-0.4597742994044605,-0.47600454785450147
linolenate [alpha or gamma; (18:3n3 or 6)],0.3812984321638981,0.07123570266284933,0.8607020298446321,0.4030794364466487,0.6046191546699731,-6.132895842706455,0.873980879770266,-0.24784915919696549,-0.1949436786194936,-0.38583860200510556,-0.2480513200239338,-0.8589544212575316,0.6102871296115627,0.6159463808781576,0.8478069392014411,-0.31378366970976684,-1.8338141759381907,0.2909421712241,2.3000466811320486,-0.0984823755179036,-0.26023310517531295,0.042711568232217514
L-urobilin,-0.5801833328091939,-1.3799395628338895,-0.8994765526585533,0.3827469960154989,0.5860738320839246,-6.099069222734306,-0.8289033648659115,1.9883731218813556,-2.0304247274912965,-2.0304247274912965,-2.0304247274912965,-2.0304247274912965,-0.3487981040942021,1.4753920716320859,-2.0304247274912965,-2.0304247274912965,-2.0304247274912965,-2.0304247274912965,-2.0304247274912965,-2.0304247274912965,-2.0304247274912965,-2.0304247274912965
lysine,-1.0382733142433693,-0.1272477677492379,-3.4406619173887374,0.0036856051772520887,0.019818820292770666,-1.9999374466422157,-1.049277783433962,0.5575522326819288,-1.284124196622252,0.6744588436706036,-0.4394572011032762,-0.6556236940395597,0.4443225173343306,0.49882578822063556,-0.6340477227011568,0.5623425697342445,-1.821233100911452,0.5799071064196387,-0.40116604259356187,0.8564057073846864,0.013908131063948528,0.06124256090739737
lysylleucine,-1.3000832260573587,-0.6350846303676388,-2.0639407782419834,0.056945173854768744,0.14957948892727274,-4.56054972902775,-0.8516359295422888,1.4021098291197147,-1.5755680277605701,-1.0162405974541537,-3.857280736659212,-0.30725144524403764,0.6356095341737075,-0.40120605206995397,-2.4949058204579853,-0.5299848640307431,-0.45527723404157294,-1.0879388287894645,-1.8086748703108684,1.9286757914205557,0.12672313742824337,0.13149202833640736
lysyllysine,-1.8330940153344215,-0.9606584457373565,-2.226397710517693,0.04189511802128403,0.11880705110513383,-4.284646813279696,0,0.5176909280201168,0.20589292750767074,-0.5201072343912455,-4.324122659641575,-0.10466169955311008,-4.905131580439844,0.30981064746205844,-0.016490112714135585,7.61541952201586e-4,-0.4942431861835531,-0.016313550668323358,-4.905131580439844,-0.013457999354060732,-0.5784174353252594,-0.5266141380288014
lysylmethionine,-0.8624925619947585,-1.1837967285010333,-0.9664366249820036,0.34929579580179937,0.560841136921199,-6.037533452620254,-2.3152351121002472,-2.3152351121002472,-2.3152351121002472,-2.3152351121002472,-2.3152351121002472,-2.3152351121002472,-1.0548208244034383,-1.6211554855304975,-2.3152351121002472,0.2786069055048852,-2.3152351121002472,-2.3152351121002472,-2.3152351121002472,1.756868297861446,2.0258874210176208,2.826217150535923
lysyltyrosine,1.0468168587421791,-1.6589424467270668,1.0779017792372103,0.2982690938376813,0.518333486242312,-5.926574671925008,0.7315369192295369,-4.085147731550559,0.24860284036274144,-4.085147731550559,-0.6012512468827483,-0.22045450090475538,-0.5917794453359364,-0.46020096052689546,-1.0109860073916952,-4.085147731550559,-4.085147731550559,-4.085147731550559,0.3099002642714015,0.6247213657656138,-4.085147731550559,-1.0622819869169795
malate,-2.2393927474486617,-0.6486437267560039,-3.5936188099953794,0.0026965997347553066,0.015845998441345616,-1.6989017815187708,-2.2123201420191014,0.6701877131483097,-1.8460286824893908,0.9207430003005657,-2.3458137901337057,-1.4188936822529787,-1.5537310638614428,0.7860283718745591,-1.5421977103086728,0.9842736180510258,-4.967814502394986,0.8556349579571348,0.011003206499291531,0.8507258266024831,0.3101818808653277,0.11972137006551836
malonylcarnitine,-2.4404003408154056,-0.7539699951570201,-4.505919095490687,4.2803432175741253e-4,0.005065725610878415,0.0879919024164284,-2.237428365247743,0.1599120141518136,-3.3868002994221027,1.409344226007984,-1.6747010938386018,0.080912755659379,-0.7460639662664218,0.8616703689987941,-3.3868002994221027,-0.35391662410897046,-1.7164574663732302,0.8453471292400163,-3.3868002994221027,0.1613253247100665,0.7416904654745211,0.5652462073463786
1-stearoylglycerol (1-monostearin),-0.9289653464084019,-0.11185402030032886,-2.5707756907206245,0.02142286342496559,0.07356043465199029,-3.668685428965186,-0.19105157418547464,0.9689769306524534,-0.21899119258119687,0.7927562547542691,-0.6987541926361149,-0.3943463763763609,0.6300876334963351,0.7353289385333415,-1.4117442218986576,0.03668196718415876,-2.082401737994387,1.1543071121624333,-0.12894019218726505,-0.23067340718518,-0.5088980700494777,-0.2420021964941383
maltohexaose,0.6192085840902177,-0.815955968855077,3.1888693971273407,0.006162981248261198,0.028560157004137256,-2.492850045511341,0.07417932028670028,-1.125560260900186,-0.15274867850890758,-1.125560260900186,0,-1.125560260900186,-1.125560260900186,-1.125560260900186,-0.01755724078291969,-1.125560260900186,-1.125560260900186,-1.125560260900186,-0.5780060327740596,-1.125560260900186,-1.125560260900186,-1.125560260900186
maltopentaose,1.8506019079197078,-1.4588041750110086,3.441761787559385,0.003677331640946105,0.019818820292770666,-1.9977757735423767,-0.16665487468664325,-2.6028235282722614,0.5376161334297849,-2.6028235282722614,0.1392507493850945,-2.6028235282722614,-2.6028235282722614,-2.6028235282722614,1.4094056006339404,-2.6028235282722614,-2.6028235282722614,-2.6028235282722614,-0.10586907450639468,-2.6028235282722614,-0.8761272461204951,-0.853076333861071
maltose,3.7232465765982354,-1.4297499607162458,5.571347878814574,5.535484769705811e-5,0.0014911510710003378,2.0808386629884312,0.8682331852905026,-4.978645358961448,0.3304792360634042,-5.393500918011677,0.43863458608977546,-0.9948242492858733,0.17823403454503342,-3.4868286534310258,0.9873245044998,-2.159788970259683,0.4104279459456546,-3.6090242202528438,2.290841344998708,-3.824903400709832,-2.0491882167699016,-1.883470221210526
maltotetraose,4.539198892099294,0.02700991490454212,5.162115163176822,1.1944789651374723e-4,0.002269510033761197,1.3320996721518146,3.9190483672851424,-1.4922855187987822,3.4223989279865172,-0.9452348579767285,3.748131221709215,0.23579322013181112,0.627210859716316,-2.932174075304308,2.772647492034622,-4.430913385987614,3.0854192172413284,-4.430913385987614,0.6058764101696291,-4.242307634771953,0.19214239149074483,0.2973193895343468
maltotriose,5.871190155519722,-1.6185027337721032,5.889127753451538,3.0936457849710784e-5,0.0012595557838810819,2.64597398476723,2.8048108576971917,-5.444670713979581,2.7597261929212586,-5.444670713979581,3.027710705458373,0,0.7403395719587288,-5.444670713979581,2.740776916531921,-3.7647582083782347,0.3749381957960872,-5.444670713979581,1.4952336310323213,-5.444670713979581,-3.406797319493815,-5.444670713979581
mannitol,-1.339426516243321,1.5466134650228192,-0.738957516173936,0.47144735757231626,0.6668113990476929,-6.2302579283211665,0.8679051596625856,3.309659770225995,4.468178667060876,7.067525937388324,5.231053251797548,5.876225308517854,3.814234164812572,5.346063382468867,-3.2586046377698117,-3.9621820479818917,-3.1379906598289367,-1.5425506940673794,0.6191556737729432,3.176839273518844,-1.588729964298507,-1.5409671449147777
mannose,-0.7992790157590955,-0.8829151566400157,-2.3338661916916084,0.03407285953277036,0.10221857859831107,-4.096562315111156,-1.9162787563178239,-0.6316853401955145,-1.7362924935250614,0.7797522331158211,-1.5894982430322646,-2.0418150838387623,-0.6100103533400478,-0.0878514293867091,-1.6325931470113826,-0.31851475209300056,-1.574686798332738,-0.44046511460889537,-0.33228768368844325,-0.2786553415477904,-0.8687898409087461,-0.8469703615288932
mannose-6-phosphate,1.0679220162386764,-1.1525477237679096,1.7893038469725169,0.09396787408410989,0.21684894019409973,-4.999863589696133,-0.23511715960299137,-1.6926320984185415,0,-1.216588607370643,0.3626011771426483,-0.7714016931944969,-1.946504922935686,-0.9759186617958002,-0.11136155422401993,-1.3741347845727203,-3.5181059145026645,-1.858305638035469,1.347099804816037,-2.0849824572076456,-0.8473051558818947,-3.5181059145026645
margarate (17:0),0.15182190248076022,0.03375480481119651,0.7240209233954846,0.48029967680467833,0.675977322910288,-6.241260911167319,0.2738130512903966,0.09771056834746394,-0.024170278547569937,-0.268137287421977,0.08512412014105672,-0.17799923462963543,0.7375812050476384,-0.1307049975329373,0.3824669490592853,0.06790988501833065,-0.9974890116751753,0.5379728938824646,0.4721633235574985,-0.418947688035388,-0.05216331046051704,-0.045053311061790426
metformin,2.220446049250313e-16,-1.0241468056357415,4.7862461620922854e-15,0.9999999999999962,1,-6.510113269652192,-1.0241468056357415,-1.0241468056357415,-1.0241468056357415,-1.0241468056357415,-1.0241468056357415,-1.0241468056357415,-1.0241468056357415,-1.0241468056357415,-1.0241468056357415,-1.0241468056357415,-1.0241468056357415,-1.0241468056357415,-1.0241468056357415,-1.0241468056357415,-1.0241468056357415,-1.0241468056357415
1-stearoylglycerophosphocholine,-0.9261819452681289,0.6293818601642216,-1.3005156053340723,0.2132373442671763,0.3985091351878377,-5.674875005206246,-0.926223630787319,2.53540627873009,1.2214452903627717,3.3812374049045286,0.8094687758078061,1.788041260344796,1.4215190129826338,-0.027589664009762337,-0.3051911081770763,-0.46828368593699204,0.30512887360896784,1.796992219484777,0.8247369015556376,1.4892038007970783,-2.020557015112165,-1.7552249519282266
methionine,-1.5770574667458663,-0.2560384109964813,-5.267105312843514,9.785460845178359e-5,0.0019920402434827375,1.5263513043996122,-1.4747649863653376,0.5083840271796168,-1.5225672001795683,0.8445230459878555,-1.2566556579080617,-0.7262454214540767,-1.0557412403866464,0.7257594763246632,-1.4211791218743255,0.662890901852623,-1.6211199816673512,0.8666136739360905,-0.3079156612712491,0.7585641435852553,0.30340669469722237,0.6194327315995893
methionylalanine,-0.6894278501079989,-3.8481367979653958,-0.6516279103437116,0.5245943703374154,0.7187951708950163,-6.29160887123679,-4.831645505272835,-4.831645505272835,-4.831645505272835,-4.831645505272835,-4.831645505272835,-0.29356227801137313,-4.831645505272835,-4.831645505272835,-4.831645505272835,-4.831645505272835,-4.831645505272835,-4.831645505272835,0.27871275275468516,1.2560523263572145,-4.831645505272835,-4.831645505272835
methionylasparagine,-0.1780843187085932,-1.8752484618320886,-0.2949950128868945,0.7720800922451136,0.9149389866522136,-6.464817094164327,-2.500560739213645,-2.500560739213645,-2.500560739213645,-2.500560739213645,-2.500560739213645,-2.500560739213645,0.26753699656879,-0.5385175404515984,-2.500560739213645,-2.500560739213645,-2.500560739213645,-2.500560739213645,-0.9784975307780016,1.2522315559111346,-2.500560739213645,-2.500560739213645
methionylaspartate,-0.8333087340681216,-1.7354642366522817,-1.1472938179349186,0.2694013904044542,0.48086171300569513,-5.852301155285108,-2.848556780853454,-2.848556780853454,-2.848556780853454,-2.848556780853454,-2.848556780853454,-2.848556780853454,-2.848556780853454,-2.848556780853454,-2.848556780853454,0,-2.848556780853454,-0.05012296938222527,-0.4818274686875125,0.8245731729007618,0.35621932431749376,0.06929796294951765
methionylglutamate,-0.07669058397022877,-1.0521222760721018,-0.09700232949449439,0.9240210613690725,1,-6.505202467097067,0.09530063593922107,-2.949410541999842,0.6017545083285717,-2.949410541999842,-2.949410541999842,-2.949410541999842,0.2632387731555762,-0.5484781568773384,-2.949410541999842,0.1645880709188949,0.01429529847052466,0.08644274989490264,-0.8500981343520978,1.0288548341039663,-2.949410541999842,0.006608255263202333
methionylglycine,-0.2867285202429206,-1.9468466617699676,-0.3298541536878306,0.74611528003441,0.9023120667346918,-6.4535215913409685,-3.3041059322174964,0.2983662282220091,-1.1635684449915278,-3.3041059322174964,-3.3041059322174964,0.06340215721842263,-3.3041059322174964,-3.3041059322174964,-3.3041059322174964,-3.3041059322174964,0.1213244694113323,-3.3041059322174964,-1.199401143660789,1.7309020624589913,-1.2636185270204519,-3.3041059322174964
methionylleucine,0.16307598324579642,-3.023039735387406,0.20203634338586757,0.8426288390594977,0.9605968765278273,-6.4888329209537075,-3.7451060817054205,-3.7451060817054205,-3.7451060817054205,-3.7451060817054205,-3.7451060817054205,-3.7451060817054205,-0.29160261162292833,-3.7451060817054205,-3.7451060817054205,-3.7451060817054205,-3.7451060817054205,-3.7451060817054205,-0.7697748482606109,1.3791207558555107,-3.7451060817054205,-3.7451060817054205
methionylphenylalanine,0.7116965581606867,-2.080894690894939,0.6072954880123833,0.5528244660041423,0.7449407697928158,-6.319971945120453,-0.7749694480707175,-0.908843161371765,-0.9028045435960609,0.021665915445232317,-0.34854825686770524,-0.09724258128360999,-4.599951795479104,-4.599951795479104,-4.599951795479104,-4.599951795479104,-4.599951795479104,-4.599951795479104,1.359349678556785,-0.10971675067570477,0.6664566618982486,-4.599951795479104
methyl-alpha-glucopyranoside,0.6173752074192087,-0.4250876864901824,1.262704568988242,0.22615574658439178,0.4144976705887566,-5.720325814762465,0.855685184783863,-0.672738034921825,0.45929940925222773,-1.0063502720473638,1.118051350990131,0.32536338662218467,0.4716796359407744,-0.9600194023091188,-1.7779819035344,-2.1862815962374076,-1.9420077575458938,0.42498334100148005,0.1343589586521296,-0.909414813844759,-0.2502855407834561,-0.8857449298614849
methylglutaroylcarnitine,-1.8270644986956914,-0.46725279371485073,-2.639881368199956,0.018676471175879814,0.06653492856407184,-3.5409217325808293,-2.274110546865993,-0.6493624505735406,-2.274110546865993,0.3154827614174997,-2.274110546865993,-1.1932684568596028,-0.9258754963745923,4.4225927548164865,-1.1315882104289767,-0.2197940643588248,-0.33225498949084786,0.2788185922392831,-2.274110546865993,-0.03497599662874444,0.43988053925681514,0.6507425050114047
1-stearoylglycerophosphoethanolamine,-3.429187948968052,0.3224403782972949,-4.148823077757733,8.736583577965296e-4,0.007114075199200313,-0.6066057544096886,-2.321993017624975,2.713425504124399,-0.09295706383860329,4.113370788341333,-0.8408332739902021,3.351694045983166,0,0.7592146485292097,-4.366764107270412,0.08393632200805647,-1.1981294864247405,3.586820937123754,-0.6373068158908627,2.958643560309929,-1.6792450044540541,-1.2708309841692798
methylphosphate,-1.5653323669337953,-0.1005930039333083,-3.688936564603664,0.002219998155162071,0.01398495148771387,-1.5110524302771857,-0.6010958636473184,1.4333814674156158,-0.6299830660520052,1.500051962546725,0.1968877506361388,0.09429283050127049,-1.3335124333429598,1.055469171068399,-0.8615393689097955,0.8624434562330636,-3.2273001517462316,0.46005892342559734,-0.34469030785793764,0.3636835704416115,-0.26484005828153795,-0.31279594536356825
metoprolol,8.881784197001252e-16,-2.405176313659356,1.9144984648369142e-14,0.9999999999999849,1,-6.510113269652192,-2.405176313659356,-2.405176313659356,-2.405176313659356,-2.405176313659356,-2.405176313659356,-2.405176313659356,-2.405176313659356,-2.405176313659356,-2.405176313659356,-2.405176313659356,-2.405176313659356,-2.405176313659356,-2.405176313659356,-2.405176313659356,-2.405176313659356,-2.405176313659356
metoprolol acid metabolite*,8.881784197001252e-16,-4.62426101380893,1.9144984648369142e-14,0.9999999999999849,1,-6.510113269652192,-4.62426101380893,-4.62426101380893,-4.62426101380893,-4.62426101380893,-4.62426101380893,-4.62426101380893,-4.62426101380893,-4.62426101380893,-4.62426101380893,-4.62426101380893,-4.62426101380893,-4.62426101380893,-4.62426101380893,-4.62426101380893,-4.62426101380893,-4.62426101380893
myo-inositol,-2.3003464564830347,-0.48495766977418997,-4.447816791370065,4.8033974069267374e-4,0.005265262542208155,-0.024336836068814982,-1.8727893564646771,0.6671927424037177,-1.3496839406407823,0.7802806988448681,-1.3301894923712574,1.7987029507695502,-3.5944519499245358,0.2966805856766907,-1.9783895120684953,1.8913915770541503,-1.9697515101801382,0.0676745084839262,-1.9358290167882268,0.2695646307837666,0.9500375943124503,-0.449763226278047
myristate (14:0),0.10358425665489077,0.1905914486460246,0.5634199202793494,0.5815539607817326,0.7781355813276704,-6.346169997915626,0.12669010259990826,-0.14780934915199964,-0.15640038997147948,-0.29053995682401007,0.22917443446509767,-0.00243154638602471,0.603943183879332,0.5772581720455296,0.5152320454493845,-0.009922274421879146,-0.3554514827509529,0.585972995077942,0.7890531230538725,-0.061485352534837334,0.1868275990625971,0.459351874743913
myristoleate (14:1n5),-0.5079839798457986,0.053992993213330724,-1.982222982754493,0.06626485371787945,0.16712817088137738,-4.695071463180417,-0.6602195331298818,0.28998079246825054,0.06398606070167058,0.3384038760228382,-0.5438751528793646,-0.6039128667478644,0.3927031890723867,1.4001367608732165,-0.24122950460376805,0.01009806692799441,-0.6204788435130714,0.7919990575970732,0.3939466105351671,0.25645274876247803,-0.3848247998596879,-0.019278570814145662
myristoylcarnitine,0.5917423372549243,-0.6022242619122702,0.6914049717542511,0.4999736629412862,0.6950853362842271,-6.264559019063677,0.30934152319860675,0,-0.16587617406725577,0.4653497271687596,-0.23086471001346506,0.1938310266961544,2.6284271668477133,-0.6070078285557825,-3.347193222182767,-1.3148725632245732,0.7198239118560785,-0.11322200483953461,0.9827099802653924,-2.4616485793801157,-3.347193222182767,-3.347193222182767
N1-Methyl-2-pyridone-5-carboxamide,-0.11783030047816555,-0.12512504075530884,-0.31247200616965287,0.7590248829277895,0.9060436735711996,-6.459309413464287,0.19538665765920651,0.10561640002234197,-0.1588963818938895,0.3307947187888585,-0.16070791410869595,-0.5111991539136646,-2.2892488787049654,-0.7232246486759344,-0.18023209825298048,0.8211199565296884,0.9111554323816103,-0.01328180797653415,-0.44558993080201087,-0.4724531832637627,0.655811585766592,-0.06705140564080125
N1-methyladenosine,-1.5111950109727923,-0.6653841301205042,-3.7483526895002726,0.0019668181016430004,0.01288604963145414,-1.3939360902579354,-1.35080948007581,0.8726625199759844,-1.6765123294229871,0.09957529903051678,-1.8939519102357325,-0.7761326619220494,-0.5926646537684567,1.0811739398213298,-1.5930497910947614,0.7356556095861284,-2.2436256853526997,-1.163106372590257,-2.2436256853526997,-0.25683837070111315,0.22638645044794353,0.12871703972659615
N1-methylguanosine,-2.856981819775168,-1.1441406500099358,-6.427399057957654,1.1917418039730299e-5,6.614847367717156e-4,3.568989165216178,-3.188193612680108,0.9649486183805386,-3.188193612680108,0.995128459414511,-2.293889442803533,-1.326667912178223,-3.188193612680108,0.6306365824081314,-3.188193612680108,0.5359086235221646,-3.188193612680108,0.20583789040638503,-2.152817644551963,0.18940710507469738,-0.19337732842412508,0.07960271199298193
1-stearoylglycerophosphoinositol,-2.1953691124452885,-0.12207224405566598,-5.081013504667479,1.3947193732163186e-4,0.0023382060080391225,1.1810693928256022,-2.3047116769328224,1.0076519237481605,-2.325589970206475,1.4872923648273817,-1.2023395115902378,0.40446501680520053,0.31682000118471637,0.8962834755842255,-0.7040325313483939,0.9036830955338937,-2.500715869029706,1.9454443982387513,-1.1657030067391387,1.1385700679793431,0.1282181624355736,0.021508154618871903
"N2,N2-dimethylguanosine",-2.1472157667675775,-1.0378344859605493,-5.3371854524624585,8.572762247876767e-5,0.0018613161644873567,1.6551988498569665,-2.5098406597162803,0.6641278117846452,-2.5098406597162803,0.6889278144896411,-2.5098406597162803,-1.4296614278455522,-2.5098406597162803,0.48680497297877856,-1.8553897186541841,-0.36588817485983555,-2.5098406597162803,-0.537465990505844,-2.5098406597162803,0.3428391604690525,0.022894722197161946,0.4365030128750313
N2-acetyllysine,-0.9238909973634623,-0.4223638971233984,-1.4041978412523275,0.1808196837379097,0.34938040586646957,-5.544883671720505,-2.022068034113094,1.0996109802665606,-2.3242599308431715,-0.14191075705736503,0.9386200292749564,-0.49747182421149666,0.9529500283386492,0.25147915360525364,-1.838775303680298,-0.014020208262929495,-3.731589561708275,-0.15924110688947263,1.2432376701492993,0.060218974601970884,-0.29259006385910236,-0.28201239958585966
N2-methylguanosine,-3.0020953345030206,-1.2058035041398112,-7.33547174544826,2.607884646577178e-6,5.784386687555662e-4,5.026401800515502,-3.0155025184248827,-0.8139229316963107,-3.0155025184248827,0.20538625670968033,-3.0155025184248827,-0.7543023375080369,-3.0155025184248827,1.5338204688728676,-3.0155025184248827,0.8944002669750745,-3.0155025184248827,0.7291420360417764,-3.0155025184248827,0.4695369789473106,-0.5462917421563944,0.0978925665512326
N6-acetyllysine,-1.9909286468019645,0.5138691197698712,-4.416947314904905,5.107503682927045e-4,0.0054875925805949605,-0.08413616811014446,-1.5080956087585533,1.0945509281735093,-0.5499622515308019,1.2454189928893429,-1.237023636888252,-0.5736880061964736,0.04299306328282285,2.1570110388789803,-0.04431373643354111,1.9893061613415675,-0.7180418656790735,2.351070250954397,-1.1041235173679547,2.129731089656034,1.265805924326465,1.681267089669469
N6-carbamoylthreonyladenosine,-0.7126581154152666,-0.6185073920423041,-1.7481196571245423,0.10107114998284031,0.2268132105914133,-5.06240487564761,-1.4582671124978819,0.4511863137524465,-1.4582671124978819,0.19621547424352395,-1.4582671124978819,-1.4582671124978819,-1.4582671124978819,0.4068435707936908,-1.4582671124978819,-0.11961538589849667,-1.4582671124978819,-0.11552242257276829,0.4525437771781194,-1.4582671124978819,0.4983672998096736,0
N-6-trimethyllysine,-0.8824401184505154,-0.13535359079283282,-2.0709182496411436,0.05620779525767402,0.14901601533429856,-4.54892543212245,-1.826806031342204,0.5952286533723246,-1.5575564597268834,0.5023866177321206,-0.7189344491986355,-0.8693484735160336,1.5379604733434447,0.2768384649637571,-1.2134504741867047,0.4540189784037175,-0.9011007915138697,0.624424733370785,-0.4786135111302194,0.7519975095502608,0.5459120436103488,0.1113852635824662
N-acetylalanine,-1.1039120469338055,0.03739702500360308,-3.567443107639671,0.0028446446554148902,0.016214474535864876,-1.7504654171378498,-0.8962834968134832,0.6419334701496153,-0.3441206536555704,0.9356739673991106,-0.2393106529612094,-0.9175044979079203,-1.3476851472426346,0.7792126455054316,-0.25126055977862677,1.0139674272753576,-0.7963252287282298,0.7124320236157384,-0.9350316374765967,1.0384228363140642,0.6935453889499524,0.5106865154126502
N-acetylarginine,0.8764294207358182,-1.1291010920206326,1.3479313886340734,0.19787589891340956,0.37596420793547813,-5.616387470742417,-2.1623505731976693,0.039374260529452566,-2.1623505731976693,-2.1623505731976693,1.4737869116143671,-2.1623505731976693,0.6995773947045147,-1.3547816260674244,-2.1623505731976693,-2.1623505731976693,-2.1623505731976693,-2.1623505731976693,1.2700349029387663,-2.1623505731976693,-0.3210879696887605,-0.4113661875820143
N-acetylasparagine,-0.07191012342838744,-0.15643539483579544,-0.14217497647638158,0.8888519624543066,0.9855795743382998,-6.499567621922522,0.3211326621394144,0.7248754979157976,-0.8938956123999815,0.3320456454821487,-0.4429870027770613,-1.2980375997304676,0.32541519918987477,-0.9736843426600758,-0.9838089390287742,-0.8486736892470766,-2.2141063389745086,-0.39137051413432555,1.444848849804399,0.38968574660396443,0.9042775296467243,1.1013165907972209
