feature,term,UniqueGene
HMDB0002823,Bile Acid Biosynthesis,Unique
HMDB0000123,Bile Acid Biosynthesis,Unique
HMDB0060233,Bile Acid Biosynthesis,Unique
HMDB0000826,Bile Acid Biosynthesis,Unique
HMDB0006547,Bile Acid Biosynthesis,Unique
HMDB0001999,Bile Acid Biosynthesis,Unique
HMDB0001275,Bile Acid Biosynthesis,Unique
HMDB0001521,Bile Acid Biosynthesis,Unique
HMDB0003571,Bile Acid Biosynthesis,Unique
HMDB0012930,Bile Acid Biosynthesis,Unique
HMDB0010378,Bile Acid Biosynthesis,Unique
HMDB0004258,Bile Acid Biosynthesis,Unique
HMDB0003229,Bile Acid Biosynthesis,Unique
HMDB0006290,Bile Acid Biosynthesis,Unique
HMDB0060236,Bile Acid Biosynthesis,Unique
HMDB0000772,Bile Acid Biosynthesis,Unique
HMDB0000910,Bile Acid Biosynthesis,Unique
HMDB0000573,Bile Acid Biosynthesis,Unique
HMDB0002259,Bile Acid Biosynthesis,Unique
HMDB0060207,Bile Acid Biosynthesis,Unique
HMDB0000518,Bile Acid Biosynthesis,Unique
HMDB0003947,Bile Acid Biosynthesis,Unique
HMDB0000673,Bile Acid Biosynthesis,Unique
HMDB0006528,Bile Acid Biosynthesis,Unique
HMDB0001374,Bile Acid Biosynthesis,Unique
HMDB0060188,Bile Acid Biosynthesis,Unique
HMDB0000806,Bile Acid Biosynthesis,Unique
HMDB0006532,Bile Acid Biosynthesis,Unique
HMDB0013025,Bile Acid Biosynthesis,Unique
HMDB0001114,Bile Acid Biosynthesis,Unique
HMDB0002345,Bile Acid Biosynthesis,Unique
HMDB0002183,Bile Acid Biosynthesis,Unique
HMDB0002884,Bile Acid Biosynthesis,Unique
HMDB0001043,Bile Acid Biosynthesis,Unique
HMDB0001064,Bile Acid Biosynthesis,Unique
HMDB0006267,Bile Acid Biosynthesis,Unique
HMDB0002356,Bile Acid Biosynthesis,Unique
HMDB0001160,Bile Acid Biosynthesis,Unique
HMDB0000521,Bile Acid Biosynthesis,Unique
HMDB0000827,Bile Acid Biosynthesis,Unique
HMDB0001388,Bile Acid Biosynthesis,Unique
HMDB0003231,Bile Acid Biosynthesis,Unique
HMDB0002226,Bile Acid Biosynthesis,Unique
HMDB0060213,Bile Acid Biosynthesis,Unique
HMDB0002003,Bile Acid Biosynthesis,Unique
HMDB0006516,Bile Acid Biosynthesis,Unique
HMDB0000944,Bile Acid Biosynthesis,Unique
HMDB0000254,Lysine Metabolism,Unique
HMDB0001161,Lysine Metabolism,Unique
HMDB0000019,"Valine, Leucine and Isoleucine Metabolism",Unique
HMDB0000148,"Valine, Leucine and Isoleucine Metabolism",Unique
HMDB0000172,"Valine, Leucine and Isoleucine Metabolism",Unique
HMDB0000883,"Valine, Leucine and Isoleucine Metabolism",Unique
HMDB0000687,"Valine, Leucine and Isoleucine Metabolism",Unique
HMDB0000491,"Valine, Leucine and Isoleucine Metabolism",Unique
HMDB0000208,"Valine, Leucine and Isoleucine Metabolism",Unique
HMDB0000695,"Valine, Leucine and Isoleucine Metabolism",Unique
HMDB0000011,Ketone Bodies Metabolism,Unique
HMDB0000060,Ketone Bodies Metabolism,Unique
HMDB0000092,"Glycine, Serine and Threonine Metabolism",In multiple Pathways
HMDB0000092,Methionine Metabolism,In multiple Pathways
HMDB0000696,"Glycine, Serine and Threonine Metabolism",In multiple Pathways
HMDB0000043,"Glycine, Serine and Threonine Metabolism",In multiple Pathways
HMDB0000043,Methionine Metabolism,In multiple Pathways
HMDB0000742,"Glycine, Serine and Threonine Metabolism",In multiple Pathways
HMDB0000054,Porphyrin and Heme Metabolism,Unique
HMDB0001008,Porphyrin and Heme Metabolism,Unique
HMDB0001248,Porphyrin and Heme Metabolism,Unique
HMDB0001197,Porphyrin and Heme Metabolism,Unique
HMDB0000362,Glycolysis and Gluconeogenesis,Unique
HMDB0001294,Glycolysis and Gluconeogenesis,Unique
HMDB0001134,Nucleotide Metabolism,Unique
HMDB0001003,Nucleotide Metabolism,Unique
HMDB0000030,Biotin Metabolism,Unique
HMDB0000182,Biotin Metabolism,Unique
HMDB0001096,Pyrimidine Biosynthesis,Unique
HMDB0003349,Pyrimidine Biosynthesis,Unique
HMDB0000191,Pyrimidine Biosynthesis,Unique
HMDB0000148,Pyrimidine Biosynthesis,Unique
HMDB0000828,Pyrimidine Biosynthesis,Unique
HMDB0000641,Pyrimidine Biosynthesis,Unique
HMDB0001201,Nucleotide Metabolism,Unique
HMDB0003335,Nucleotide Metabolism,Unique
HMDB0001397,Nucleotide Metabolism,Unique
HMDB0001273,Nucleotide Metabolism,Unique
HMDB0000175,Nucleotide Metabolism,Unique
HMDB0003125,ROS Detoxification,Unique
HMDB0000990,ROS Detoxification,Unique
HMDB0000108,ROS Detoxification,Unique
HMDB0005087,Eicosanoid Metabolism,In multiple Pathways
HMDB0005087,Xenobiotics Metabolism,In multiple Pathways
HMDB0001139,Eicosanoid Metabolism,In multiple Pathways
HMDB0001139,Xenobiotics Metabolism,In multiple Pathways
HMDB0012498,Eicosanoid Metabolism,In multiple Pathways
HMDB0012498,Xenobiotics Metabolism,In multiple Pathways
HMDB0010217,Eicosanoid Metabolism,In multiple Pathways
HMDB0010217,Xenobiotics Metabolism,In multiple Pathways
HMDB0004234,Eicosanoid Metabolism,In multiple Pathways
HMDB0004234,Xenobiotics Metabolism,In multiple Pathways
HMDB0001220,Xenobiotics Metabolism,In multiple Pathways
HMDB0001085,Eicosanoid Metabolism,In multiple Pathways
HMDB0001085,Xenobiotics Metabolism,In multiple Pathways
HMDB0012824,Eicosanoid Metabolism,In multiple Pathways
HMDB0012824,Xenobiotics Metabolism,In multiple Pathways
HMDB0012504,Eicosanoid Metabolism,In multiple Pathways
HMDB0012504,Xenobiotics Metabolism,In multiple Pathways
HMDB0006059,Eicosanoid Metabolism,In multiple Pathways
HMDB0011134,Eicosanoid Metabolism,In multiple Pathways
HMDB0011134,Xenobiotics Metabolism,In multiple Pathways
HMDB0012633,Eicosanoid Metabolism,In multiple Pathways
HMDB0012633,Xenobiotics Metabolism,In multiple Pathways
HMDB0000187,Selenoamino acid metabolism,In multiple Pathways
HMDB0000187,Cysteine Metabolism,In multiple Pathways
HMDB0000187,Glutathione Metabolism,In multiple Pathways
HMDB0000742,Glutathione Metabolism,In multiple Pathways
HMDB0000099,Selenoamino acid metabolism,In multiple Pathways
HMDB0000099,Cysteine Metabolism,In multiple Pathways
HMDB0000099,"Glycine, Serine and Threonine Metabolism",In multiple Pathways
HMDB0000099,Glutathione Metabolism,In multiple Pathways
HMDB0000574,Selenoamino acid metabolism,In multiple Pathways
HMDB0000574,Cysteine Metabolism,In multiple Pathways
HMDB0000574,"Glycine, Serine and Threonine Metabolism",In multiple Pathways
HMDB0000574,Glutathione Metabolism,In multiple Pathways
HMDB0001406,NAD Metabolism,Unique
HMDB0000095,Glycerophospholipid Metabolism,Unique
HMDB0000211,Glycerophospholipid Metabolism,Unique
HMDB0000996,Taurine and hypotaurine metabolism,Unique
HMDB0000574,Taurine and hypotaurine metabolism,Unique
HMDB0000082,Glycerophospholipid Metabolism,Unique
HMDB0001413,Glycerophospholipid Metabolism,Unique
HMDB0001564,Glycerophospholipid Metabolism,Unique
HMDB0001870,Xenobiotics Metabolism,Unique
HMDB0000067,Bile Acid Biosynthesis,Unique
HMDB0006247,Bile Acid Biosynthesis,Unique
HMDB0006283,Bile Acid Biosynthesis,Unique
HMDB0002103,Bile Acid Biosynthesis,Unique
HMDB0000097,"Glycine, Serine and Threonine Metabolism",Unique
HMDB0001248,"Glycine, Serine and Threonine Metabolism",Unique
HMDB0001252,"Glycine, Serine and Threonine Metabolism",Unique
HMDB0001197,"Glycine, Serine and Threonine Metabolism",Unique
HMDB0001565,Glycerophospholipid Metabolism,Unique
HMDB0000224,Glycerophospholipid Metabolism,Unique
HMDB0000149,Glycerophospholipid Metabolism,Unique
HMDB0001134,Keratan sulfate biosynthesis,Unique
HMDB0000061,Keratan sulfate biosynthesis,Unique
HMDB0000061,Chondroitin and Heparan sulfate biosynthesis,Unique
HMDB0001134,Chondroitin and Heparan sulfate biosynthesis,Unique
HMDB0000061,Chondroitin and Heparan sulfate biosynthesis,In multiple Pathways
HMDB0000061,Keratan sulfate biosynthesis,In multiple Pathways
HMDB0001134,Chondroitin and Heparan sulfate biosynthesis,In multiple Pathways
HMDB0001134,Keratan sulfate biosynthesis,In multiple Pathways
HMDB0000073,Chondroitin and Heparan sulfate biosynthesis,Unique
HMDB0000304,Chondroitin and Heparan sulfate biosynthesis,Unique
HMDB0000064,Creatine Metabolism,Unique
HMDB0000086,Glycerophospholipid Metabolism,Unique
HMDB0000042,Citric Acid Cycle,Unique
HMDB0000230,Amino and Nucleotide Sugar Metabolism,Unique
HMDB0000082,Amino and Nucleotide Sugar Metabolism,Unique
HMDB0001176,Amino and Nucleotide Sugar Metabolism,Unique
HMDB0000056,GABA shunt,In multiple Pathways
HMDB0000056,beta-Alanine metabolism,In multiple Pathways
HMDB0000177,GABA shunt,In multiple Pathways
HMDB0000177,beta-Alanine metabolism,In multiple Pathways
HMDB0000177,Histidine Metabolism,In multiple Pathways
HMDB0000033,GABA shunt,In multiple Pathways
HMDB0000033,beta-Alanine metabolism,In multiple Pathways
HMDB0000033,Histidine Metabolism,In multiple Pathways
HMDB0001416,CoA Biosynthesis,Unique
HMDB0001373,CoA Biosynthesis,Unique
HMDB0000118,Tyrosine metabolism,Unique
HMDB0001185,Tyrosine metabolism,Unique
HMDB0000291,Tyrosine metabolism,Unique
HMDB0000939,Tyrosine metabolism,Unique
HMDB0000022,Tyrosine metabolism,Unique
HMDB0001336,Tyrosine metabolism,Unique
HMDB0000216,Tyrosine metabolism,Unique
HMDB0000073,Tyrosine metabolism,Unique
HMDB0000819,Tyrosine metabolism,Unique
HMDB0004063,Tyrosine metabolism,Unique
HMDB0000068,Tyrosine metabolism,Unique
HMDB0000500,Ubiquinone Biosynthesis,Unique
HMDB0059616,Ubiquinone Biosynthesis,Unique
HMDB0000939,Ubiquinone Biosynthesis,Unique
HMDB0013111,Ubiquinone Biosynthesis,Unique
HMDB0001185,Ubiquinone Biosynthesis,Unique
HMDB0001072,Ubiquinone Biosynthesis,Unique
HMDB0000067,Ubiquinone Biosynthesis,Unique
HMDB0001097,Porphyrin and Heme Metabolism,Unique
HMDB0001261,Porphyrin and Heme Metabolism,Unique
HMDB0001096,Urea Cycle,In multiple Pathways
HMDB0001096,Pyrimidine Biosynthesis,In multiple Pathways
HMDB0000051,Urea Cycle,In multiple Pathways
HMDB0000051,Pyrimidine Biosynthesis,In multiple Pathways
HMDB0006210,Carnitine shuttle,Unique
HMDB0003934,Carnitine shuttle,Unique
HMDB0005066,Carnitine shuttle,Unique
HMDB0001070,Carnitine shuttle,Unique
HMDB0001322,Carnitine shuttle,Unique
HMDB0001114,Carnitine shuttle,Unique
HMDB0003571,Carnitine shuttle,Unique
HMDB0060213,Carnitine shuttle,Unique
HMDB0001521,Carnitine shuttle,Unique
HMDB0002845,Carnitine shuttle,Unique
HMDB0012930,Carnitine shuttle,Unique
HMDB0062214,Carnitine shuttle,Unique
HMDB0000791,Carnitine shuttle,Unique
HMDB0001064,Carnitine shuttle,Unique
HMDB0000688,Carnitine shuttle,Unique
HMDB0006290,Carnitine shuttle,Unique
HMDB0003947,Carnitine shuttle,Unique
HMDB0011689,Carnitine shuttle,Unique
HMDB0002054,Carnitine shuttle,Unique
HMDB0001022,Carnitine shuttle,Unique
HMDB0000824,Carnitine shuttle,Unique
HMDB0062260,Carnitine shuttle,Unique
HMDB0006464,Carnitine shuttle,Unique
HMDB0000222,Carnitine shuttle,Unique
HMDB0001113,Carnitine shuttle,Unique
HMDB0061638,Carnitine shuttle,Unique
HMDB0000651,Carnitine shuttle,Unique
HMDB0060207,Carnitine shuttle,Unique
HMDB0004258,Carnitine shuttle,Unique
HMDB0006529,Carnitine shuttle,Unique
HMDB0001338,Carnitine shuttle,Unique
HMDB0005065,Carnitine shuttle,Unique
HMDB0006368,Carnitine shuttle,Unique
HMDB0006404,Carnitine shuttle,Unique
HMDB0003938,Carnitine shuttle,Unique
HMDB0060188,Carnitine shuttle,Unique
HMDB0001175,Carnitine shuttle,Unique
HMDB0061636,Carnitine shuttle,Unique
HMDB0003945,Carnitine shuttle,Unique
HMDB0061642,Carnitine shuttle,Unique
HMDB0002013,Carnitine shuttle,Unique
HMDB0061717,Carnitine shuttle,Unique
HMDB0006532,Carnitine shuttle,Unique
HMDB0001275,Carnitine shuttle,Unique
HMDB0002250,Carnitine shuttle,Unique
HMDB0061640,Carnitine shuttle,Unique
HMDB0001339,Carnitine shuttle,Unique
HMDB0006516,Carnitine shuttle,Unique
HMDB0001088,Carnitine shuttle,Unique
HMDB0006523,Carnitine shuttle,Unique
HMDB0006267,Carnitine shuttle,Unique
HMDB0000201,Carnitine shuttle,Unique
HMDB0001088,Fatty Acid Metabolism,Unique
HMDB0001022,Fatty Acid Metabolism,Unique
HMDB0000791,Fatty Acid Metabolism,Unique
HMDB0002845,Fatty Acid Metabolism,Unique
HMDB0061717,Fatty Acid Metabolism,Unique
HMDB0002013,Fatty Acid Metabolism,Unique
HMDB0000965,Taurine and hypotaurine metabolism,Unique
HMDB0000251,Taurine and hypotaurine metabolism,Unique
HMDB0002757,Taurine and hypotaurine metabolism,Unique
HMDB0000051,Selenoamino acid metabolism,In multiple Pathways
HMDB0000051,Cysteine Metabolism,In multiple Pathways
HMDB0000051,Glutathione Metabolism,In multiple Pathways
HMDB0000005,Selenoamino acid metabolism,In multiple Pathways
HMDB0000005,Cysteine Metabolism,In multiple Pathways
HMDB0000005,Glutathione Metabolism,In multiple Pathways
HMDB0000243,Selenoamino acid metabolism,In multiple Pathways
HMDB0000243,Cysteine Metabolism,In multiple Pathways
HMDB0000243,Glutathione Metabolism,In multiple Pathways
HMDB0000285,Pyrimidine Metabolism,Unique
HMDB0000148,Pyrimidine Metabolism,Unique
HMDB0000082,Pyrimidine Metabolism,Unique
HMDB0000641,Pyrimidine Metabolism,Unique
HMDB0001311,CYP Metabolism,Unique
HMDB0000243,CYP Metabolism,Unique
HMDB0000190,CYP Metabolism,Unique
HMDB0000044,Porphyrin and Heme Metabolism,Unique
HMDB0001264,Porphyrin and Heme Metabolism,Unique
HMDB0000067,Steroid Metabolism,Unique
HMDB0000253,Steroid Metabolism,Unique
HMDB0000374,Steroid Metabolism,Unique
HMDB0000015,Steroid Metabolism,Unique
HMDB0000063,Steroid Metabolism,Unique
HMDB0000037,Steroid Metabolism,Unique
HMDB0000363,Steroid Metabolism,Unique
HMDB0000053,Steroid Metabolism,Unique
HMDB0000077,Steroid Metabolism,Unique
HMDB0000990,Steroid Metabolism,Unique
HMDB0001043,Steroid Metabolism,Unique
HMDB0000145,Steroid Metabolism,Unique
HMDB0004702,Steroid Metabolism,Unique
HMDB0000234,Steroid Metabolism,Unique
HMDB0000673,Steroid Metabolism,Unique
HMDB0002190,Steroid Metabolism,Unique
HMDB0000142,Steroid Metabolism,Unique
HMDB0000335,Steroid Metabolism,Unique
HMDB0004673,Steroid Metabolism,Unique
HMDB0002232,Steroid Metabolism,Unique
HMDB0000151,Steroid Metabolism,Unique
HMDB0004264,Steroid Metabolism,Unique
HMDB0001389,CYP Metabolism,Unique
HMDB0000145,CYP Metabolism,Unique
HMDB0004264,CYP Metabolism,Unique
HMDB0002190,CYP Metabolism,Unique
HMDB0001043,CYP Metabolism,Unique
HMDB0000673,CYP Metabolism,Unique
HMDB0000234,CYP Metabolism,Unique
HMDB0002232,CYP Metabolism,Unique
HMDB0004702,CYP Metabolism,Unique
HMDB0004673,CYP Metabolism,Unique
HMDB0000335,CYP Metabolism,Unique
HMDB0004081,CYP Metabolism,Unique
HMDB0002232,Steroid Metabolism,In multiple Pathways
HMDB0002232,CYP Metabolism,In multiple Pathways
HMDB0001043,Steroid Metabolism,In multiple Pathways
HMDB0001043,CYP Metabolism,In multiple Pathways
HMDB0005896,Steroid Metabolism,In multiple Pathways
HMDB0005896,CYP Metabolism,In multiple Pathways
HMDB0000335,Steroid Metabolism,In multiple Pathways
HMDB0000335,CYP Metabolism,In multiple Pathways
HMDB0000145,Steroid Metabolism,In multiple Pathways
HMDB0000145,CYP Metabolism,In multiple Pathways
HMDB0004081,Steroid Metabolism,In multiple Pathways
HMDB0004081,CYP Metabolism,In multiple Pathways
HMDB0004702,Steroid Metabolism,In multiple Pathways
HMDB0004702,CYP Metabolism,In multiple Pathways
HMDB0000234,Steroid Metabolism,In multiple Pathways
HMDB0000234,CYP Metabolism,In multiple Pathways
HMDB0004264,Steroid Metabolism,In multiple Pathways
HMDB0004264,CYP Metabolism,In multiple Pathways
HMDB0000673,Steroid Metabolism,In multiple Pathways
HMDB0000673,CYP Metabolism,In multiple Pathways
HMDB0001389,Steroid Metabolism,In multiple Pathways
HMDB0001389,CYP Metabolism,In multiple Pathways
HMDB0000151,Steroid Metabolism,In multiple Pathways
HMDB0000151,CYP Metabolism,In multiple Pathways
HMDB0004673,Steroid Metabolism,In multiple Pathways
HMDB0004673,CYP Metabolism,In multiple Pathways
HMDB0002190,Steroid Metabolism,In multiple Pathways
HMDB0002190,CYP Metabolism,In multiple Pathways
HMDB0003550,Vitamin D,Unique
HMDB0001438,Vitamin D,Unique
HMDB0001457,Vitamin D,In multiple Pathways
HMDB0001457,Bile Acid Biosynthesis,In multiple Pathways
HMDB0012455,Vitamin D,In multiple Pathways
HMDB0000601,Vitamin D,In multiple Pathways
HMDB0001231,Vitamin D,In multiple Pathways
HMDB0001231,Bile Acid Biosynthesis,In multiple Pathways
HMDB0006894,Vitamin D,In multiple Pathways
HMDB0006894,Bile Acid Biosynthesis,In multiple Pathways
HMDB0000067,Vitamin D,In multiple Pathways
HMDB0000067,Bile Acid Biosynthesis,In multiple Pathways
HMDB0000359,Vitamin D,In multiple Pathways
HMDB0002103,Vitamin D,In multiple Pathways
HMDB0002103,Bile Acid Biosynthesis,In multiple Pathways
HMDB0006893,Vitamin D,In multiple Pathways
HMDB0006893,Bile Acid Biosynthesis,In multiple Pathways
HMDB0001218,CYP Metabolism,Unique
HMDB0001859,CYP Metabolism,Unique
HMDB0006240,CYP Metabolism,Unique
HMDB0001875,CYP Metabolism,Unique
HMDB0003125,CYP Metabolism,Unique
HMDB0003667,CYP Metabolism,Unique
HMDB0006525,CYP Metabolism,Unique
HMDB0003634,CYP Metabolism,Unique
HMDB0036083,CYP Metabolism,Unique
HMDB0003375,CYP Metabolism,Unique
HMDB0001913,CYP Metabolism,Unique
HMDB0000939,CYP Metabolism,Unique
HMDB0001185,CYP Metabolism,Unique
HMDB0015360,CYP Metabolism,Unique
HMDB0015256,CYP Metabolism,Unique
HMDB0006408,CYP Metabolism,Unique
HMDB0000053,CYP Metabolism,Unique
HMDB0004701,CYP Metabolism,Unique
HMDB0006468,CYP Metabolism,Unique
HMDB0006543,CYP Metabolism,Unique
HMDB0004673,Xenobiotics Metabolism,In multiple Pathways
HMDB0001859,CYP Metabolism,In multiple Pathways
HMDB0001859,Xenobiotics Metabolism,In multiple Pathways
HMDB0000145,Xenobiotics Metabolism,In multiple Pathways
HMDB0001043,Xenobiotics Metabolism,In multiple Pathways
HMDB0001167,CYP Metabolism,In multiple Pathways
HMDB0000335,Xenobiotics Metabolism,In multiple Pathways
HMDB0000673,Xenobiotics Metabolism,In multiple Pathways
HMDB0004702,Xenobiotics Metabolism,In multiple Pathways
HMDB0006961,CYP Metabolism,In multiple Pathways
HMDB0001659,CYP Metabolism,In multiple Pathways
HMDB0001659,Xenobiotics Metabolism,In multiple Pathways
HMDB0002232,Xenobiotics Metabolism,In multiple Pathways
HMDB0002190,Xenobiotics Metabolism,In multiple Pathways
HMDB0000108,CYP Metabolism,In multiple Pathways
HMDB0004264,Xenobiotics Metabolism,In multiple Pathways
HMDB0002916,CYP Metabolism,In multiple Pathways
HMDB0002916,Xenobiotics Metabolism,In multiple Pathways
HMDB0000990,CYP Metabolism,In multiple Pathways
HMDB0000234,Xenobiotics Metabolism,In multiple Pathways
HMDB0000067,CYP Metabolism,In multiple Pathways
HMDB0000067,Xenobiotics Metabolism,In multiple Pathways
HMDB0006111,CYP Metabolism,Unique
HMDB0001419,Bile Acid Biosynthesis,Unique
HMDB0015247,CYP Metabolism,Unique
HMDB0000518,CYP Metabolism,Unique
HMDB0000761,CYP Metabolism,Unique
HMDB0011637,CYP Metabolism,Unique
HMDB0000760,CYP Metabolism,Unique
HMDB0005896,CYP Metabolism,Unique
HMDB0000151,CYP Metabolism,Unique
HMDB0000951,CYP Metabolism,Unique
HMDB0000626,CYP Metabolism,Unique
HMDB0000619,CYP Metabolism,Unique
HMDB0006259,Steroid Metabolism,Unique
HMDB0000806,CYP Metabolism,Unique
HMDB0006294,CYP Metabolism,Unique
HMDB0002059,CYP Metabolism,Unique
HMDB0000220,CYP Metabolism,Unique
HMDB0000638,CYP Metabolism,Unique
HMDB0002232,Eicosanoid Metabolism,In multiple Pathways
HMDB0002232,Fatty Acid Metabolism,In multiple Pathways
HMDB0001043,Eicosanoid Metabolism,In multiple Pathways
HMDB0001043,Fatty Acid Metabolism,In multiple Pathways
HMDB0004264,Eicosanoid Metabolism,In multiple Pathways
