feature,term,UniqueGene
HMDB0006889,Bile Acid Biosynthesis,In multiple Pathways
HMDB0060216,"Fatty Acids Oxidation, peroxisomal",In multiple Pathways
HMDB0060216,Bile Acid Biosynthesis,In multiple Pathways
HMDB0003125,"Fatty Acids Oxidation, peroxisomal",In multiple Pathways
HMDB0003125,Bile Acid Biosynthesis,In multiple Pathways
HMDB0062369,"Fatty Acids Oxidation, peroxisomal",In multiple Pathways
HMDB0062369,Bile Acid Biosynthesis,In multiple Pathways
HMDB0062371,"Fatty Acids Oxidation, peroxisomal",In multiple Pathways
HMDB0062371,Bile Acid Biosynthesis,In multiple Pathways
HMDB0012473,"Fatty Acids Oxidation, peroxisomal",In multiple Pathways
HMDB0012473,Bile Acid Biosynthesis,In multiple Pathways
HMDB0012715,"Fatty Acids Oxidation, peroxisomal",In multiple Pathways
HMDB0012715,Bile Acid Biosynthesis,In multiple Pathways
HMDB0060215,"Fatty Acids Oxidation, peroxisomal",In multiple Pathways
HMDB0060215,Bile Acid Biosynthesis,In multiple Pathways
HMDB0006498,"Fatty Acids Oxidation, peroxisomal",In multiple Pathways
HMDB0006498,Bile Acid Biosynthesis,In multiple Pathways
HMDB0006891,"Fatty Acids Oxidation, peroxisomal",In multiple Pathways
HMDB0006891,Bile Acid Biosynthesis,In multiple Pathways
HMDB0060238,"Fatty Acids Oxidation, peroxisomal",In multiple Pathways
HMDB0060238,Bile Acid Biosynthesis,In multiple Pathways
HMDB0001484,"Fatty Acids Oxidation, peroxisomal",In multiple Pathways
HMDB0001484,Bile Acid Biosynthesis,In multiple Pathways
HMDB0006271,"Fatty Acids Oxidation, peroxisomal",In multiple Pathways
HMDB0006271,Bile Acid Biosynthesis,In multiple Pathways
HMDB0012476,"Fatty Acids Oxidation, peroxisomal",In multiple Pathways
HMDB0012476,Bile Acid Biosynthesis,In multiple Pathways
HMDB0060240,"Fatty Acids Oxidation, peroxisomal",In multiple Pathways
HMDB0060240,Bile Acid Biosynthesis,In multiple Pathways
HMDB0012477,"Fatty Acids Oxidation, peroxisomal",In multiple Pathways
HMDB0012477,Bile Acid Biosynthesis,In multiple Pathways
HMDB0062259,"Fatty Acids Oxidation, peroxisomal",In multiple Pathways
HMDB0062259,Bile Acid Biosynthesis,In multiple Pathways
HMDB0060220,"Fatty Acids Oxidation, peroxisomal",In multiple Pathways
HMDB0060220,Bile Acid Biosynthesis,In multiple Pathways
HMDB0002057,"Fatty Acids Oxidation, peroxisomal",In multiple Pathways
HMDB0002057,Bile Acid Biosynthesis,In multiple Pathways
HMDB0060142,Steroid Metabolism,Unique
HMDB0000352,Steroid Metabolism,Unique
HMDB0006283,Steroid Metabolism,Unique
HMDB0001993,Steroid Metabolism,Unique
HMDB0006281,Bile Acid Biosynthesis,Unique
HMDB0062572,Bile Acid Biosynthesis,Unique
HMDB0003974,Citric Acid Cycle,Unique
HMDB0000208,Citric Acid Cycle,Unique
HMDB0001120,Cholesterol Metabolism,Unique
HMDB0001347,Cholesterol Metabolism,Unique
HMDB0000211,Inositol Phosphate Metabolism,Unique
HMDB0001313,Inositol Phosphate Metabolism,Unique
HMDB0006814,Inositol Phosphate Metabolism,Unique
HMDB0001313,Phosphoinositide Signalling,Unique
HMDB0006235,Phosphoinositide Signalling,Unique
HMDB0006814,Phosphoinositide Signalling,Unique
HMDB0001059,Phosphoinositide Signalling,Unique
HMDB0001401,Inositol Phosphate Metabolism,Unique
HMDB0001409,Purine Metabolism,Unique
HMDB0001191,Purine Metabolism,Unique
HMDB0006555,Purine Metabolism,Unique
HMDB0001440,Purine Metabolism,Unique
HMDB0000288,Purine Metabolism,Unique
HMDB0000285,Purine Metabolism,Unique
HMDB0000189,Purine Metabolism,Unique
HMDB0001493,"Valine, Leucine and Isoleucine Metabolism",Unique
HMDB0001072,"Valine, Leucine and Isoleucine Metabolism",Unique
HMDB0013111,"Valine, Leucine and Isoleucine Metabolism",Unique
HMDB0001644,Fructose and Mannose Metabolism,Unique
HMDB0000660,Fructose and Mannose Metabolism,Unique
HMDB0006328,Fructose and Mannose Metabolism,Unique
HMDB0006534,Fructose and Mannose Metabolism,Unique
HMDB0000732,Tryptophan metabolism,Unique
HMDB0000684,Tryptophan metabolism,Unique
HMDB0000161,Tryptophan metabolism,Unique
HMDB0060485,Tryptophan metabolism,Unique
HMDB0001123,Tryptophan metabolism,Unique
HMDB0000067,Glycerophospholipid Metabolism,In multiple Pathways
HMDB0000067,Cholesterol Metabolism,In multiple Pathways
HMDB10384 ,Cholesterol Metabolism,In multiple Pathways
HMDB0010405,Cholesterol Metabolism,In multiple Pathways
HMDB0010396,Cholesterol Metabolism,In multiple Pathways
HMDB0010385,Cholesterol Metabolism,In multiple Pathways
HMDB02815  ,Cholesterol Metabolism,In multiple Pathways
HMDB0012108,Cholesterol Metabolism,In multiple Pathways
HMDB0000122,Galactose metabolism,Unique
HMDB0000186,Galactose metabolism,Unique
HMDB0000117,Galactose metabolism,Unique
HMDB0004936,Galactose metabolism,Unique
HMDB0000119,Glycolysis and Gluconeogenesis,Unique
HMDB0001368,Glycolysis and Gluconeogenesis,Unique
HMDB0002329,Glycolysis and Gluconeogenesis,Unique
HMDB0000019,Glycolysis and Gluconeogenesis,Unique
HMDB0000190,Glycolysis and Gluconeogenesis,Unique
HMDB0000243,Glycolysis and Gluconeogenesis,Unique
HMDB0000491,Glycolysis and Gluconeogenesis,Unique
HMDB0000008,Glycolysis and Gluconeogenesis,Unique
HMDB0000005,Glycolysis and Gluconeogenesis,Unique
HMDB0001368,Glycolysis and Gluconeogenesis,In multiple Pathways
HMDB0000008,Cysteine Metabolism,In multiple Pathways
HMDB0000008,Glycolysis and Gluconeogenesis,In multiple Pathways
HMDB0000119,Cysteine Metabolism,In multiple Pathways
HMDB0000119,Glycolysis and Gluconeogenesis,In multiple Pathways
HMDB0000005,Glycolysis and Gluconeogenesis,In multiple Pathways
HMDB0000491,Cysteine Metabolism,In multiple Pathways
HMDB0000491,Glycolysis and Gluconeogenesis,In multiple Pathways
HMDB0002329,Cysteine Metabolism,In multiple Pathways
HMDB0002329,Glycolysis and Gluconeogenesis,In multiple Pathways
HMDB0000019,Cysteine Metabolism,In multiple Pathways
HMDB0000019,Glycolysis and Gluconeogenesis,In multiple Pathways
HMDB0000243,Glycolysis and Gluconeogenesis,In multiple Pathways
HMDB0000190,Cysteine Metabolism,In multiple Pathways
HMDB0000190,Glycolysis and Gluconeogenesis,In multiple Pathways
HMDB0001311,Glycolysis and Gluconeogenesis,Unique
HMDB0000131,Fatty Acid Metabolism,In multiple Pathways
HMDB0000131,Triacylglycerol Synthesis,In multiple Pathways
HMDB0062505,ROS Detoxification,Unique
HMDB0059650,ROS Detoxification,Unique
HMDB0002786,ROS Detoxification,Unique
HMDB0000305,Retinol Metabolism,Unique
HMDB0001188,Steroid Metabolism,Unique
HMDB0001251,Steroid Metabolism,Unique
HMDB0000125,Eicosanoid Metabolism,Unique
HMDB0001198,Eicosanoid Metabolism,Unique
HMDB0006535,N-Glycan Degradation,Unique
HMDB0006537,N-Glycan Degradation,Unique
HMDB0000169,N-Glycan Degradation,Unique
HMDB0000215,N-Glycan Degradation,Unique
HMDB0000051,Xenobiotics Metabolism,In multiple Pathways
HMDB0000051,Polyamines Metabolism,In multiple Pathways
HMDB0003767,Tryptophan metabolism,In multiple Pathways
HMDB0003767,"Glycine, Serine and Threonine Metabolism",In multiple Pathways
HMDB0003767,Polyamines Metabolism,In multiple Pathways
HMDB0003125,Polyamines Metabolism,In multiple Pathways
HMDB0000303,Xenobiotics Metabolism,In multiple Pathways
HMDB0000303,"Glycine, Serine and Threonine Metabolism",In multiple Pathways
HMDB0000303,Polyamines Metabolism,In multiple Pathways
HMDB0001190,"Glycine, Serine and Threonine Metabolism",In multiple Pathways
HMDB0001190,Polyamines Metabolism,In multiple Pathways
HMDB0004063,Tyrosine metabolism,In multiple Pathways
HMDB0004063,Tryptophan metabolism,In multiple Pathways
HMDB0004063,Xenobiotics Metabolism,In multiple Pathways
HMDB0004063,"Glycine, Serine and Threonine Metabolism",In multiple Pathways
HMDB0004063,Histidine Metabolism,In multiple Pathways
HMDB0004063,Polyamines Metabolism,In multiple Pathways
HMDB0004063,Phenylalanine metabolism,In multiple Pathways
HMDB0000073,Xenobiotics Metabolism,In multiple Pathways
HMDB0000073,Polyamines Metabolism,In multiple Pathways
HMDB0000164,Xenobiotics Metabolism,In multiple Pathways
HMDB0000164,Polyamines Metabolism,In multiple Pathways
HMDB0000259,Xenobiotics Metabolism,In multiple Pathways
HMDB0000259,"Glycine, Serine and Threonine Metabolism",In multiple Pathways
HMDB0000259,Polyamines Metabolism,In multiple Pathways
HMDB0000216,Tyrosine metabolism,In multiple Pathways
HMDB0000216,Tryptophan metabolism,In multiple Pathways
HMDB0000216,Xenobiotics Metabolism,In multiple Pathways
HMDB0000216,"Glycine, Serine and Threonine Metabolism",In multiple Pathways
HMDB0000216,Histidine Metabolism,In multiple Pathways
HMDB0000216,Polyamines Metabolism,In multiple Pathways
HMDB0000216,Phenylalanine metabolism,In multiple Pathways
HMDB0002064,Tyrosine metabolism,In multiple Pathways
HMDB0002064,Tryptophan metabolism,In multiple Pathways
HMDB0002064,Xenobiotics Metabolism,In multiple Pathways
HMDB0002064,"Glycine, Serine and Threonine Metabolism",In multiple Pathways
HMDB0002064,Histidine Metabolism,In multiple Pathways
HMDB0002064,Polyamines Metabolism,In multiple Pathways
HMDB0002064,Phenylalanine metabolism,In multiple Pathways
HMDB0000068,Tyrosine metabolism,In multiple Pathways
HMDB0000068,Tryptophan metabolism,In multiple Pathways
HMDB0000068,Xenobiotics Metabolism,In multiple Pathways
HMDB0000068,"Glycine, Serine and Threonine Metabolism",In multiple Pathways
HMDB0000068,Histidine Metabolism,In multiple Pathways
HMDB0000068,Polyamines Metabolism,In multiple Pathways
HMDB0000068,Phenylalanine metabolism,In multiple Pathways
HMDB0006242,Tryptophan metabolism,In multiple Pathways
HMDB0006242,"Glycine, Serine and Threonine Metabolism",In multiple Pathways
HMDB0006242,Polyamines Metabolism,In multiple Pathways
HMDB0004073,Tyrosine metabolism,In multiple Pathways
HMDB0004073,"Glycine, Serine and Threonine Metabolism",In multiple Pathways
HMDB0004073,Polyamines Metabolism,In multiple Pathways
HMDB0004073,Phenylalanine metabolism,In multiple Pathways
HMDB0006236,"Glycine, Serine and Threonine Metabolism",In multiple Pathways
HMDB0006236,Polyamines Metabolism,In multiple Pathways
HMDB0000819,Tyrosine metabolism,In multiple Pathways
HMDB0000819,Tryptophan metabolism,In multiple Pathways
HMDB0000819,Xenobiotics Metabolism,In multiple Pathways
HMDB0000819,"Glycine, Serine and Threonine Metabolism",In multiple Pathways
HMDB0000819,Histidine Metabolism,In multiple Pathways
HMDB0000819,Polyamines Metabolism,In multiple Pathways
HMDB0000819,Phenylalanine metabolism,In multiple Pathways
HMDB0003791,Polyamines Metabolism,In multiple Pathways
HMDB0000306,Xenobiotics Metabolism,In multiple Pathways
HMDB0000306,"Glycine, Serine and Threonine Metabolism",In multiple Pathways
HMDB0000306,Polyamines Metabolism,In multiple Pathways
HMDB0012275,Xenobiotics Metabolism,In multiple Pathways
HMDB0012275,"Glycine, Serine and Threonine Metabolism",In multiple Pathways
HMDB0012275,Polyamines Metabolism,In multiple Pathways
HMDB0005175,Tryptophan metabolism,In multiple Pathways
HMDB0005175,"Glycine, Serine and Threonine Metabolism",In multiple Pathways
HMDB0005175,Polyamines Metabolism,In multiple Pathways
HMDB0000022,Tyrosine metabolism,In multiple Pathways
HMDB0000022,Tryptophan metabolism,In multiple Pathways
HMDB0000022,Xenobiotics Metabolism,In multiple Pathways
HMDB0000022,"Glycine, Serine and Threonine Metabolism",In multiple Pathways
HMDB0000022,Histidine Metabolism,In multiple Pathways
HMDB0000022,Polyamines Metabolism,In multiple Pathways
HMDB0000022,Phenylalanine metabolism,In multiple Pathways
HMDB0004226,Tyrosine metabolism,In multiple Pathways
HMDB0004226,Tryptophan metabolism,In multiple Pathways
HMDB0004226,"Glycine, Serine and Threonine Metabolism",In multiple Pathways
HMDB0004226,Histidine Metabolism,In multiple Pathways
HMDB0004226,Polyamines Metabolism,In multiple Pathways
HMDB0004226,Phenylalanine metabolism,In multiple Pathways
HMDB0002820,"Glycine, Serine and Threonine Metabolism",In multiple Pathways
HMDB0002820,Tryptophan metabolism,In multiple Pathways
HMDB0002820,Polyamines Metabolism,In multiple Pathways
HMDB0000696,Selenoamino acid metabolism,In multiple Pathways
HMDB0001185,Selenoamino acid metabolism,In multiple Pathways
HMDB0002310,"Valine, Leucine and Isoleucine Metabolism",Unique
HMDB0002255,"Valine, Leucine and Isoleucine Metabolism",Unique
HMDB0060176,Citric Acid Cycle,Unique
HMDB0004045,Citric Acid Cycle,Unique
HMDB0062572,Citric Acid Cycle,Unique
HMDB0000243,Citric Acid Cycle,Unique
HMDB0000122,Fructose and Mannose Metabolism,In multiple Pathways
HMDB0001262,Sugar Degradation,In multiple Pathways
HMDB0001262,Fructose and Mannose Metabolism,In multiple Pathways
HMDB0000258,Sugar Degradation,In multiple Pathways
HMDB0000258,Fructose and Mannose Metabolism,In multiple Pathways
HMDB0000163,Sugar Degradation,In multiple Pathways
HMDB0000163,Fructose and Mannose Metabolism,In multiple Pathways
HMDB0000660,Sugar Degradation,In multiple Pathways
HMDB0000660,Fructose and Mannose Metabolism,In multiple Pathways
HMDB0000304,N-Glycan Biosynthesis,Unique
HMDB0000131,Triacylglycerol Synthesis,Unique
HMDB0000127,Inositol Phosphate Metabolism,Unique
HMDB0001275,Fatty Acid Metabolism,Unique
HMDB0002310,Fatty Acid Metabolism,Unique
HMDB0003971,Fructose and Mannose Metabolism,Unique
HMDB0000240,Cysteine Metabolism,Unique
HMDB0000243,Cysteine Metabolism,Unique
HMDB0001368,Cysteine Metabolism,Unique
HMDB0060292,Cysteine Metabolism,Unique
HMDB0000257,Cysteine Metabolism,Unique
HMDB0001453,Cysteine Metabolism,Unique
HMDB0000034,Methionine Metabolism,Unique
HMDB0001173,Methionine Metabolism,Unique
HMDB0000142,Folate Metabolism,Unique
HMDB0000696,Folate Metabolism,In multiple Pathways
HMDB0000742,Folate Metabolism,In multiple Pathways
HMDB0001846,Methionine Metabolism,In multiple Pathways
HMDB0001396,Methionine Metabolism,In multiple Pathways
HMDB0001396,Folate Metabolism,In multiple Pathways
HMDB0001347,Steroid Metabolism,Unique
HMDB0001090,Steroid Metabolism,Unique
HMDB0000227,Steroid Metabolism,Unique
HMDB0001343,Steroid Metabolism,Unique
HMDB0000051,NAD Metabolism,Unique
HMDB0000641,NAD Metabolism,Unique
HMDB0001179,NAD Metabolism,Unique
HMDB0000148,NAD Metabolism,Unique
HMDB0000215,Amino and Nucleotide Sugar Metabolism,Unique
HMDB0000215,Heparan sulfate degradation,Unique
HMDB0000696,Arginine and Proline Metabolism,In multiple Pathways
HMDB0001138,Glutamate metabolism,In multiple Pathways
HMDB0001138,Arginine and Proline Metabolism,In multiple Pathways
HMDB0011745,Arginine and Proline Metabolism,In multiple Pathways
HMDB0001890,Glutamate metabolism,In multiple Pathways
HMDB0001890,Arginine and Proline Metabolism,In multiple Pathways
HMDB0000263,Amino and Nucleotide Sugar Metabolism,Unique
HMDB0000230,Chondroitin sulfate degradation,In multiple Pathways
HMDB0000230,Keratan sulfate degradation,In multiple Pathways
HMDB0000230,N-Glycan Degradation,In multiple Pathways
HMDB0000230,Sphingolipid Metabolism,In multiple Pathways
HMDB0000230,Galactose metabolism,In multiple Pathways
HMDB0000230,N-Glycan Degradation,Unique
HMDB0000117,N-Glycan Degradation,Unique
HMDB0004936,N-Glycan Degradation,Unique
HMDB0001508,Nucleotide Metabolism,Unique
HMDB0001532,Nucleotide Metabolism,Unique
HMDB0001000,Nucleotide Metabolism,Unique
HMDB0001191,Nucleotide Metabolism,Unique
HMDB0001440,Nucleotide Metabolism,Unique
HMDB0001245,Nucleotide Metabolism,Unique
HMDB0003536,Nucleotide Metabolism,Unique
HMDB0000998,Nucleotide Metabolism,Unique
HMDB0000960,Nucleotide Metabolism,Unique
HMDB0001132,NAD Metabolism,Unique
HMDB0000699,NAD Metabolism,Unique
HMDB0000939,NAD Metabolism,Unique
HMDB0001185,NAD Metabolism,Unique
HMDB0003378,Urea Cycle,Unique
HMDB0060146,Steroid Metabolism,Unique
HMDB0000133,Pyrimidine Metabolism,Unique
HMDB0006809,Pyrimidine Metabolism,Unique
HMDB0001227,Pyrimidine Metabolism,Unique
HMDB0000905,Pyrimidine Metabolism,Unique
HMDB0000071,Pyrimidine Metabolism,Unique
HMDB0000095,Pyrimidine Metabolism,Unique
HMDB0062755,Pyrimidine Metabolism,Unique
HMDB0001132,Pyrimidine Metabolism,Unique
HMDB0000101,Pyrimidine Metabolism,Unique
HMDB0000273,Pyrimidine Metabolism,Unique
HMDB0000299,Pyrimidine Metabolism,Unique
HMDB0006555,Pyrimidine Metabolism,Unique
HMDB0000085,Pyrimidine Metabolism,Unique
HMDB0001397,Pyrimidine Metabolism,Unique
HMDB0000299,Purine Metabolism,Unique
HMDB0000089,Purine Metabolism,Unique
HMDB0006809,Purine Metabolism,Unique
HMDB0062755,Purine Metabolism,Unique
HMDB0000014,Purine Metabolism,Unique
HMDB0000273,Purine Metabolism,Unique
HMDB0001132,Purine Metabolism,Unique
HMDB0000133,Purine Metabolism,Unique
HMDB0001227,Purine Metabolism,Unique
HMDB0000085,Purine Metabolism,Unique
HMDB0000296,Purine Metabolism,Unique
HMDB0000012,DNA Synthesis,Unique
HMDB0000273,DNA Synthesis,Unique
HMDB0006330,Nucleotide Metabolism,Unique
HMDB0006369,Nucleotide Metabolism,Unique
HMDB0002104,Arginine and Proline Metabolism,Unique
HMDB0000214,Arginine and Proline Metabolism,Unique
HMDB0000148,Arginine and Proline Metabolism,Unique
HMDB0000208,Arginine and Proline Metabolism,Unique
HMDB0000214,Polyamines Metabolism,Unique
HMDB0000962,Citric Acid Cycle,Unique
HMDB0000225,Citric Acid Cycle,Unique
HMDB0000267,Glutamate metabolism,Unique
HMDB0001096,Urea Cycle,Unique
HMDB0001484,Ketone Bodies Metabolism,Unique
HMDB0000254,Ketone Bodies Metabolism,Unique
HMDB0001022,Ketone Bodies Metabolism,Unique
HMDB0000162,Protein Modification,Unique
HMDB0000725,Protein Modification,Unique
HMDB0000208,Protein Modification,Unique
HMDB0000254,Protein Modification,Unique
HMDB0002281,Tyrosine metabolism,In multiple Pathways
HMDB0002281,Phenylalanine metabolism,In multiple Pathways
HMDB0000027,Tyrosine metabolism,In multiple Pathways
HMDB0000027,Phenylalanine metabolism,In multiple Pathways
HMDB0062424,Purine Biosynthesis,Unique
HMDB0000797,Purine Biosynthesis,Unique
HMDB0000191,Purine Biosynthesis,Unique
HMDB0001016,CoA Biosynthesis,Unique
HMDB0000210,CoA Biosynthesis,Unique
HMDB0001338,CoA Biosynthesis,Unique
HMDB0001134,Selenoamino acid metabolism,In multiple Pathways
HMDB0001134,Nucleotide Metabolism,In multiple Pathways
HMDB0001134,Xenobiotics Metabolism,In multiple Pathways
HMDB0001003,Selenoamino acid metabolism,In multiple Pathways
HMDB0001003,Nucleotide Metabolism,In multiple Pathways
HMDB0001003,Xenobiotics Metabolism,In multiple Pathways
HMDB0001448,Selenoamino acid metabolism,In multiple Pathways
HMDB0001448,Nucleotide Metabolism,In multiple Pathways
HMDB0001448,Xenobiotics Metabolism,In multiple Pathways
HMDB0013031,Pterin Biosynthesis,Unique
HMDB0002281,Pterin Biosynthesis,Unique
HMDB0000038,Pterin Biosynthesis,Unique
HMDB0001201,Citric Acid Cycle,In multiple Pathways
HMDB0001201,Glycolysis and Gluconeogenesis,In multiple Pathways
HMDB0000223,Glycolysis and Gluconeogenesis,In multiple Pathways
HMDB0000263,Citric Acid Cycle,In multiple Pathways
HMDB0000263,Glycolysis and Gluconeogenesis,In multiple Pathways
HMDB0001273,Citric Acid Cycle,In multiple Pathways
HMDB0001273,Glycolysis and Gluconeogenesis,In multiple Pathways
